model_ID,model,Npar,n_elements,df,Deviance,p.value
177,As+Er+Fe,182,3,2,85.80268461266223,2.334445665441058e-19
179,As+Er+Mg,182,3,2,34.5184700582663,3.194548345158797e-8
180,As+Er+Mn,182,3,2,12.116557775397268,0.002338422113110739
182,As+Er+S,182,3,2,123.66520490331368,1.4010123174045073e-27
185,As+Fe+K,183,3,3,85.94869041851007,1.6237018607963013e-18
186,As+Fe+Mg,183,3,3,104.78466088190953,1.4537033419779355e-22
187,As+Fe+Mn,183,3,3,95.21337001174243,1.661345387941961e-20
188,As+Fe+O,182,3,2,85.80268461266223,2.334445665441058e-19
189,As+Fe+S,183,3,3,153.54081159840666,4.538264098132188e-33
190,As+Fe+Si,182,3,2,85.80268461266223,2.334445665441058e-19
191,As+Fe+Ti,182,3,2,85.80268461266223,2.334445665441058e-19
192,As+K+Mg,183,3,3,34.76859260800575,1.3633945780232396e-7
193,As+K+Mn,183,3,3,12.344298907176835,0.0062921595991087724
195,As+K+S,183,3,3,123.90327141909438,1.1135033931343255e-26
198,As+Mg+Mn,183,3,3,45.03818650913263,9.081403901843525e-10
199,As+Mg+O,182,3,2,34.5184700582663,3.194548345158797e-8
200,As+Mg+S,183,3,3,136.4473486432098,2.2049864162738413e-29
201,As+Mg+Si,182,3,2,34.5184700582663,3.194548345158797e-8
202,As+Mg+Ti,182,3,2,34.5184700582663,3.194548345158797e-8
203,As+Mn+O,182,3,2,12.116557775397268,0.002338422113110739
204,As+Mn+S,183,3,3,131.39058408396363,2.7126127527469374e-28
205,As+Mn+Si,182,3,2,12.116557775397268,0.002338422113110739
206,As+Mn+Ti,182,3,2,12.116557775397268,0.002338422113110739
207,As+O+S,182,3,2,123.66520490331368,1.4010123174045073e-27
210,As+S+Si,182,3,2,123.66520490331368,1.4010123174045073e-27
211,As+S+Ti,182,3,2,123.66520490331368,1.4010123174045073e-27
214,Ca+Cu+Fe,183,3,3,88.10824198653881,5.5825739118542e-19
216,Ca+Cu+Mg,183,3,3,35.96850257557617,7.60408529707695e-8
217,Ca+Cu+Mn,183,3,3,13.134934348985098,0.004353705321636374
219,Ca+Cu+S,183,3,3,126.66871874617391,2.824235047123879e-27
222,Ca+Er+Fe,182,3,2,87.5496401858154,9.746241923593349e-20
224,Ca+Er+Mg,182,3,2,35.677128903894754,1.789822211982458e-8
225,Ca+Er+Mn,182,3,2,12.978574016976381,0.0015196321066950833
227,Ca+Er+S,182,3,2,125.34675965768338,6.0436176117290184e-28
230,Ca+Fe+K,183,3,3,87.71365648777828,6.785227695681252e-19
231,Ca+Fe+Mg,183,3,3,106.75820236311483,5.468949866755733e-23
232,Ca+Fe+Mn,183,3,3,96.87844683657067,7.287551818855008e-21
233,Ca+Fe+O,182,3,2,87.5496401858154,9.746241923593349e-20
234,Ca+Fe+S,183,3,3,155.81588724407152,1.46560452957792e-33
235,Ca+Fe+Si,182,3,2,87.5496401858154,9.746241923593349e-20
236,Ca+Fe+Ti,182,3,2,87.5496401858154,9.746241923593349e-20
237,Ca+K+Mg,183,3,3,35.9565916867964,7.648304628881119e-8
238,Ca+K+Mn,183,3,3,13.22744402974331,0.004169692409735735
240,Ca+K+S,183,3,3,125.61188045834797,4.770887865633995e-27
243,Ca+Mg+Mn,183,3,3,46.097387092629106,5.407418801900746e-10
244,Ca+Mg+O,182,3,2,35.677128903894754,1.789822211982458e-8
245,Ca+Mg+S,183,3,3,138.3530069907206,8.56182416706257e-30
246,Ca+Mg+Si,182,3,2,35.677128903894754,1.789822211982458e-8
247,Ca+Mg+Ti,182,3,2,35.677128903894754,1.789822211982458e-8
248,Ca+Mn+O,182,3,2,12.978574016976381,0.0015196321066950833
249,Ca+Mn+S,183,3,3,133.0008121900953,1.2199361348485951e-28
250,Ca+Mn+Si,182,3,2,12.978574016976381,0.0015196321066950833
251,Ca+Mn+Ti,182,3,2,12.978574016976381,0.0015196321066950833
252,Ca+O+S,182,3,2,125.34675965768338,6.0436176117290184e-28
255,Ca+S+Si,182,3,2,125.34675965768338,6.0436176117290184e-28
256,Ca+S+Ti,182,3,2,125.34675965768338,6.0436176117290184e-28
258,Cu+Er+Fe,182,3,2,86.0729479763977,2.0393737566394705e-19
260,Cu+Er+Mg,182,3,2,34.71352470400416,2.8977031094628713e-8
261,Cu+Er+Mn,182,3,2,12.12082722578998,0.0023334355488719956
263,Cu+Er+S,182,3,2,124.43223992922049,9.547340549541265e-28
266,Cu+Fe+K,183,3,3,86.20482105812289,1.4306053916109788e-18
267,Cu+Fe+Mg,183,3,3,105.28211461140063,1.1362253691213854e-22
268,Cu+Fe+Mn,183,3,3,95.46695485651753,1.4654145396995278e-20
269,Cu+Fe+O,182,3,2,86.0729479763977,2.0393737566394705e-19
270,Cu+Fe+S,183,3,3,154.57205416450097,2.7189007060723192e-33
271,Cu+Fe+Si,182,3,2,86.0729479763977,2.0393737566394705e-19
272,Cu+Fe+Ti,182,3,2,86.0729479763977,2.0393737566394705e-19
273,Cu+K+Mg,183,3,3,34.94997759794933,1.2482580218490587e-7
274,Cu+K+Mn,183,3,3,12.333287050882973,0.006324449933596995
276,Cu+K+S,183,3,3,124.61152808671523,7.836350104341344e-27
279,Cu+Mg+Mn,183,3,3,45.22722250480001,8.278964215374897e-10
280,Cu+Mg+O,182,3,2,34.71352470400416,2.8977031094628713e-8
281,Cu+Mg+S,183,3,3,137.38869576021239,1.381868108846989e-29
282,Cu+Mg+Si,182,3,2,34.71352470400416,2.8977031094628713e-8
283,Cu+Mg+Ti,182,3,2,34.71352470400416,2.8977031094628713e-8
284,Cu+Mn+O,182,3,2,12.12082722578998,0.0023334355488719956
285,Cu+Mn+S,183,3,3,132.1298927646253,1.8795301288298843e-28
286,Cu+Mn+Si,182,3,2,12.12082722578998,0.0023334355488719956
287,Cu+Mn+Ti,182,3,2,12.12082722578998,0.0023334355488719956
288,Cu+O+S,182,3,2,124.43223992922049,9.547340549541265e-28
291,Cu+S+Si,182,3,2,124.43223992922049,9.547340549541265e-28
292,Cu+S+Ti,182,3,2,124.43223992922049,9.547340549541265e-28
294,Er+Fe+K,182,3,2,85.68703818389031,2.4734097764194735e-19
295,Er+Fe+Mg,182,3,2,104.61837103385824,1.916061202587636e-23
296,Er+Fe+Mn,182,3,2,94.92957304156744,2.4339134424771626e-21
297,Er+Fe+O,181,3,1,85.55434333841868,2.2542060399374925e-20
298,Er+Fe+S,182,3,2,153.0516757321634,5.824395957059606e-34
299,Er+Fe+Si,181,3,1,85.55434333841868,2.2542060399374925e-20
300,Er+Fe+Ti,181,3,1,85.55434333841868,2.2542060399374925e-20
301,Er+K+Mg,182,3,2,34.68228617808927,2.943318407610026e-8
302,Er+K+Mn,182,3,2,12.19194334317217,0.0022519209496985604
304,Er+K+S,182,3,2,123.39649627065546,1.6024751064757027e-27
307,Er+Mg+Mn,182,3,2,44.93774333399642,1.745392158276068e-10
308,Er+Mg+O,181,3,1,34.441940423195774,4.3915748937659135e-9
309,Er+Mg+S,182,3,2,136.02637570583533,2.8989973531103795e-30
310,Er+Mg+Si,181,3,1,34.441940423195774,4.3915748937659135e-9
311,Er+Mg+Ti,181,3,1,34.441940423195774,4.3915748937659135e-9
312,Er+Mn+O,181,3,1,11.976792670074246,5.386721973094595e-4
313,Er+Mn+S,182,3,2,130.87294525097036,3.813300439885339e-29
314,Er+Mn+Si,181,3,1,11.976792670074246,5.386721973094595e-4
315,Er+Mn+Ti,181,3,1,11.976792670074246,5.386721973094595e-4
316,Er+O+S,181,3,1,123.18293197555067,1.271669390770098e-28
319,Er+S+Si,181,3,1,123.18293197555067,1.271669390770098e-28
320,Er+S+Ti,181,3,1,123.18293197555067,1.271669390770098e-28
322,Fe+K+Mg,183,3,3,104.78745840014881,1.4516904010009358e-22
323,Fe+K+Mn,183,3,3,95.1029454222321,1.7546539432905355e-20
324,Fe+K+O,182,3,2,85.68703818389031,2.4734097764194735e-19
325,Fe+K+S,183,3,3,153.2465374891101,5.252660408064516e-33
326,Fe+K+Si,182,3,2,85.68703818389031,2.4734097764194735e-19
327,Fe+K+Ti,182,3,2,85.68703818389031,2.4734097764194735e-19
328,Fe+Mg+Mn,183,3,3,113.16668529525987,2.284304075179364e-24
329,Fe+Mg+O,182,3,2,104.61837103385824,1.916061202587636e-23
330,Fe+Mg+S,183,3,3,162.5732584867444,5.102432161469956e-35
331,Fe+Mg+Si,182,3,2,104.61837103385824,1.916061202587636e-23
332,Fe+Mg+Ti,182,3,2,104.61837103385824,1.916061202587636e-23
333,Fe+Mn+O,182,3,2,94.92957304156744,2.4339134424771626e-21
334,Fe+Mn+S,183,3,3,160.12126374102058,1.725683907904413e-34
335,Fe+Mn+Si,182,3,2,94.92957304156744,2.4339134424771626e-21
336,Fe+Mn+Ti,182,3,2,94.92957304156744,2.4339134424771626e-21
337,Fe+O+S,182,3,2,153.0516757321634,5.824395957059606e-34
338,Fe+O+Si,181,3,1,85.55434333841868,2.2542060399374925e-20
339,Fe+O+Ti,181,3,1,85.55434333841868,2.2542060399374925e-20
340,Fe+S+Si,182,3,2,153.0516757321634,5.824395957059606e-34
341,Fe+S+Ti,182,3,2,153.0516757321634,5.824395957059606e-34
342,Fe+Si+Ti,181,3,1,85.55434333841868,2.2542060399374925e-20
343,K+Mg+Mn,183,3,3,45.2347569497756,8.248492633711737e-10
344,K+Mg+O,182,3,2,34.68228617808927,2.943318407610026e-8
345,K+Mg+S,183,3,3,136.29203753743673,2.3817026377801724e-29
346,K+Mg+Si,182,3,2,34.68228617808927,2.943318407610026e-8
347,K+Mg+Ti,182,3,2,34.68228617808927,2.943318407610026e-8
348,K+Mn+O,182,3,2,12.19194334317217,0.0022519209496985604
349,K+Mn+S,183,3,3,131.12534216093468,3.094226381975135e-28
350,K+Mn+Si,182,3,2,12.19194334317217,0.0022519209496985604
351,K+Mn+Ti,182,3,2,12.19194334317217,0.0022519209496985604
352,K+O+S,182,3,2,123.39649627065546,1.6024751064757027e-27
355,K+S+Si,182,3,2,123.39649627065546,1.6024751064757027e-27
356,K+S+Ti,182,3,2,123.39649627065546,1.6024751064757027e-27
358,Mg+Mn+O,182,3,2,44.93774333399642,1.745392158276068e-10
359,Mg+Mn+S,183,3,3,143.1458291122999,7.927026784425259e-31
360,Mg+Mn+Si,182,3,2,44.93774333399642,1.745392158276068e-10
361,Mg+Mn+Ti,182,3,2,44.93774333399642,1.745392158276068e-10
362,Mg+O+S,182,3,2,136.02637570583533,2.8989973531103795e-30
363,Mg+O+Si,181,3,1,34.441940423195774,4.3915748937659135e-9
364,Mg+O+Ti,181,3,1,34.441940423195774,4.3915748937659135e-9
365,Mg+S+Si,182,3,2,136.02637570583533,2.8989973531103795e-30
366,Mg+S+Ti,182,3,2,136.02637570583533,2.8989973531103795e-30
367,Mg+Si+Ti,181,3,1,34.441940423195774,4.3915748937659135e-9
368,Mn+O+S,182,3,2,130.87294525097036,3.813300439885339e-29
369,Mn+O+Si,181,3,1,11.976792670074246,5.386721973094595e-4
370,Mn+O+Ti,181,3,1,11.976792670074246,5.386721973094595e-4
371,Mn+S+Si,182,3,2,130.87294525097036,3.813300439885339e-29
372,Mn+S+Ti,182,3,2,130.87294525097036,3.813300439885339e-29
373,Mn+Si+Ti,181,3,1,11.976792670074246,5.386721973094595e-4
374,O+S+Si,181,3,1,123.18293197555067,1.271669390770098e-28
375,O+S+Ti,181,3,1,123.18293197555067,1.271669390770098e-28
377,S+Si+Ti,181,3,1,123.18293197555067,1.271669390770098e-28
380,Al+As+Ca+Fe,183,4,3,87.7964377175881,6.513119311222662e-19
382,Al+As+Ca+Mg,183,4,3,35.75435070368576,8.439556704586214e-8
383,Al+As+Ca+Mn,183,4,3,13.12150341244569,0.004381080908984064
385,Al+As+Ca+S,183,4,3,125.86826817289057,4.2010825356771456e-27
389,Al+As+Cu+Fe,183,4,3,86.33089554423759,1.3441674144058229e-18
391,Al+As+Cu+Mg,183,4,3,34.793518827934804,1.3469648555037148e-7
392,Al+As+Cu+Mn,183,4,3,12.263960315205168,0.006531533166580374
394,Al+As+Cu+S,183,4,3,124.93997656285501,6.658168787070924e-27
397,Al+As+Er+Fe,182,4,2,85.80268461266223,2.334445665441058e-19
399,Al+As+Er+Mg,182,4,2,34.5184700582663,3.194548345158797e-8
400,Al+As+Er+Mn,182,4,2,12.116557775397268,0.002338422113110739
402,Al+As+Er+S,182,4,2,123.66520490331368,1.4010123174045073e-27
405,Al+As+Fe+K,183,4,3,85.94869041851007,1.6237018607963013e-18
406,Al+As+Fe+Mg,183,4,3,104.78466088190953,1.4537033419779355e-22
407,Al+As+Fe+Mn,183,4,3,95.21337001174243,1.661345387941961e-20
408,Al+As+Fe+O,182,4,2,85.80268461266223,2.334445665441058e-19
409,Al+As+Fe+S,183,4,3,153.54081159840666,4.538264098132188e-33
410,Al+As+Fe+Si,182,4,2,85.80268461266223,2.334445665441058e-19
411,Al+As+Fe+Ti,182,4,2,85.80268461266223,2.334445665441058e-19
412,Al+As+K+Mg,183,4,3,34.76859260800575,1.3633945780232396e-7
413,Al+As+K+Mn,183,4,3,12.344298907176835,0.0062921595991087724
415,Al+As+K+S,183,4,3,123.90327141909438,1.1135033931343255e-26
418,Al+As+Mg+Mn,183,4,3,45.03818650913263,9.081403901843525e-10
419,Al+As+Mg+O,182,4,2,34.5184700582663,3.194548345158797e-8
420,Al+As+Mg+S,183,4,3,136.4473486432098,2.2049864162738413e-29
421,Al+As+Mg+Si,182,4,2,34.5184700582663,3.194548345158797e-8
422,Al+As+Mg+Ti,182,4,2,34.5184700582663,3.194548345158797e-8
423,Al+As+Mn+O,182,4,2,12.116557775397268,0.002338422113110739
424,Al+As+Mn+S,183,4,3,131.39058408396363,2.7126127527469374e-28
425,Al+As+Mn+Si,182,4,2,12.116557775397268,0.002338422113110739
426,Al+As+Mn+Ti,182,4,2,12.116557775397268,0.002338422113110739
427,Al+As+O+S,182,4,2,123.66520490331368,1.4010123174045073e-27
430,Al+As+S+Si,182,4,2,123.66520490331368,1.4010123174045073e-27
431,Al+As+S+Ti,182,4,2,123.66520490331368,1.4010123174045073e-27
434,Al+Ca+Cu+Fe,183,4,3,88.10824198653881,5.5825739118542e-19
436,Al+Ca+Cu+Mg,183,4,3,35.96850257557617,7.60408529707695e-8
437,Al+Ca+Cu+Mn,183,4,3,13.134934348985098,0.004353705321636374
439,Al+Ca+Cu+S,183,4,3,126.66871874617391,2.824235047123879e-27
442,Al+Ca+Er+Fe,182,4,2,87.5496401858154,9.746241923593349e-20
444,Al+Ca+Er+Mg,182,4,2,35.677128903894754,1.789822211982458e-8
445,Al+Ca+Er+Mn,182,4,2,12.978574016976381,0.0015196321066950833
447,Al+Ca+Er+S,182,4,2,125.34675965768338,6.0436176117290184e-28
450,Al+Ca+Fe+K,183,4,3,87.71365648777828,6.785227695681252e-19
451,Al+Ca+Fe+Mg,183,4,3,106.75820236311483,5.468949866755733e-23
452,Al+Ca+Fe+Mn,183,4,3,96.87844683657067,7.287551818855008e-21
453,Al+Ca+Fe+O,182,4,2,87.5496401858154,9.746241923593349e-20
454,Al+Ca+Fe+S,183,4,3,155.81588724407152,1.46560452957792e-33
455,Al+Ca+Fe+Si,182,4,2,87.5496401858154,9.746241923593349e-20
456,Al+Ca+Fe+Ti,182,4,2,87.5496401858154,9.746241923593349e-20
457,Al+Ca+K+Mg,183,4,3,35.9565916867964,7.648304628881119e-8
458,Al+Ca+K+Mn,183,4,3,13.22744402974331,0.004169692409735735
460,Al+Ca+K+S,183,4,3,125.61188045834797,4.770887865633995e-27
463,Al+Ca+Mg+Mn,183,4,3,46.097387092629106,5.407418801900746e-10
464,Al+Ca+Mg+O,182,4,2,35.677128903894754,1.789822211982458e-8
465,Al+Ca+Mg+S,183,4,3,138.3530069907206,8.56182416706257e-30
466,Al+Ca+Mg+Si,182,4,2,35.677128903894754,1.789822211982458e-8
467,Al+Ca+Mg+Ti,182,4,2,35.677128903894754,1.789822211982458e-8
468,Al+Ca+Mn+O,182,4,2,12.978574016976381,0.0015196321066950833
469,Al+Ca+Mn+S,183,4,3,133.0008121900953,1.2199361348485951e-28
470,Al+Ca+Mn+Si,182,4,2,12.978574016976381,0.0015196321066950833
471,Al+Ca+Mn+Ti,182,4,2,12.978574016976381,0.0015196321066950833
472,Al+Ca+O+S,182,4,2,125.34675965768338,6.0436176117290184e-28
475,Al+Ca+S+Si,182,4,2,125.34675965768338,6.0436176117290184e-28
476,Al+Ca+S+Ti,182,4,2,125.34675965768338,6.0436176117290184e-28
478,Al+Cu+Er+Fe,182,4,2,86.0729479763977,2.0393737566394705e-19
480,Al+Cu+Er+Mg,182,4,2,34.71352470400416,2.8977031094628713e-8
481,Al+Cu+Er+Mn,182,4,2,12.12082722578998,0.0023334355488719956
483,Al+Cu+Er+S,182,4,2,124.43223992922049,9.547340549541265e-28
486,Al+Cu+Fe+K,183,4,3,86.20482105812289,1.4306053916109788e-18
487,Al+Cu+Fe+Mg,183,4,3,105.28211461140063,1.1362253691213854e-22
488,Al+Cu+Fe+Mn,183,4,3,95.46695485651753,1.4654145396995278e-20
489,Al+Cu+Fe+O,182,4,2,86.0729479763977,2.0393737566394705e-19
490,Al+Cu+Fe+S,183,4,3,154.57205416450097,2.7189007060723192e-33
491,Al+Cu+Fe+Si,182,4,2,86.0729479763977,2.0393737566394705e-19
492,Al+Cu+Fe+Ti,182,4,2,86.0729479763977,2.0393737566394705e-19
493,Al+Cu+K+Mg,183,4,3,34.94997759794933,1.2482580218490587e-7
494,Al+Cu+K+Mn,183,4,3,12.333287050882973,0.006324449933596995
496,Al+Cu+K+S,183,4,3,124.61152808671523,7.836350104341344e-27
499,Al+Cu+Mg+Mn,183,4,3,45.22722250480001,8.278964215374897e-10
500,Al+Cu+Mg+O,182,4,2,34.71352470400416,2.8977031094628713e-8
501,Al+Cu+Mg+S,183,4,3,137.38869576021239,1.381868108846989e-29
502,Al+Cu+Mg+Si,182,4,2,34.71352470400416,2.8977031094628713e-8
503,Al+Cu+Mg+Ti,182,4,2,34.71352470400416,2.8977031094628713e-8
504,Al+Cu+Mn+O,182,4,2,12.12082722578998,0.0023334355488719956
505,Al+Cu+Mn+S,183,4,3,132.1298927646253,1.8795301288298843e-28
506,Al+Cu+Mn+Si,182,4,2,12.12082722578998,0.0023334355488719956
507,Al+Cu+Mn+Ti,182,4,2,12.12082722578998,0.0023334355488719956
508,Al+Cu+O+S,182,4,2,124.43223992922049,9.547340549541265e-28
511,Al+Cu+S+Si,182,4,2,124.43223992922049,9.547340549541265e-28
512,Al+Cu+S+Ti,182,4,2,124.43223992922049,9.547340549541265e-28
514,Al+Er+Fe+K,182,4,2,85.68703818389031,2.4734097764194735e-19
515,Al+Er+Fe+Mg,182,4,2,104.61837103385824,1.916061202587636e-23
516,Al+Er+Fe+Mn,182,4,2,94.92957304156744,2.4339134424771626e-21
517,Al+Er+Fe+O,181,4,1,85.55434333841868,2.2542060399374925e-20
518,Al+Er+Fe+S,182,4,2,153.0516757321634,5.824395957059606e-34
519,Al+Er+Fe+Si,181,4,1,85.55434333841868,2.2542060399374925e-20
520,Al+Er+Fe+Ti,181,4,1,85.55434333841868,2.2542060399374925e-20
521,Al+Er+K+Mg,182,4,2,34.68228617808927,2.943318407610026e-8
522,Al+Er+K+Mn,182,4,2,12.19194334317217,0.0022519209496985604
524,Al+Er+K+S,182,4,2,123.39649627065546,1.6024751064757027e-27
527,Al+Er+Mg+Mn,182,4,2,44.93774333399642,1.745392158276068e-10
528,Al+Er+Mg+O,181,4,1,34.441940423195774,4.3915748937659135e-9
529,Al+Er+Mg+S,182,4,2,136.02637570583533,2.8989973531103795e-30
530,Al+Er+Mg+Si,181,4,1,34.441940423195774,4.3915748937659135e-9
531,Al+Er+Mg+Ti,181,4,1,34.441940423195774,4.3915748937659135e-9
532,Al+Er+Mn+O,181,4,1,11.976792670074246,5.386721973094595e-4
533,Al+Er+Mn+S,182,4,2,130.87294525097036,3.813300439885339e-29
534,Al+Er+Mn+Si,181,4,1,11.976792670074246,5.386721973094595e-4
535,Al+Er+Mn+Ti,181,4,1,11.976792670074246,5.386721973094595e-4
536,Al+Er+O+S,181,4,1,123.18293197555067,1.271669390770098e-28
539,Al+Er+S+Si,181,4,1,123.18293197555067,1.271669390770098e-28
540,Al+Er+S+Ti,181,4,1,123.18293197555067,1.271669390770098e-28
542,Al+Fe+K+Mg,183,4,3,104.78745840014881,1.4516904010009358e-22
543,Al+Fe+K+Mn,183,4,3,95.1029454222321,1.7546539432905355e-20
544,Al+Fe+K+O,182,4,2,85.68703818389031,2.4734097764194735e-19
545,Al+Fe+K+S,183,4,3,153.2465374891101,5.252660408064516e-33
546,Al+Fe+K+Si,182,4,2,85.68703818389031,2.4734097764194735e-19
547,Al+Fe+K+Ti,182,4,2,85.68703818389031,2.4734097764194735e-19
548,Al+Fe+Mg+Mn,183,4,3,113.16668529525987,2.284304075179364e-24
549,Al+Fe+Mg+O,182,4,2,104.61837103385824,1.916061202587636e-23
550,Al+Fe+Mg+S,183,4,3,162.5732584867444,5.102432161469956e-35
551,Al+Fe+Mg+Si,182,4,2,104.61837103385824,1.916061202587636e-23
552,Al+Fe+Mg+Ti,182,4,2,104.61837103385824,1.916061202587636e-23
