model_ID,model,Npar,n_elements,df,Deviance,p.value
3,Ba,4,1,1,8.772186346467493,0.00305858602563558
7,Fe,4,1,1,8.094524785655494,0.004439917815731668
8,K,4,1,1,8.631695855937892,0.003303638882222762
11,Na,4,1,1,9.507305217740964,0.0020465549138019854
13,S,4,1,1,29.174503214272477,6.614391643192938e-8
16,Ti,4,1,1,7.390193525093878,0.006558043226476663
22,Al+Ba,4,2,1,8.772186346467493,0.00305858602563558
26,Al+Fe,4,2,1,8.094524785655494,0.004439917815731668
27,Al+K,4,2,1,8.631695855937892,0.003303638882222762
30,Al+Na,4,2,1,9.507305217740964,0.0020465549138019854
32,Al+S,4,2,1,29.174503214272477,6.614391643192938e-8
35,Al+Ti,4,2,1,7.390193525093878,0.006558043226476663
40,As+Ba,5,2,2,9.417125912148435,0.009017727145681515
44,As+Fe,5,2,2,8.865095082780044,0.011884175646720027
45,As+K,5,2,2,9.20991406429846,0.010002131765577554
48,As+Na,5,2,2,10.473172500192163,0.005318381506078588
50,As+S,5,2,2,29.572234619184542,3.7885309861801646e-7
53,As+Ti,5,2,2,8.080395425507731,0.017593993514813885
58,Ba+C,4,2,1,8.772186346467493,0.00305858602563558
59,Ba+Ca,5,2,2,8.956102709087645,0.011355519490424364
60,Ba+Er,5,2,2,9.029508463554976,0.010946295047746486
61,Ba+Fe,5,2,2,15.301810314752856,4.7561342912238173e-4
62,Ba+K,5,2,2,16.449182177422017,2.67981907593693e-4
63,Ba+Mg,5,2,2,8.923948002599104,0.011539561679918863
64,Ba+Mn,5,2,2,11.756911296481348,0.002799104741122307
65,Ba+Na,5,2,2,18.210626442375656,1.1107407674338029e-4
66,Ba+O,4,2,1,8.772186346467493,0.00305858602563558
67,Ba+S,5,2,2,34.56763464184894,3.116976380219974e-8
68,Ba+Sc,5,2,2,8.783797561485244,0.01237720529506111
69,Ba+Si,4,2,1,8.772186346467493,0.00305858602563558
70,Ba+Ti,5,2,2,10.840349013365994,0.00442637414855996
71,Ba+V,4,2,1,8.772186346467493,0.00305858602563558
72,Ba+W,4,2,1,8.772186346467493,0.00305858602563558
73,Ba+Y,5,2,2,9.642535564969421,0.008056566687680346
74,Ba+Zn,5,2,2,9.095585854353544,0.010590552729737772
77,C+Fe,4,2,1,8.094524785655494,0.004439917815731668
78,C+K,4,2,1,8.631695855937892,0.003303638882222762
81,C+Na,4,2,1,9.507305217740964,0.0020465549138019854
83,C+S,4,2,1,29.174503214272477,6.614391643192938e-8
86,C+Ti,4,2,1,7.390193525093878,0.006558043226476663
92,Ca+Fe,5,2,2,8.259693725378156,0.016085341899992917
93,Ca+K,5,2,2,8.714356837390255,0.012814493823532476
96,Ca+Na,5,2,2,9.622813483404116,0.008136405821871978
98,Ca+S,5,2,2,29.676489359471248,3.5961037626865155e-7
101,Ca+Ti,5,2,2,7.66039620209699,0.0217053153581881
106,Er+Fe,5,2,2,8.250506380698766,0.016159402665363386
107,Er+K,5,2,2,8.829667060212387,0.012096567671811475
110,Er+Na,5,2,2,9.800458883038573,0.0074448747115828315
112,Er+S,5,2,2,29.204875991491576,4.5524140614153546e-7
115,Er+Ti,5,2,2,7.751685053866936,0.02073685914923686
120,Fe+K,5,2,2,13.869714645619524,9.732619210851949e-4
121,Fe+Mg,5,2,2,8.188793830726127,0.01666579413715732
122,Fe+Mn,5,2,2,11.163937793531204,0.0037651450342254243
123,Fe+Na,5,2,2,16.16106034201391,3.0950690032763116e-4
124,Fe+O,4,2,1,8.094524785655494,0.004439917815731668
125,Fe+S,5,2,2,29.2297149664696,4.4962250535065486e-7
126,Fe+Sc,5,2,2,8.097845868285617,0.017441149793592587
127,Fe+Si,4,2,1,8.094524785655494,0.004439917815731668
128,Fe+Ti,5,2,2,14.644282268910615,6.607459496311476e-4
129,Fe+V,4,2,1,8.094524785655494,0.004439917815731668
130,Fe+W,4,2,1,8.094524785655494,0.004439917815731668
131,Fe+Y,5,2,2,8.887032178154527,0.011754535779682017
132,Fe+Zn,5,2,2,8.361531454891974,0.01528679756350663
133,K+Mg,5,2,2,8.769752631293386,0.012464429693923328
134,K+Mn,5,2,2,12.251473658185887,0.0021858799047538135
135,K+Na,5,2,2,17.040202902607234,1.994191930007441e-4
136,K+O,4,2,1,8.631695855937892,0.003303638882222762
137,K+S,5,2,2,31.587800685605544,1.3829173757872547e-7
138,K+Sc,5,2,2,8.632333696344972,0.013350961848259516
139,K+Si,4,2,1,8.631695855937892,0.003303638882222762
140,K+Ti,5,2,2,15.1581014157764,5.110461248763622e-4
141,K+V,4,2,1,8.631695855937892,0.003303638882222762
142,K+W,4,2,1,8.631695855937892,0.003303638882222762
143,K+Y,5,2,2,9.424842412421867,0.008983001531818425
144,K+Zn,5,2,2,8.972690767984204,0.011261725978124726
146,Mg+Na,5,2,2,9.657878665211456,0.007994996802724119
148,Mg+S,5,2,2,29.218551466343456,4.521392030528648e-7
151,Mg+Ti,5,2,2,7.508932091686233,0.023412948713497212
156,Mn+Na,5,2,2,12.413890195342105,0.002015384873365088
158,Mn+S,5,2,2,33.22977157665514,6.084806677663604e-8
161,Mn+Ti,5,2,2,11.452345689892127,0.0032595281121796924
166,Na+O,4,2,1,9.507305217740964,0.0020465549138019854
167,Na+S,5,2,2,35.332045083148955,2.1268844350614403e-8
168,Na+Sc,5,2,2,9.521087418038178,0.00856095346426579
169,Na+Si,4,2,1,9.507305217740964,0.0020465549138019854
170,Na+Ti,5,2,2,17.281013529688835,1.767972848884524e-4
171,Na+V,4,2,1,9.507305217740964,0.0020465549138019854
172,Na+W,4,2,1,9.507305217740964,0.0020465549138019854
173,Na+Y,5,2,2,10.27743949088142,0.005865193849875562
174,Na+Zn,5,2,2,9.8342068027207,0.0073203041497461215
175,O+S,4,2,1,29.174503214272477,6.614391643192938e-8
178,O+Ti,4,2,1,7.390193525093878,0.006558043226476663
183,S+Sc,5,2,2,29.222153951032624,4.513255238114286e-7
184,S+Si,4,2,1,29.174503214272477,6.614391643192938e-8
185,S+Ti,5,2,2,34.587621075533434,3.0859828796745704e-8
186,S+V,4,2,1,29.174503214272477,6.614391643192938e-8
187,S+W,4,2,1,29.174503214272477,6.614391643192938e-8
188,S+Y,5,2,2,29.58372143892268,3.766834266144855e-7
189,S+Zn,5,2,2,29.39308092914689,4.143559439256668e-7
191,Sc+Ti,5,2,2,7.3989613427737595,0.02473636943962474
196,Si+Ti,4,2,1,7.390193525093878,0.006558043226476663
201,Ti+V,4,2,1,7.390193525093878,0.006558043226476663
202,Ti+W,4,2,1,7.390193525093878,0.006558043226476663
203,Ti+Y,5,2,2,8.53036309222091,0.014049316302777065
204,Ti+Zn,5,2,2,7.708511783634208,0.021189364624935394
211,Al+As+Ba,5,3,2,9.417125912148435,0.009017727145681515
215,Al+As+Fe,5,3,2,8.865095082780044,0.011884175646720027
216,Al+As+K,5,3,2,9.20991406429846,0.010002131765577554
219,Al+As+Na,5,3,2,10.473172500192163,0.005318381506078588
221,Al+As+S,5,3,2,29.572234619184542,3.7885309861801646e-7
224,Al+As+Ti,5,3,2,8.080395425507731,0.017593993514813885
229,Al+Ba+C,4,3,1,8.772186346467493,0.00305858602563558
230,Al+Ba+Ca,5,3,2,8.956102709087645,0.011355519490424364
231,Al+Ba+Er,5,3,2,9.029508463554976,0.010946295047746486
232,Al+Ba+Fe,5,3,2,15.301810314752856,4.7561342912238173e-4
233,Al+Ba+K,5,3,2,16.449182177422017,2.67981907593693e-4
234,Al+Ba+Mg,5,3,2,8.923948002599104,0.011539561679918863
235,Al+Ba+Mn,5,3,2,11.756911296481348,0.002799104741122307
236,Al+Ba+Na,5,3,2,18.210626442375656,1.1107407674338029e-4
237,Al+Ba+O,4,3,1,8.772186346467493,0.00305858602563558
238,Al+Ba+S,5,3,2,34.56763464184894,3.116976380219974e-8
239,Al+Ba+Sc,5,3,2,8.783797561485244,0.01237720529506111
240,Al+Ba+Si,4,3,1,8.772186346467493,0.00305858602563558
241,Al+Ba+Ti,5,3,2,10.840349013365994,0.00442637414855996
242,Al+Ba+V,4,3,1,8.772186346467493,0.00305858602563558
243,Al+Ba+W,4,3,1,8.772186346467493,0.00305858602563558
244,Al+Ba+Y,5,3,2,9.642535564969421,0.008056566687680346
245,Al+Ba+Zn,5,3,2,9.095585854353544,0.010590552729737772
248,Al+C+Fe,4,3,1,8.094524785655494,0.004439917815731668
249,Al+C+K,4,3,1,8.631695855937892,0.003303638882222762
252,Al+C+Na,4,3,1,9.507305217740964,0.0020465549138019854
254,Al+C+S,4,3,1,29.174503214272477,6.614391643192938e-8
257,Al+C+Ti,4,3,1,7.390193525093878,0.006558043226476663
263,Al+Ca+Fe,5,3,2,8.259693725378156,0.016085341899992917
264,Al+Ca+K,5,3,2,8.714356837390255,0.012814493823532476
267,Al+Ca+Na,5,3,2,9.622813483404116,0.008136405821871978
269,Al+Ca+S,5,3,2,29.676489359471248,3.5961037626865155e-7
272,Al+Ca+Ti,5,3,2,7.66039620209699,0.0217053153581881
277,Al+Er+Fe,5,3,2,8.250506380698766,0.016159402665363386
278,Al+Er+K,5,3,2,8.829667060212387,0.012096567671811475
281,Al+Er+Na,5,3,2,9.800458883038573,0.0074448747115828315
283,Al+Er+S,5,3,2,29.204875991491576,4.5524140614153546e-7
286,Al+Er+Ti,5,3,2,7.751685053866936,0.02073685914923686
291,Al+Fe+K,5,3,2,13.869714645619524,9.732619210851949e-4
292,Al+Fe+Mg,5,3,2,8.188793830726127,0.01666579413715732
293,Al+Fe+Mn,5,3,2,11.163937793531204,0.0037651450342254243
294,Al+Fe+Na,5,3,2,16.16106034201391,3.0950690032763116e-4
295,Al+Fe+O,4,3,1,8.094524785655494,0.004439917815731668
296,Al+Fe+S,5,3,2,29.2297149664696,4.4962250535065486e-7
297,Al+Fe+Sc,5,3,2,8.097845868285617,0.017441149793592587
298,Al+Fe+Si,4,3,1,8.094524785655494,0.004439917815731668
299,Al+Fe+Ti,5,3,2,14.644282268910615,6.607459496311476e-4
300,Al+Fe+V,4,3,1,8.094524785655494,0.004439917815731668
301,Al+Fe+W,4,3,1,8.094524785655494,0.004439917815731668
302,Al+Fe+Y,5,3,2,8.887032178154527,0.011754535779682017
303,Al+Fe+Zn,5,3,2,8.361531454891974,0.01528679756350663
304,Al+K+Mg,5,3,2,8.769752631293386,0.012464429693923328
305,Al+K+Mn,5,3,2,12.251473658185887,0.0021858799047538135
306,Al+K+Na,5,3,2,17.040202902607234,1.994191930007441e-4
307,Al+K+O,4,3,1,8.631695855937892,0.003303638882222762
308,Al+K+S,5,3,2,31.587800685605544,1.3829173757872547e-7
309,Al+K+Sc,5,3,2,8.632333696344972,0.013350961848259516
310,Al+K+Si,4,3,1,8.631695855937892,0.003303638882222762
311,Al+K+Ti,5,3,2,15.1581014157764,5.110461248763622e-4
312,Al+K+V,4,3,1,8.631695855937892,0.003303638882222762
313,Al+K+W,4,3,1,8.631695855937892,0.003303638882222762
314,Al+K+Y,5,3,2,9.424842412421867,0.008983001531818425
315,Al+K+Zn,5,3,2,8.972690767984204,0.011261725978124726
317,Al+Mg+Na,5,3,2,9.657878665211456,0.007994996802724119
319,Al+Mg+S,5,3,2,29.218551466343456,4.521392030528648e-7
322,Al+Mg+Ti,5,3,2,7.508932091686233,0.023412948713497212
327,Al+Mn+Na,5,3,2,12.413890195342105,0.002015384873365088
329,Al+Mn+S,5,3,2,33.22977157665514,6.084806677663604e-8
332,Al+Mn+Ti,5,3,2,11.452345689892127,0.0032595281121796924
337,Al+Na+O,4,3,1,9.507305217740964,0.0020465549138019854
338,Al+Na+S,5,3,2,35.332045083148955,2.1268844350614403e-8
339,Al+Na+Sc,5,3,2,9.521087418038178,0.00856095346426579
340,Al+Na+Si,4,3,1,9.507305217740964,0.0020465549138019854
