model_ID,model,Npar,n_elements,df,Deviance,p.value
2646,Al+Co+Hg+P+S,9,5,5,11.361028015953934,0.04467354580912383
2696,Al+Co+Ir+O+S,7,5,3,7.9351830835250325,0.047370442616411365
2701,Al+Co+Ir+P+S,8,5,4,10.208124854553148,0.037064045395808584
2706,Al+Co+Ir+S+Si,7,5,3,7.9351830835250325,0.047370442616411365
2708,Al+Co+Ir+S+W,7,5,3,7.9351830835250325,0.047370442616411365
2709,Al+Co+Ir+S+Y,7,5,3,7.9351830835250325,0.047370442616411365
2782,Al+Co+Mg+P+S,9,5,5,11.179456262005033,0.04793572825681468
2846,Al+Co+O+P+S,8,5,4,10.208124854553148,0.037064045395808584
2851,Al+Co+O+S+Si,7,5,3,7.9351830835250325,0.047370442616411365
2853,Al+Co+O+S+W,7,5,3,7.9351830835250325,0.047370442616411365
2854,Al+Co+O+S+Y,7,5,3,7.9351830835250325,0.047370442616411365
2861,Al+Co+P+S+Si,8,5,4,10.208124854553148,0.037064045395808584
2863,Al+Co+P+S+W,8,5,4,10.208124854553148,0.037064045395808584
2864,Al+Co+P+S+Y,8,5,4,10.208124854553148,0.037064045395808584
2872,Al+Co+S+Si+W,7,5,3,7.9351830835250325,0.047370442616411365
2873,Al+Co+S+Si+Y,7,5,3,7.9351830835250325,0.047370442616411365
2876,Al+Co+S+W+Y,7,5,3,7.9351830835250325,0.047370442616411365
3207,Al+Hg+Ir+P+S,8,5,4,10.00808134341355,0.04029177263469568
3288,Al+Hg+Mg+P+S,9,5,5,11.12099008836384,0.049033181788751476
3352,Al+Hg+O+P+S,8,5,4,10.00808134341355,0.04029177263469568
3367,Al+Hg+P+S+Si,8,5,4,10.00808134341355,0.04029177263469568
3369,Al+Hg+P+S+W,8,5,4,10.00808134341355,0.04029177263469568
3370,Al+Hg+P+S+Y,8,5,4,10.00808134341355,0.04029177263469568
3453,Al+Ir+Mg+P+S,8,5,4,9.897386130084385,0.04219213192721626
3517,Al+Ir+O+P+S,7,5,3,8.805180907507975,0.031996450317922975
3522,Al+Ir+O+S+Si,6,5,2,6.4133287021777505,0.04049145353000293
3524,Al+Ir+O+S+W,6,5,2,6.4133287021777505,0.04049145353000293
3525,Al+Ir+O+S+Y,6,5,2,6.4133287021777505,0.04049145353000293
3532,Al+Ir+P+S+Si,7,5,3,8.805180907507975,0.031996450317922975
3533,Al+Ir+P+S+Ti,8,5,4,9.546210583048833,0.04880633412039467
3534,Al+Ir+P+S+W,7,5,3,8.805180907507975,0.031996450317922975
3535,Al+Ir+P+S+Y,7,5,3,8.805180907507975,0.031996450317922975
3543,Al+Ir+S+Si+W,6,5,2,6.4133287021777505,0.04049145353000293
3544,Al+Ir+S+Si+Y,6,5,2,6.4133287021777505,0.04049145353000293
3547,Al+Ir+S+W+Y,6,5,2,6.4133287021777505,0.04049145353000293
3721,Al+Mg+O+P+S,8,5,4,9.897386130084385,0.04219213192721626
3736,Al+Mg+P+S+Si,8,5,4,9.897386130084385,0.04219213192721626
3738,Al+Mg+P+S+W,8,5,4,9.897386130084385,0.04219213192721626
3739,Al+Mg+P+S+Y,8,5,4,9.897386130084385,0.04219213192721626
3847,Al+O+P+S+Si,7,5,3,8.805180907507975,0.031996450317922975
3848,Al+O+P+S+Ti,8,5,4,9.546210583048833,0.04880633412039467
3849,Al+O+P+S+W,7,5,3,8.805180907507975,0.031996450317922975
3850,Al+O+P+S+Y,7,5,3,8.805180907507975,0.031996450317922975
3858,Al+O+S+Si+W,6,5,2,6.4133287021777505,0.04049145353000293
3859,Al+O+S+Si+Y,6,5,2,6.4133287021777505,0.04049145353000293
3862,Al+O+S+W+Y,6,5,2,6.4133287021777505,0.04049145353000293
3867,Al+P+S+Si+Ti,8,5,4,9.546210583048833,0.04880633412039467
3868,Al+P+S+Si+W,7,5,3,8.805180907507975,0.031996450317922975
3869,Al+P+S+Si+Y,7,5,3,8.805180907507975,0.031996450317922975
3870,Al+P+S+Ti+W,8,5,4,9.546210583048833,0.04880633412039467
3871,Al+P+S+Ti+Y,8,5,4,9.546210583048833,0.04880633412039467
