Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 15 - Feature 50	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.43438	0.56787	0.5	0.363636	79	107	99.155556	102	4462	Histogram-51.csv
Measurement 15 - Feature 51	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.299587	3.906415	0.246704	0.5	1.5	51	110	95.675862	99	13873	Histogram-52.csv
Measurement 15 - Feature 52	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	2.352215	0.305017	0.818182	0.590909	106	128	111.630769	108	7256	Histogram-53.csv
Measurement 15 - Feature 53	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.070248	1.449977	0.419876	0.409091	0.363636	107	131	113.147059	110	3847	Histogram-54.csv
Measurement 15 - Feature 54	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.144628	1.935326	0.485238	0.727273	0.5	40	107	88.7	94	6209	Histogram-55.csv
Measurement 15 - Feature 55	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	1.13731	0.562037	0.181818	0.454545	108	130	113.571429	111	3180	Histogram-56.csv
Measurement 15 - Feature 56	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.17562	3.028519	0.240615	0.454545	1.272727	107	132	113.388235	110	9638	Histogram-57.csv
Measurement 15 - Feature 57	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.10124	1.831103	0.379433	0.590909	0.590909	46	109	96.714286	101	4739	Histogram-58.csv
Measurement 15 - Feature 58	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.231405	3.085949	0.305355	0.818182	1	40	120	97.839286	103	10958	Histogram-59.csv
Measurement 15 - Feature 59	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.047521	1.086341	0.506011	0.181818	0.409091	108	133	111.695652	109	2569	Histogram-60.csv
Measurement 15 - Feature 60	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.356784	0.634681	0.318182	0.5	53	106	87.911111	91	3956	Histogram-61.csv
Measurement 15 - Feature 61	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.078512	1.576258	0.397094	0.590909	0.363636	89	122	106.763158	107	4057	Histogram-62.csv
Measurement 15 - Feature 62	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.13843	2.458722	0.287753	0.363636	1.045455	105	129	112.865672	110	7562	Histogram-63.csv
Measurement 15 - Feature 63	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.115702	2.110683	0.326367	0.545455	0.636364	106	127	110.357143	108	6180	Histogram-64.csv
Measurement 15 - Feature 64	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.07438	1.268159	0.581192	0.227273	0.5	107	133	113.083333	110	4071	Histogram-65.csv
Measurement 15 - Feature 65	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.742478	0.384806	0.454545	0.636364	107	128	112.533333	110	5064	Histogram-66.csv
Measurement 15 - Feature 66	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.128099	2.232395	0.323009	0.590909	0.818182	97	132	108.967742	108	6756	Histogram-67.csv
Measurement 15 - Feature 67	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.367813	0.485712	0.363636	0.5	107	132	114.457143	111	4006	Histogram-68.csv
Measurement 15 - Feature 68	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.078512	1.523004	0.425349	0.590909	0.363636	97	128	110.052632	108	4182	Histogram-69.csv
Measurement 15 - Feature 69	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.755792	0.378993	0.590909	0.5	107	132	113.444444	110	5105	Histogram-70.csv
Measurement 15 - Feature 70	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.109504	2.019774	0.337314	0.545455	0.590909	107	130	112.811321	110	5979	Histogram-71.csv
Measurement 15 - Feature 71	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.140496	2.589571	0.26328	0.772727	0.636364	107	127	112.117647	110	7624	Histogram-72.csv
Measurement 15 - Feature 72	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.22314	3.125889	0.286973	0.5	1.227273	107	131	112.101852	109	12107	Histogram-73.csv
Measurement 15 - Feature 73	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.150826	2.695686	0.260825	0.909091	0.818182	103	130	110.205479	108	8045	Histogram-74.csv
Measurement 15 - Feature 74	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.154959	2.686941	0.269718	1.045455	0.590909	83	130	105.48	106	7911	Histogram-75.csv
Measurement 15 - Feature 75	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.061983	1.088625	0.657248	0.409091	0.181818	105	118	108.6	107	3258	Histogram-76.csv
Measurement 15 - Feature 76	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.119835	2.168113	0.320353	0.590909	0.772727	107	133	114.051724	111	6615	Histogram-77.csv
Measurement 15 - Feature 77	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.066116	1.166221	0.610876	0.409091	0.227273	93	124	108.625	107	3476	Histogram-78.csv
Measurement 15 - Feature 78	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.012397	0.478888	0.679279	0.136364	0.136364	92	119	104.166667	100	625	Histogram-79.csv
Measurement 15 - Feature 79	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.68048	0.413724	0.636364	0.318182	103	124	108.666667	107	4890	Histogram-80.csv
Measurement 15 - Feature 80	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.154959	2.356784	0.350579	0.363636	0.954545	106	130	111.08	108	8331	Histogram-81.csv
Measurement 15 - Feature 81	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.109504	1.975266	0.352687	0.681818	0.363636	96	132	110.528302	108	5858	Histogram-82.csv
Measurement 15 - Feature 82	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.798016	0.35337	0.590909	0.454545	103	132	112.295455	110	4941	Histogram-83.csv
Measurement 15 - Feature 83	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.047521	0.966521	0.639249	0.318182	0.318182	97	109	102.565217	104	2359	Histogram-84.csv
Measurement 15 - Feature 84	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.113636	2.119428	0.317899	0.590909	0.681818	107	130	113.218182	109	6227	Histogram-85.csv
Measurement 15 - Feature 85	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.146694	2.108399	0.414684	0.772727	0.454545	107	130	112.56338	109	7992	Histogram-86.csv
Measurement 15 - Feature 86	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.642824	0.423287	0.409091	0.545455	104	133	113.159091	110	4979	Histogram-87.csv
Measurement 15 - Feature 87	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.301653	4.93265	0.155796	1.181818	1.090909	107	132	113.068493	111	16508	Histogram-88.csv
Measurement 15 - Feature 88	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.165289	2.429811	0.351811	0.5	0.954545	107	131	111.9	109	8952	Histogram-89.csv
Measurement 15 - Feature 89	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.068182	1.292501	0.512881	0.227273	0.5	94	125	110.393939	108	3643	Histogram-90.csv
Measurement 15 - Feature 90	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.150826	2.527181	0.296766	0.954545	0.681818	83	107	100.876712	102	7364	Histogram-91.csv
Measurement 15 - Feature 91	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.066116	1.276904	0.509563	0.409091	0.409091	79	122	102.59375	104	3283	Histogram-92.csv
Measurement 15 - Feature 92	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.123967	2.367813	0.277857	0.590909	0.681818	107	130	112.566667	110	6754	Histogram-93.csv
Measurement 15 - Feature 93	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.043388	0.997716	0.547735	0.409091	0.136364	108	130	113.952381	110	2393	Histogram-94.csv
Measurement 15 - Feature 94	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.07438	1.447693	0.445979	0.5	0.363636	99	132	111.916667	108	4029	Histogram-95.csv
Measurement 15 - Feature 95	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.399008	0.490824	0.545455	0.181818	88	122	105.135135	105	3890	Histogram-96.csv
Measurement 15 - Feature 96	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.115702	2.068459	0.339828	0.5	0.681818	84	132	108.017857	108	6049	Histogram-97.csv
Measurement 15 - Feature 97	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.109504	1.551915	0.571353	0.318182	0.590909	98	120	106.396226	106	5639	Histogram-98.csv
Measurement 15 - Feature 98	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.117769	2.146055	0.321335	0.681818	0.590909	107	132	113.263158	111	6456	Histogram-99.csv
Measurement 15 - Feature 99	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.192149	3.292109	0.222792	1.227273	0.5	88	129	107.010753	107	9952	Histogram-100.csv
Measurement 15 - Feature 100	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.082645	1.578542	0.416785	0.409091	0.409091	107	133	114.475	110	4579	Histogram-101.csv
Measurement 15 - Feature 101	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.123967	2.132741	0.342483	0.818182	0.454545	100	123	108.316667	107	6499	Histogram-102.csv
Measurement 15 - Feature 102	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.13843	1.848985	0.50883	0.772727	0.318182	100	122	107.477612	107	7201	Histogram-103.csv
Measurement 15 - Feature 103	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.177686	1.616198	0.854819	0.454545	0.5	102	121	107.732558	107	9265	Histogram-104.csv
Measurement 15 - Feature 104	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.055785	1.188279	0.496468	0.454545	0.272727	106	127	111.407407	109	3008	Histogram-105.csv
Measurement 15 - Feature 105	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.851269	0.35606	0.772727	0.227273	98	117	107.446809	107	5050	Histogram-106.csv
Measurement 15 - Feature 106	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.082645	1.573973	0.419208	0.545455	0.454545	94	126	108.025	108	4321	Histogram-107.csv
Measurement 15 - Feature 107	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.084711	1.549631	0.443294	0.590909	0.318182	59	133	99.756098	104	4090	Histogram-108.csv
Measurement 15 - Feature 108	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.150826	2.762252	0.248405	0.863636	0.863636	94	127	108.452055	107	7917	Histogram-109.csv
Measurement 15 - Feature 109	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.132231	2.325589	0.307241	0.818182	0.590909	84	120	105.1875	106	6732	Histogram-110.csv
Measurement 15 - Feature 110	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.14876	2.762252	0.245002	1.045455	0.590909	101	132	111.361111	109	8018	Histogram-111.csv
Measurement 15 - Feature 111	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.115702	2.146055	0.315697	0.272727	0.863636	102	132	110.660714	109	6197	Histogram-112.csv
Measurement 15 - Feature 112	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.061998	0.805722	0.318182	0.272727	104	127	108.742857	107	3806	Histogram-113.csv
Measurement 15 - Feature 113	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.196281	3.176858	0.244395	0.5	1.272727	62	108	96.463158	99	9164	Histogram-114.csv
Measurement 15 - Feature 114	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.216942	3.695686	0.199601	0.636364	0.909091	102	133	109.647619	108	11513	Histogram-115.csv
Measurement 15 - Feature 115	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.078512	1.472035	0.455315	0.363636	0.545455	107	128	111.921053	110	4253	Histogram-116.csv
Measurement 15 - Feature 116	2021-01-05T17:41:10-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	2.416498	0.289005	0.909091	0.363636	97	121	108.892308	108	7078	Histogram-117.csv
