Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 11 - Feature 509	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.136364	1.412321	0.859095	0.409091	0.363636	77	169	107.075758	106	7067	Histogram-510.csv
Measurement 11 - Feature 510	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.479339	2.611629	0.88314	0.818182	0.727273	106	149	115.362069	109	26764	Histogram-511.csv
Measurement 11 - Feature 511	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.386364	2.327873	0.895958	0.681818	0.681818	84	149	114.117647	109	21340	Histogram-512.csv
Measurement 11 - Feature 512	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.146694	1.46329	0.860918	0.363636	0.454545	91	189	121.577465	111	8632	Histogram-513.csv
Measurement 11 - Feature 513	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.328512	2.135026	0.90564	0.545455	0.681818	63	187	117.075472	108	18615	Histogram-514.csv
Measurement 11 - Feature 514	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.289256	1.990863	0.917085	0.545455	0.636364	52	143	104.492857	107	14629	Histogram-515.csv
Measurement 11 - Feature 515	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.847107	3.61809	0.813186	1.045455	1.136364	73	149	111.343902	107	45651	Histogram-516.csv
Measurement 11 - Feature 516	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.27686	1.953207	0.911953	0.545455	0.590909	21	146	89.11194	100	11941	Histogram-517.csv
Measurement 11 - Feature 517	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.293388	2.044116	0.882351	0.545455	0.636364	42	131	100.859155	106	14322	Histogram-518.csv
Measurement 11 - Feature 518	2021-01-05T17:35:59-06:00	composite	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.179752	1.591855	0.891408	0.5	0.409091	83	178	114.977011	108	10003	Histogram-519.csv
