Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 10 - Feature 34	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.165289	1.891209	0.580731	0.772727	0.272727	102	130	109.875	107	8790	Histogram-35.csv
Measurement 10 - Feature 35	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.256198	3.416106	0.275882	1.272727	0.954545	87	119	104.91129	106	13009	Histogram-36.csv
Measurement 10 - Feature 36	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.165289	2.256738	0.407842	0.636364	0.818182	88	118	102.675	104	8214	Histogram-37.csv
Measurement 10 - Feature 37	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.355372	4.571689	0.213668	1.954545	0.590909	76	114	100.662791	103	17314	Histogram-38.csv
Measurement 10 - Feature 38	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.200413	2.853553	0.309289	0.181818	1.318182	106	127	110.113402	109	10681	Histogram-39.csv
Measurement 10 - Feature 39	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.291322	3.731057	0.262978	0.954545	1.363636	63	127	100.198582	102	14128	Histogram-40.csv
Measurement 10 - Feature 40	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.233471	3.139202	0.297718	0.636364	1.272727	66	132	101.424779	104	11461	Histogram-41.csv
Measurement 10 - Feature 41	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.252066	3.445409	0.266835	1.5	0.318182	72	117	100.098361	102	12212	Histogram-42.csv
Measurement 10 - Feature 42	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.330579	4.309599	0.223672	1.727273	1	67	131	100.70625	104	16113	Histogram-43.csv
Measurement 10 - Feature 43	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.099174	1.458722	0.58568	0.5	0.409091	67	107	95.5625	98	4587	Histogram-44.csv
Measurement 10 - Feature 44	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.305785	3.985903	0.241865	1.454545	1.090909	71	124	102.013514	104	15098	Histogram-45.csv
Measurement 10 - Feature 45	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.421488	5.163545	0.198655	2.318182	0.545455	77	116	99.161765	102	20229	Histogram-46.csv
Measurement 10 - Feature 46	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.235537	3.068459	0.314361	0.409091	1.318182	80	110	100.789474	102	11490	Histogram-47.csv
Measurement 10 - Feature 47	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.200413	2.682372	0.350024	0.681818	1.045455	82	134	106.371134	106	10318	Histogram-48.csv
Measurement 10 - Feature 48	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.113636	1.538602	0.603218	0.318182	0.590909	85	112	101.218182	103	5567	Histogram-49.csv
Measurement 10 - Feature 49	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.268595	3.562944	0.265883	1.590909	0.363636	80	123	101.684615	104	13219	Histogram-50.csv
Measurement 10 - Feature 50	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.061983	1.059714	0.693599	0.272727	0.363636	101	131	108.766667	106	3263	Histogram-51.csv
Measurement 10 - Feature 51	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.123967	1.744763	0.511733	0.409091	0.636364	70	108	100.6	104	6036	Histogram-52.csv
Measurement 10 - Feature 52	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.22314	3.095086	0.292714	0.409091	1.318182	88	121	103.027778	105	11127	Histogram-53.csv
Measurement 10 - Feature 53	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.107438	1.624943	0.511319	0.545455	0.5	90	129	108.557692	107	5645	Histogram-54.csv
Measurement 10 - Feature 54	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.126033	1.822358	0.476899	0.727273	0.363636	84	112	101.721311	104	6205	Histogram-55.csv
Measurement 10 - Feature 55	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.291322	3.769105	0.257696	1.681818	0.409091	68	119	102.035461	105	14387	Histogram-56.csv
Measurement 10 - Feature 56	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.192149	2.68048	0.336064	0.363636	1.136364	90	118	104.301075	105	9700	Histogram-57.csv
Measurement 10 - Feature 57	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.095041	1.485349	0.541334	0.545455	0.363636	79	113	101.347826	104	4662	Histogram-58.csv
Measurement 10 - Feature 58	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.119835	2.055146	0.356539	0.5	0.727273	89	105	92.224138	91	5349	Histogram-59.csv
Measurement 10 - Feature 59	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	0.84024	0.956161	0.227273	0.272727	90	104	92.346154	91	2401	Histogram-60.csv
Measurement 10 - Feature 60	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.200413	2.826535	0.31523	0.681818	1.090909	98	131	109.103093	107	10583	Histogram-61.csv
Measurement 10 - Feature 61	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.303719	3.984011	0.240459	1.636364	0.636364	78	131	107.380952	108	15785	Histogram-62.csv
Measurement 10 - Feature 62	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.159091	2.232395	0.401156	0.772727	0.636364	91	120	103.272727	104	7952	Histogram-63.csv
Measurement 10 - Feature 63	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.452479	6.065783	0.154538	2.636364	0.772727	88	132	107.296804	107	23498	Histogram-64.csv
Measurement 10 - Feature 64	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.225207	3.212229	0.27427	0.863636	1.181818	106	133	111.59633	109	12164	Histogram-65.csv
Measurement 10 - Feature 65	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	2.015206	0.415565	0.636364	0.590909	81	129	107.261538	107	6972	Histogram-66.csv
Measurement 10 - Feature 66	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.095041	1.496378	0.533384	0.5	0.454545	107	126	111.26087	109	5118	Histogram-67.csv
Measurement 10 - Feature 67	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.289256	3.977158	0.229798	1.136364	1.318182	88	131	109.678571	107	15355	Histogram-68.csv
Measurement 10 - Feature 68	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.152893	2.19474	0.398869	0.818182	0.545455	65	120	102.662162	105	7597	Histogram-69.csv
Measurement 10 - Feature 69	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.644628	8.014422	0.126117	1.5	1.636364	73	128	103.673077	105	32346	Histogram-70.csv
Measurement 10 - Feature 70	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.394628	4.908307	0.205842	1.954545	1	61	109	96.649215	101	18460	Histogram-71.csv
Measurement 10 - Feature 71	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.316116	4.216406	0.223445	1.227273	1.5	72	126	107.169935	107	16397	Histogram-72.csv
Measurement 10 - Feature 72	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.845041	10.317952	0.099747	4.409091	1.318182	49	129	97.281174	102	39788	Histogram-73.csv
Measurement 10 - Feature 73	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.650826	8.127781	0.123803	1.818182	2.727273	65	134	100.298413	103	31594	Histogram-74.csv
Measurement 10 - Feature 74	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.3545	0.622672	0.318182	0.454545	94	122	105.954545	107	4662	Histogram-75.csv
Measurement 10 - Feature 75	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.229339	3.083665	0.303077	0.818182	1.136364	77	117	103.09009	105	11443	Histogram-76.csv
Measurement 10 - Feature 76	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.332645	4.582718	0.199042	2.045455	0.5	66	125	105.341615	107	16960	Histogram-77.csv
Measurement 10 - Feature 77	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.159091	2.265875	0.389389	0.363636	0.909091	66	127	104.844156	106	8073	Histogram-78.csv
Measurement 10 - Feature 78	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.252066	3.473928	0.262472	1.363636	0.772727	76	133	104.040984	106	12693	Histogram-79.csv
Measurement 10 - Feature 79	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.088843	1.381126	0.585283	0.454545	0.409091	92	128	108.116279	108	4649	Histogram-80.csv
Measurement 10 - Feature 80	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.384298	5.183319	0.179747	0.909091	2.181818	88	134	106.526882	106	19814	Histogram-81.csv
Measurement 10 - Feature 81	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.221074	3.279188	0.258354	0.636364	1.090909	96	125	107.11215	107	11461	Histogram-82.csv
Measurement 10 - Feature 82	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.508264	6.753116	0.140053	2.409091	1.227273	89	134	108.760163	107	26755	Histogram-83.csv
Measurement 10 - Feature 83	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	1.882072	0.476437	0.636364	0.590909	102	119	107.815385	107	7008	Histogram-84.csv
Measurement 10 - Feature 84	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.188017	2.57815	0.355459	0.909091	0.772727	90	125	105.274725	106	9580	Histogram-85.csv
Measurement 10 - Feature 85	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.181818	2.667167	0.321179	1.181818	0.318182	93	124	105.761364	106	9307	Histogram-86.csv
Measurement 10 - Feature 86	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.402893	5.141094	0.191553	2.045455	1	89	129	107.630769	107	20988	Histogram-87.csv
Measurement 10 - Feature 87	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.183884	2.576258	0.348158	1.045455	0.409091	105	132	111.910112	109	9960	Histogram-88.csv
Measurement 10 - Feature 88	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.171488	2.4009	0.373847	0.909091	0.590909	80	121	105.542169	106	8760	Histogram-89.csv
Measurement 10 - Feature 89	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.049587	0.906807	0.757786	0.227273	0.272727	99	122	109.208333	107	2621	Histogram-90.csv
Measurement 10 - Feature 90	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.221074	2.877504	0.335518	0.727273	1.090909	68	109	96.682243	100	10345	Histogram-91.csv
Measurement 10 - Feature 91	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.225207	3.105723	0.293404	1.090909	0.954545	105	127	110.807339	108	12078	Histogram-92.csv
Measurement 10 - Feature 92	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.283058	3.425635	0.303112	1.590909	0.181818	89	133	104.824818	106	14361	Histogram-93.csv
Measurement 10 - Feature 93	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.196281	2.7554	0.324877	0.954545	0.909091	104	134	111.778947	108	10619	Histogram-94.csv
Measurement 10 - Feature 94	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.382231	5.069959	0.186865	1.863636	1.363636	80	131	104.962162	106	19418	Histogram-95.csv
Measurement 10 - Feature 95	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.154959	1.873327	0.554879	0.772727	0.318182	101	123	109.56	108	8217	Histogram-96.csv
Measurement 10 - Feature 96	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.252066	3.480388	0.261498	1.318182	0.954545	106	129	111.114754	108	13556	Histogram-97.csv
Measurement 10 - Feature 97	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.429752	5.611237	0.171518	2.409091	0.863636	68	127	105.240385	106	21890	Histogram-98.csv
Measurement 10 - Feature 98	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.268595	3.602492	0.260077	1.454545	0.772727	87	123	104.615385	106	13600	Histogram-99.csv
Measurement 10 - Feature 99	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.272727	3.821966	0.23462	1.590909	0.772727	105	130	110.962121	108	14647	Histogram-100.csv
Measurement 10 - Feature 100	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.227273	3.136918	0.290236	0.909091	1.045455	90	117	106	106	11660	Histogram-101.csv
Measurement 10 - Feature 101	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.25	3.334334	0.282574	0.681818	1.318182	57	132	104.355372	106	12627	Histogram-102.csv
Measurement 10 - Feature 102	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.22314	3.030411	0.305341	1.045455	0.909091	93	124	106.962963	107	11552	Histogram-103.csv
Measurement 10 - Feature 103	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.334711	4.303139	0.227148	0.772727	1.818182	67	133	103.271605	106	16730	Histogram-104.csv
Measurement 10 - Feature 104	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.28719	3.899954	0.23728	0.363636	1.727273	89	132	109.784173	107	15260	Histogram-105.csv
Measurement 10 - Feature 105	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.210744	2.647393	0.377857	1.181818	0.181818	79	118	99.784314	103	10178	Histogram-106.csv
Measurement 10 - Feature 106	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.237603	3.283364	0.276965	1.363636	0.5	98	131	109.008696	108	12536	Histogram-107.csv
Measurement 10 - Feature 107	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.109504	1.578542	0.55224	0.681818	0.227273	107	130	112.339623	109	5954	Histogram-108.csv
Measurement 10 - Feature 108	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.121901	1.755792	0.496902	0.545455	0.545455	77	130	106	106	6254	Histogram-109.csv
Measurement 10 - Feature 109	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.378099	4.681981	0.216749	1.227273	1.772727	46	117	95.530055	101	17482	Histogram-110.csv
Measurement 10 - Feature 110	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.115702	1.649285	0.534516	0.5	0.590909	82	111	102.107143	104	5718	Histogram-111.csv
Measurement 10 - Feature 111	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.303719	3.786595	0.266185	0.590909	1.545455	52	129	100.993197	104	14846	Histogram-112.csv
Measurement 10 - Feature 112	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.268595	3.553808	0.267251	1.181818	0.954545	68	123	101.369231	105	13178	Histogram-113.csv
Measurement 10 - Feature 113	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.247934	3.311883	0.284051	1.181818	1	75	129	104.325	106	12519	Histogram-114.csv
Measurement 10 - Feature 114	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.239669	3.276512	0.280543	0.818182	1.272727	88	134	111.887931	109	12979	Histogram-115.csv
Measurement 10 - Feature 115	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.318182	4.2012	0.226537	0.636364	1.772727	81	122	103.805195	105	15986	Histogram-116.csv
Measurement 10 - Feature 116	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.214876	3.021666	0.295736	1.045455	0.818182	106	133	111.855769	109	11633	Histogram-117.csv
Measurement 10 - Feature 117	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.059917	1.099654	0.622659	0.454545	0.181818	92	123	107.241379	107	3110	Histogram-118.csv
Measurement 10 - Feature 118	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.266529	3.549631	0.26582	1.590909	0.318182	72	107	98.976744	101	12768	Histogram-119.csv
Measurement 10 - Feature 119	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.196281	2.711283	0.335535	1.045455	0.636364	96	123	105.073684	105	9982	Histogram-120.csv
Measurement 10 - Feature 120	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.059714	0.422279	0.318182	0.818182	79	130	103.318841	105	7129	Histogram-121.csv
Measurement 10 - Feature 121	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.21719	0.788607	0.318182	0.363636	84	118	106.6	107	4797	Histogram-122.csv
Measurement 10 - Feature 122	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.088843	1.228219	0.740085	0.272727	0.454545	104	130	111.511628	108	4795	Histogram-123.csv
Measurement 10 - Feature 123	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.152893	2.1548	0.413792	0.545455	0.818182	93	131	108.216216	106	8008	Histogram-124.csv
Measurement 10 - Feature 124	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.082645	1.305815	0.609062	0.454545	0.318182	92	129	108.225	107	4329	Histogram-125.csv
Measurement 10 - Feature 125	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.126033	1.833387	0.471179	0.681818	0.454545	99	125	108.42623	107	6614	Histogram-126.csv
Measurement 10 - Feature 126	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.221074	2.988187	0.311123	0.909091	1.090909	99	129	110.420561	108	11815	Histogram-127.csv
Measurement 10 - Feature 127	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.5	6.427527	0.152087	2.954545	0.409091	95	129	106.512397	107	25776	Histogram-128.csv
Measurement 10 - Feature 128	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.22314	2.872936	0.339732	1	0.909091	71	127	102.87037	105	11110	Histogram-129.csv
Measurement 10 - Feature 129	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.14876	2.188279	0.390384	0.227273	1	96	132	109.847222	108	7909	Histogram-130.csv
Measurement 10 - Feature 130	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.163223	2.356784	0.369277	0.227273	1.045455	88	118	103.924051	104	8210	Histogram-131.csv
Measurement 10 - Feature 131	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.196281	2.664883	0.347322	1.090909	0.454545	70	116	100.947368	105	9590	Histogram-132.csv
Measurement 10 - Feature 132	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.055785	0.931149	0.808518	0.272727	0.272727	106	127	111.185185	108	3002	Histogram-133.csv
Measurement 10 - Feature 133	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	2.48078	0.341722	0.954545	0.545455	103	129	110.246914	108	8930	Histogram-134.csv
Measurement 10 - Feature 134	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.117769	1.811329	0.451071	0.363636	0.681818	98	127	107.596491	107	6133	Histogram-135.csv
Measurement 10 - Feature 135	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.169421	2.549631	0.327509	1.045455	0.363636	96	133	109.219512	107	8956	Histogram-136.csv
Measurement 10 - Feature 136	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.307851	4.1548	0.224105	0.545455	1.818182	105	129	110.697987	108	16494	Histogram-137.csv
Measurement 10 - Feature 137	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.497934	6.313776	0.156965	1.727273	1.318182	68	125	100.53527	103	24229	Histogram-138.csv
Measurement 10 - Feature 138	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.198347	2.748939	0.329842	1.045455	0.681818	73	129	105.770833	106	10154	Histogram-139.csv
Measurement 10 - Feature 139	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	1.551915	0.743837	0.454545	0.454545	77	129	107.507246	107	7418	Histogram-140.csv
Measurement 10 - Feature 140	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.402893	5.238856	0.18447	2.227273	0.681818	87	134	108.071795	107	21074	Histogram-141.csv
Measurement 10 - Feature 141	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.165289	2.301246	0.392219	0.909091	0.454545	96	128	106.7125	107	8537	Histogram-142.csv
Measurement 10 - Feature 142	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.144628	2.103831	0.410621	0.772727	0.545455	101	121	108.257143	107	7578	Histogram-143.csv
Measurement 10 - Feature 143	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.326446	4.001892	0.256148	0.409091	1.727273	49	115	93.303797	99	14742	Histogram-144.csv
Measurement 10 - Feature 144	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.495868	4.473536	0.311368	1.545455	1.363636	43	109	88.745833	94	21299	Histogram-145.csv
Measurement 10 - Feature 145	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.303719	4.01749	0.236468	1.818182	0.363636	61	125	102.489796	105	15066	Histogram-146.csv
Measurement 10 - Feature 146	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.25	3.318736	0.285236	0.772727	1.272727	69	126	102.206612	105	12367	Histogram-147.csv
Measurement 10 - Feature 147	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.311983	4.068067	0.2369	1.590909	0.909091	71	129	103.655629	106	15652	Histogram-148.csv
Measurement 10 - Feature 148	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.345041	3.888533	0.286754	1.545455	0.818182	67	126	99.203593	103	16567	Histogram-149.csv
Measurement 10 - Feature 149	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.516529	6.256346	0.16583	2.545455	1.181818	50	110	96.216	101	24054	Histogram-150.csv
Measurement 10 - Feature 150	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.192149	2.620374	0.351658	1	0.636364	79	127	102.72043	105	9553	Histogram-151.csv
Measurement 10 - Feature 151	2021-01-05T17:33:28-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.359504	3.587287	0.35106	0.409091	1.545455	66	122	97.724138	101	17004	Histogram-152.csv
