Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 16 - Feature 27	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.046401	0.829921	0.318182	0.318182	102	121	108.114286	107	3784	Histogram-28.csv
Measurement 16 - Feature 28	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.088843	1.161652	0.827334	0.409091	0.318182	92	129	106.418605	107	4576	Histogram-29.csv
Measurement 16 - Feature 29	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.332645	3.143379	0.423055	0.954545	1.136364	93	124	105.254658	106	16946	Histogram-30.csv
Measurement 16 - Feature 30	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	1.822358	0.63326	0.454545	0.636364	60	120	102.679012	106	8317	Histogram-31.csv
Measurement 16 - Feature 31	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.115702	1.611629	0.559786	0.545455	0.5	77	113	101.535714	104	5686	Histogram-32.csv
Measurement 16 - Feature 32	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	1.061998	0.644577	0.363636	0.227273	86	107	99.214286	101	2778	Histogram-33.csv
Measurement 16 - Feature 33	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.165289	1.525289	0.892792	0.5	0.409091	95	114	104.8875	106	8391	Histogram-34.csv
Measurement 16 - Feature 34	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.028926	0.647393	0.867275	0.181818	0.181818	90	107	101.571429	104	1422	Histogram-35.csv
Measurement 16 - Feature 35	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.06405	0.942178	0.906693	0.272727	0.318182	85	108	102.806452	104	3187	Histogram-36.csv
Measurement 16 - Feature 36	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.11157	1.290217	0.842234	0.363636	0.454545	78	126	104.444444	107	5640	Histogram-37.csv
Measurement 16 - Feature 37	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.049587	1.073027	0.541195	0.363636	0.272727	78	125	103.291667	104	2479	Histogram-38.csv
Measurement 16 - Feature 38	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.035124	0.773673	0.737391	0.272727	0.227273	79	105	96.411765	95	1639	Histogram-39.csv
Measurement 16 - Feature 39	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.028926	0.687333	0.769411	0.136364	0.227273	102	124	106	104	1484	Histogram-40.csv
Measurement 16 - Feature 40	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.200413	2.602884	0.371729	0.318182	1.136364	67	112	98.917526	103	9595	Histogram-41.csv
Measurement 16 - Feature 41	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.46281	4.11486	0.343481	1.772727	0.590909	79	122	100.428571	102	22496	Histogram-42.csv
Measurement 16 - Feature 42	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	1.798016	0.522024	0.772727	0.272727	100	127	107.061538	106	6959	Histogram-43.csv
Measurement 16 - Feature 43	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.047521	0.904522	0.729884	0.318182	0.227273	75	106	101.521739	104	2335	Histogram-44.csv
Measurement 16 - Feature 44	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.514463	4.473928	0.322988	1.681818	0.863636	74	131	104.771084	106	26088	Histogram-45.csv
Measurement 16 - Feature 45	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.979339	8.535534	0.16892	2.863636	1.772727	51	131	105.812236	106	50155	Histogram-46.csv
Measurement 16 - Feature 46	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.320248	2.950923	0.462147	1.227273	0.454545	72	130	102.909677	105	15951	Histogram-47.csv
Measurement 16 - Feature 47	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	1.642824	0.779233	0.590909	0.363636	98	132	109.283951	107	8852	Histogram-48.csv
Measurement 16 - Feature 48	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.272727	2.773673	0.44548	0.318182	1.181818	98	134	110.75	108	14619	Histogram-49.csv
Measurement 16 - Feature 49	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.043388	0.842524	0.768102	0.181818	0.272727	101	126	109.047619	107	2290	Histogram-50.csv
Measurement 16 - Feature 50	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.227273	2.718136	0.386558	1.136364	0.409091	56	132	103.490909	107	11384	Histogram-51.csv
Measurement 16 - Feature 51	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	0.955492	0.796285	0.272727	0.318182	92	106	101.571429	103	2844	Histogram-52.csv
Measurement 16 - Feature 52	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.121901	1.319128	0.880324	0.363636	0.409091	104	123	109.491525	108	6460	Histogram-53.csv
Measurement 16 - Feature 53	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.046401	0.877345	0.318182	0.318182	56	123	100.27027	104	3710	Histogram-54.csv
Measurement 16 - Feature 54	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.066116	1.044116	0.762108	0.318182	0.363636	97	133	111.09375	108	3555	Histogram-55.csv
Measurement 16 - Feature 55	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.070248	1.059714	0.786079	0.318182	0.318182	104	126	109	107	3706	Histogram-56.csv
Measurement 16 - Feature 56	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.219008	2.964237	0.313217	0.363636	1.227273	66	123	100.707547	105	10675	Histogram-57.csv
Measurement 16 - Feature 57	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.049587	0.891209	0.784542	0.227273	0.318182	86	106	97.75	99	2346	Histogram-58.csv
Measurement 16 - Feature 58	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.14876	1.742478	0.61569	0.454545	0.636364	105	131	108.430556	107	7807	Histogram-59.csv
Measurement 16 - Feature 59	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.241532	0.623233	0.272727	0.454545	67	107	96.27027	100	3562	Histogram-60.csv
Measurement 16 - Feature 60	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.099174	1.795732	0.386476	0.5	0.590909	94	127	110.416667	109	5300	Histogram-61.csv
Measurement 16 - Feature 61	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.059917	1.190563	0.5312	0.227273	0.409091	80	132	110.862069	109	3215	Histogram-62.csv
Measurement 16 - Feature 62	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	0.917836	0.862964	0.272727	0.272727	85	121	105.107143	105	2943	Histogram-63.csv
Measurement 16 - Feature 63	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.020661	0.556484	0.838416	0.181818	0.136364	106	113	108.4	108	1084	Histogram-64.csv
Measurement 16 - Feature 64	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	0.968805	0.719226	0.272727	0.318182	103	120	109.384615	107	2844	Histogram-65.csv
Measurement 16 - Feature 65	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.043388	0.968805	0.580913	0.227273	0.363636	106	124	109.952381	108	2309	Histogram-66.csv
Measurement 16 - Feature 66	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.119835	1.43438	0.731921	0.545455	0.318182	98	127	106.431034	106	6173	Histogram-67.csv
Measurement 16 - Feature 67	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.14876	2.152907	0.403317	0.227273	0.909091	92	126	105.833333	105	7620	Histogram-68.csv
Measurement 16 - Feature 68	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.07438	1.212621	0.635648	0.363636	0.409091	105	130	109.111111	106	3928	Histogram-69.csv
Measurement 16 - Feature 69	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.237603	3.356784	0.264982	1.454545	0.318182	99	123	107.478261	106	12360	Histogram-70.csv
Measurement 16 - Feature 70	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	0.915552	0.867275	0.318182	0.272727	82	107	100.464286	102	2813	Histogram-71.csv
Measurement 16 - Feature 71	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.028926	0.647393	0.867275	0.181818	0.181818	105	121	108.285714	106	1516	Histogram-72.csv
Measurement 16 - Feature 72	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.265875	0.599494	0.318182	0.454545	105	128	109.054054	106	4035	Histogram-73.csv
Measurement 16 - Feature 73	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.047521	0.888925	0.755722	0.272727	0.318182	107	130	112.608696	108	2590	Histogram-74.csv
Measurement 16 - Feature 74	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.115702	1.3545	0.792492	0.409091	0.454545	104	133	109.482143	107	6131	Histogram-75.csv
Measurement 16 - Feature 75	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.080579	1.252561	0.645403	0.318182	0.454545	102	126	109.538462	107	4272	Histogram-76.csv
Measurement 16 - Feature 76	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	0.877896	0.943271	0.272727	0.272727	107	124	111.357143	108	3118	Histogram-77.csv
Measurement 16 - Feature 77	2021-01-05T17:42:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.128099	1.950923	0.422937	0.409091	0.772727	106	117	108.145161	107	6705	Histogram-78.csv
