Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 20 - Feature 34	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.177686	2.551523	0.342976	0.772727	0.909091	95	124	105.383721	104	9063	Histogram-35.csv
Measurement 20 - Feature 35	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.035124	0.762644	0.758873	0.272727	0.181818	88	103	98.235294	99	1670	Histogram-36.csv
Measurement 20 - Feature 36	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.25	2.451869	0.522583	0.636364	0.909091	77	107	96.677686	98	11698	Histogram-37.csv
Measurement 20 - Feature 37	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.198347	2.028519	0.605728	0.409091	0.818182	103	129	108.645833	105	10430	Histogram-38.csv
Measurement 20 - Feature 38	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.061983	1.008745	0.765461	0.272727	0.318182	101	131	108.433333	106	3253	Histogram-39.csv
Measurement 20 - Feature 39	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.336777	3.123996	0.433642	0.363636	1.318182	70	116	102.877301	105	16769	Histogram-40.csv
Measurement 20 - Feature 40	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.030992	0.724989	0.740958	0.227273	0.181818	78	99	90.733333	89	1361	Histogram-41.csv
Measurement 20 - Feature 41	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.078512	1.199308	0.685941	0.363636	0.409091	73	116	99.815789	102	3793	Histogram-42.csv
Measurement 20 - Feature 42	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.237603	2.596032	0.443039	1	0.590909	75	107	95.669565	98	11002	Histogram-43.csv
Measurement 20 - Feature 43	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.047521	0.853553	0.819655	0.318182	0.181818	90	104	99.73913	100	2294	Histogram-44.csv
Measurement 20 - Feature 44	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.049587	0.931149	0.718683	0.227273	0.318182	81	103	95.583333	96	2294	Histogram-45.csv
Measurement 20 - Feature 45	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.654959	5.023559	0.326138	1.409091	1.181818	71	133	105.520505	106	33450	Histogram-46.csv
Measurement 20 - Feature 46	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.192149	1.93761	0.643154	0.454545	0.727273	78	106	97	100	9021	Histogram-47.csv
Measurement 20 - Feature 47	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.340909	2.899954	0.509409	1.272727	0.318182	74	107	99.030303	101	16340	Histogram-48.csv
Measurement 20 - Feature 48	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.485537	3.296678	0.561409	0.681818	1.181818	102	128	108.310638	107	25453	Histogram-49.csv
Measurement 20 - Feature 49	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.07438	1.228219	0.619606	0.409091	0.318182	78	103	97.694444	99	3517	Histogram-50.csv
Measurement 20 - Feature 50	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.373967	2.616198	0.686597	0.454545	1	74	107	99.049724	101	17928	Histogram-51.csv
Measurement 20 - Feature 51	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.31405	2.582718	0.591635	0.636364	0.954545	41	108	94.217105	103	14321	Histogram-52.csv
Measurement 20 - Feature 52	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	1.811329	0.640995	0.454545	0.590909	77	107	100.333333	103	8127	Histogram-53.csv
Measurement 20 - Feature 53	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.06405	1.150623	0.607939	0.363636	0.272727	105	126	112.129032	108	3476	Histogram-54.csv
Measurement 20 - Feature 54	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.173554	1.986295	0.552785	0.727273	0.545455	57	107	89.452381	94	7514	Histogram-55.csv
Measurement 20 - Feature 55	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.479339	4.320628	0.32267	1.181818	1.590909	75	129	102.331897	104	23741	Histogram-56.csv
Measurement 20 - Feature 56	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.045455	0.829211	0.830725	0.181818	0.272727	85	124	103.045455	104	2267	Histogram-57.csv
Measurement 20 - Feature 57	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.078512	1.148339	0.748183	0.318182	0.409091	67	107	94.184211	96	3579	Histogram-58.csv
Measurement 20 - Feature 58	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.068182	1.061998	0.75968	0.181818	0.409091	105	122	108.030303	107	3565	Histogram-59.csv
Measurement 20 - Feature 59	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.049587	1.044116	0.571581	0.272727	0.409091	99	120	107.958333	106	2591	Histogram-60.csv
Measurement 20 - Feature 60	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.03719	0.736018	0.862702	0.227273	0.227273	101	114	105.833333	106	1905	Histogram-61.csv
Measurement 20 - Feature 61	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.18595	1.837956	0.69173	0.363636	0.681818	80	113	101.944444	103	9175	Histogram-62.csv
Measurement 20 - Feature 62	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.228219	0.757296	0.318182	0.409091	96	128	107.75	107	4741	Histogram-63.csv
Measurement 20 - Feature 63	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	1.578542	0.677276	0.636364	0.272727	77	112	100.615385	103	6540	Histogram-64.csv
Measurement 20 - Feature 64	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.132231	1.43438	0.807637	0.545455	0.318182	79	112	100.453125	101	6429	Histogram-65.csv
Measurement 20 - Feature 65	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.084711	1.268159	0.661913	0.454545	0.272727	66	106	98.341463	99	4032	Histogram-66.csv
Measurement 20 - Feature 66	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.161157	1.691509	0.7078	0.590909	0.454545	84	110	100.961538	102	7875	Histogram-67.csv
Measurement 20 - Feature 67	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.070248	1.101938	0.726991	0.409091	0.181818	85	106	99.352941	100	3378	Histogram-68.csv
Measurement 20 - Feature 68	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.229339	1.93761	0.767635	0.590909	0.590909	82	122	101.936937	103	11315	Histogram-69.csv
Measurement 20 - Feature 69	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.225207	2.449977	0.471484	1.045455	0.272727	59	125	103.33945	105	11264	Histogram-70.csv
Measurement 20 - Feature 70	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.198347	1.835672	0.739683	0.636364	0.454545	72	108	99.09375	101	9513	Histogram-71.csv
Measurement 20 - Feature 71	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.204545	1.853553	0.748151	0.681818	0.318182	97	131	107.282828	106	10621	Histogram-72.csv
Measurement 20 - Feature 72	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.25	2.478496	0.511415	0.681818	0.863636	62	123	97.809917	100	11835	Histogram-73.csv
Measurement 20 - Feature 73	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.299587	2.81779	0.474149	0.590909	1.090909	51	115	98.172414	102	14235	Histogram-74.csv
Measurement 20 - Feature 74	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.292501	0.730467	0.454545	0.318182	94	123	108.808511	107	5114	Histogram-75.csv
Measurement 20 - Feature 75	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.25	2.735626	0.419794	1	0.727273	66	127	106.347107	107	12868	Histogram-76.csv
Measurement 20 - Feature 76	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.046401	0.829921	0.272727	0.363636	94	106	102.114286	102	3574	Histogram-77.csv
Measurement 20 - Feature 77	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.11157	1.356784	0.761618	0.454545	0.363636	58	107	87.444444	87	4722	Histogram-78.csv
Measurement 20 - Feature 78	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.07438	1.048685	0.849918	0.318182	0.272727	51	107	92.305556	95	3323	Histogram-79.csv
Measurement 20 - Feature 79	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.132231	1.496378	0.742099	0.5	0.454545	60	107	95.5	99	6112	Histogram-80.csv
Measurement 20 - Feature 80	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.006461	0.897096	0.318182	0.318182	92	118	104.057143	104	3642	Histogram-81.csv
Measurement 20 - Feature 81	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.214876	2.205769	0.554981	0.772727	0.636364	84	111	102.884615	104	10700	Histogram-82.csv
Measurement 20 - Feature 82	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.369835	2.73791	0.619982	0.863636	0.772727	79	122	103.463687	105	18520	Histogram-83.csv
Measurement 20 - Feature 83	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.07438	1.086341	0.792018	0.318182	0.318182	90	133	107.277778	107	3862	Histogram-84.csv
Measurement 20 - Feature 84	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.169421	1.64054	0.791051	0.454545	0.545455	91	132	107.207317	107	8791	Histogram-85.csv
Measurement 20 - Feature 85	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.128099	1.458722	0.756504	0.409091	0.5	76	107	98.145161	98	6085	Histogram-86.csv
Measurement 20 - Feature 86	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.192149	2.247993	0.477813	0.454545	0.909091	100	125	107.010753	106	9952	Histogram-87.csv
Measurement 20 - Feature 87	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.206612	1.820074	0.783766	0.590909	0.545455	55	118	101.19	104	10119	Histogram-88.csv
Measurement 20 - Feature 88	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.18595	2.073027	0.543747	0.863636	0.272727	91	122	106.711111	106	9604	Histogram-89.csv
Measurement 20 - Feature 89	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.334711	3.371989	0.369919	0.727273	1.227273	101	133	110.203704	108	17853	Histogram-90.csv
Measurement 20 - Feature 90	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.262397	2.458722	0.545443	1	0.363636	58	107	94.724409	97	12030	Histogram-91.csv
Measurement 20 - Feature 91	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.183884	1.993147	0.581669	0.363636	0.772727	84	131	106.932584	106	9517	Histogram-92.csv
Measurement 20 - Feature 92	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.183884	1.888925	0.647627	0.681818	0.409091	61	107	91.876404	96	8177	Histogram-93.csv
Measurement 20 - Feature 93	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.533058	3.853161	0.45118	0.954545	1.227273	63	115	98.879845	102	25511	Histogram-94.csv
Measurement 20 - Feature 94	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.291322	2.523004	0.575106	0.454545	1	94	133	105.397163	105	14861	Histogram-95.csv
Measurement 20 - Feature 95	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.198347	1.902238	0.68882	0.727273	0.363636	73	107	97.604167	100	9370	Histogram-96.csv
Measurement 20 - Feature 96	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.169421	1.968805	0.549254	0.272727	0.818182	86	128	105.768293	106	8673	Histogram-97.csv
Measurement 20 - Feature 97	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.35124	2.972981	0.499378	0.590909	1.181818	67	115	100.435294	102	17074	Histogram-98.csv
Measurement 20 - Feature 98	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.260331	2.680088	0.455446	0.909091	0.863636	62	133	100.293651	103	12637	Histogram-99.csv
Measurement 20 - Feature 99	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.183884	2.132741	0.508017	0.772727	0.5	82	108	101.179775	103	9005	Histogram-100.csv
Measurement 20 - Feature 100	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.088843	1.252561	0.711598	0.5	0.272727	66	107	93.604651	96	4025	Histogram-101.csv
Measurement 20 - Feature 101	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.200413	1.862298	0.726169	0.727273	0.363636	61	109	95.793814	99	9292	Histogram-102.csv
Measurement 20 - Feature 102	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.415289	3.480388	0.430829	1.181818	1.090909	83	132	110.074627	108	22125	Histogram-103.csv
Measurement 20 - Feature 103	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.407025	3.790771	0.355939	1.090909	1.363636	68	128	102.243655	104	20142	Histogram-104.csv
Measurement 20 - Feature 104	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.140496	1.42335	0.871465	0.409091	0.409091	106	132	110.529412	108	7516	Histogram-105.csv
Measurement 20 - Feature 105	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.045455	0.966521	0.611455	0.318182	0.318182	98	106	102.636364	103	2258	Histogram-106.csv
Measurement 20 - Feature 106	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.260331	3.272335	0.305506	0.636364	1.227273	46	110	96.5	101	12159	Histogram-107.csv
Measurement 20 - Feature 107	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.252066	2.851269	0.389626	0.318182	1.227273	65	107	95.737705	97	11680	Histogram-108.csv
Measurement 20 - Feature 108	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.105372	1.851269	0.386363	0.772727	0.227273	94	107	103.176471	104	5262	Histogram-109.csv
Measurement 20 - Feature 109	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	2.735626	0.281019	0.863636	0.863636	54	106	91.617284	94	7421	Histogram-110.csv
Measurement 20 - Feature 110	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.150826	1.573973	0.765055	0.5	0.5	96	129	110.219178	108	8046	Histogram-111.csv
Measurement 20 - Feature 111	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.03719	0.738302	0.857372	0.181818	0.227273	83	105	95.277778	98	1715	Histogram-112.csv
Measurement 20 - Feature 112	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.109504	1.252561	0.877086	0.318182	0.454545	82	116	102.09434	105	5411	Histogram-113.csv
Measurement 20 - Feature 113	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.252066	2.32102	0.587985	0.772727	0.727273	71	120	102.401639	104	12493	Histogram-114.csv
Measurement 20 - Feature 114	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.194215	1.915552	0.665127	0.681818	0.409091	59	113	100.265957	103	9425	Histogram-115.csv
Measurement 20 - Feature 115	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	0.904522	0.825086	0.272727	0.272727	86	106	98.884615	101	2571	Histogram-116.csv
Measurement 20 - Feature 116	2021-01-05T17:45:15-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.225207	2.066175	0.662914	0.727273	0.545455	78	112	101.220183	103	11033	Histogram-117.csv
