Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 24 - Feature 26	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.03719	0.775958	0.776177	0.227273	0.227273	107	125	112.388889	110	2023	Histogram-27.csv
Measurement 24 - Feature 27	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.03719	0.738302	0.857372	0.227273	0.181818	100	118	108	107	1944	Histogram-28.csv
Measurement 24 - Feature 28	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.030992	0.773673	0.650639	0.227273	0.272727	71	128	106.933333	107	1604	Histogram-29.csv
Measurement 24 - Feature 29	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.047521	0.982118	0.619106	0.227273	0.363636	107	124	112.652174	109	2591	Histogram-30.csv
Measurement 24 - Feature 30	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.070248	1.174966	0.63943	0.272727	0.409091	67	133	107.117647	107	3642	Histogram-31.csv
Measurement 24 - Feature 31	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.059917	1.139594	0.579779	0.181818	0.454545	107	131	112.448276	109	3261	Histogram-32.csv
Measurement 24 - Feature 32	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.103306	1.421066	0.642844	0.454545	0.318182	100	132	110.1	108	5505	Histogram-33.csv
Measurement 24 - Feature 33	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.392155	0.468875	0.545455	0.363636	90	128	106.428571	106	3725	Histogram-34.csv
Measurement 24 - Feature 34	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	2.298962	0.397911	0.681818	0.590909	89	112	105.45679	107	8542	Histogram-35.csv
Measurement 24 - Feature 35	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.199308	0.66789	0.318182	0.454545	76	107	96.891892	99	3585	Histogram-36.csv
Measurement 24 - Feature 36	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.078512	1.268159	0.613481	0.227273	0.5	83	112	103.578947	106	3936	Histogram-37.csv
Measurement 24 - Feature 37	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.055785	0.979834	0.730169	0.363636	0.272727	75	119	101.555556	103	2742	Histogram-38.csv
Measurement 24 - Feature 38	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.591855	0.461073	0.227273	0.590909	74	119	100.422222	102	4519	Histogram-39.csv
Measurement 24 - Feature 39	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.068182	1.38341	0.447689	0.409091	0.409091	107	134	113.030303	109	3730	Histogram-40.csv
Measurement 24 - Feature 40	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.051653	1.008745	0.637884	0.181818	0.409091	83	130	109.56	108	2739	Histogram-41.csv
Measurement 24 - Feature 41	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.066116	1.252561	0.529562	0.363636	0.318182	86	120	106.8125	107	3418	Histogram-42.csv
Measurement 24 - Feature 42	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.126033	2.214906	0.322837	0.272727	0.954545	99	134	111.262295	108	6787	Histogram-43.csv
Measurement 24 - Feature 43	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	1.139594	0.519802	0.227273	0.409091	94	129	107.692308	107	2800	Histogram-44.csv
Measurement 24 - Feature 44	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.03719	0.813613	0.705994	0.272727	0.227273	96	122	106.555556	105	1918	Histogram-45.csv
Measurement 24 - Feature 45	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.055785	1.09737	0.582133	0.363636	0.318182	56	106	94.037037	97	2539	Histogram-46.csv
Measurement 24 - Feature 46	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.068182	1.294786	0.511073	0.409091	0.272727	81	134	110.787879	109	3656	Histogram-47.csv
Measurement 24 - Feature 47	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.059917	1.139594	0.579779	0.454545	0.181818	90	117	103.689655	105	3007	Histogram-48.csv
Measurement 24 - Feature 48	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.049587	0.869151	0.82487	0.227273	0.227273	82	125	106.291667	107	2551	Histogram-49.csv
Measurement 24 - Feature 49	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.039256	0.762644	0.848153	0.272727	0.181818	70	121	102.210526	104	1942	Histogram-50.csv
Measurement 24 - Feature 50	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.084711	1.525289	0.457556	0.454545	0.454545	78	125	104.365854	106	4279	Histogram-51.csv
Measurement 24 - Feature 51	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.041322	0.802584	0.806145	0.181818	0.272727	89	124	106.7	107	2134	Histogram-52.csv
Measurement 24 - Feature 52	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	0.984402	0.7502	0.181818	0.363636	75	108	101.535714	107	2843	Histogram-53.csv
Measurement 24 - Feature 53	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.047521	0.891209	0.751853	0.227273	0.318182	87	108	100.652174	100	2315	Histogram-54.csv
Measurement 24 - Feature 54	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.028926	0.647393	0.867275	0.181818	0.181818	95	109	104.357143	106	1461	Histogram-55.csv
Measurement 24 - Feature 55	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	0.995432	0.681263	0.318182	0.272727	98	126	107	107	2782	Histogram-56.csv
Measurement 24 - Feature 56	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.070248	1.148339	0.669427	0.363636	0.363636	101	116	107.941176	107	3670	Histogram-57.csv
Measurement 24 - Feature 57	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.086777	1.589571	0.431573	0.363636	0.590909	63	130	98.142857	102	4122	Histogram-58.csv
Measurement 24 - Feature 58	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	1.150623	0.549106	0.409091	0.227273	97	122	109.107143	108	3055	Histogram-59.csv
Measurement 24 - Feature 59	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.200413	2.312275	0.471039	0.590909	0.818182	55	107	94.989691	99	9214	Histogram-60.csv
Measurement 24 - Feature 60	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.25	2.884357	0.377617	1.136364	0.545455	62	107	95.669421	99	11576	Histogram-61.csv
Measurement 24 - Feature 61	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.078512	1.279188	0.602947	0.272727	0.454545	48	108	92.552632	105	3517	Histogram-62.csv
Measurement 24 - Feature 62	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.30353	0.565358	0.363636	0.318182	49	108	95.648649	101	3539	Histogram-63.csv
Measurement 24 - Feature 63	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.035124	0.722704	0.845069	0.272727	0.181818	80	129	104.529412	107	1777	Histogram-64.csv
Measurement 24 - Feature 64	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.049587	0.982118	0.646023	0.181818	0.363636	69	107	97.291667	101	2335	Histogram-65.csv
Measurement 24 - Feature 65	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.082645	1.228219	0.688451	0.454545	0.272727	95	123	109.025	108	4361	Histogram-66.csv
Measurement 24 - Feature 66	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.119835	1.624943	0.570317	0.545455	0.5	97	122	108.62069	107	6300	Histogram-67.csv
Measurement 24 - Feature 67	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.308099	0.66763	0.272727	0.454545	74	108	100.863636	103	4438	Histogram-68.csv
Measurement 24 - Feature 68	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	0.995432	0.681263	0.318182	0.272727	60	126	102.346154	107	2661	Histogram-69.csv
Measurement 24 - Feature 69	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.080579	1.281472	0.61661	0.272727	0.409091	82	128	105.051282	107	4097	Histogram-70.csv
Measurement 24 - Feature 70	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.045455	0.826927	0.83532	0.272727	0.227273	101	131	111.5	108	2453	Histogram-71.csv
Measurement 24 - Feature 71	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.130165	1.990863	0.412688	0.681818	0.363636	62	124	105.968254	107	6676	Histogram-72.csv
Measurement 24 - Feature 72	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.045455	0.957776	0.622672	0.363636	0.181818	99	127	109.227273	107	2403	Histogram-73.csv
Measurement 24 - Feature 73	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.078512	1.126281	0.777777	0.318182	0.318182	63	121	103.342105	107	3927	Histogram-74.csv
Measurement 24 - Feature 74	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.035124	0.736018	0.814774	0.272727	0.181818	106	115	108.117647	107	1838	Histogram-75.csv
Measurement 24 - Feature 75	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.294786	0.573021	0.5	0.227273	41	104	79.783784	84	2952	Histogram-76.csv
Measurement 24 - Feature 76	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.045455	0.906807	0.694637	0.318182	0.181818	106	123	110.590909	108	2433	Histogram-77.csv
Measurement 24 - Feature 77	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.123967	1.483064	0.708265	0.454545	0.5	48	111	100.816667	107	6049	Histogram-78.csv
Measurement 24 - Feature 78	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.045455	0.92012	0.674681	0.363636	0.136364	98	111	102.772727	103	2261	Histogram-79.csv
Measurement 24 - Feature 79	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.039256	0.88018	0.636759	0.227273	0.272727	69	127	100.473684	102	1909	Histogram-80.csv
Measurement 24 - Feature 80	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.043388	0.904522	0.666415	0.227273	0.318182	88	115	103.190476	104	2167	Histogram-81.csv
Measurement 24 - Feature 81	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.206612	3.385303	0.226553	0.727273	1.272727	79	107	99.82	102	9982	Histogram-82.csv
Measurement 24 - Feature 82	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.163936	0.670771	0.454545	0.227273	66	121	103.771429	107	3632	Histogram-83.csv
Measurement 24 - Feature 83	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.066116	1.214906	0.562898	0.363636	0.363636	73	108	95.5625	101	3058	Histogram-84.csv
Measurement 24 - Feature 84	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.086777	1.174966	0.789884	0.318182	0.409091	107	134	110.190476	108	4628	Histogram-85.csv
Measurement 24 - Feature 85	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.177686	1.835672	0.662633	0.5	0.590909	93	134	107.732558	107	9265	Histogram-86.csv
Measurement 24 - Feature 86	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.045455	0.957776	0.622672	0.363636	0.181818	107	128	113.272727	113	2492	Histogram-87.csv
Measurement 24 - Feature 87	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.055785	0.955492	0.767847	0.272727	0.318182	89	125	105.666667	107	2853	Histogram-88.csv
Measurement 24 - Feature 88	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.431818	3.970697	0.344173	0.954545	1.272727	85	129	107.277512	107	22421	Histogram-89.csv
Measurement 24 - Feature 89	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.103306	1.265875	0.810127	0.409091	0.363636	81	130	108.22	107	5411	Histogram-90.csv
Measurement 24 - Feature 90	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.221074	2.695686	0.382305	0.772727	0.954545	85	117	103.280374	105	11051	Histogram-91.csv
Measurement 24 - Feature 91	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.22314	2.633688	0.404259	0.590909	1.045455	77	119	102.342593	105	11053	Histogram-92.csv
Measurement 24 - Feature 92	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.252561	0.728147	0.272727	0.5	64	108	96.681818	100	4254	Histogram-93.csv
Measurement 24 - Feature 93	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.022727	0.596424	0.802874	0.136364	0.181818	101	124	110	109	1210	Histogram-94.csv
Measurement 24 - Feature 94	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.045455	0.917836	0.678043	0.363636	0.181818	79	122	105.5	106	2321	Histogram-95.csv
Measurement 24 - Feature 95	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.447693	0.58225	0.545455	0.318182	63	111	100.255319	106	4712	Histogram-96.csv
Measurement 24 - Feature 96	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.035124	0.698362	0.905008	0.181818	0.227273	82	131	106.705882	107	1814	Histogram-97.csv
Measurement 24 - Feature 97	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.099174	1.538602	0.526445	0.590909	0.318182	84	123	104.854167	107	5033	Histogram-98.csv
Measurement 24 - Feature 98	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.146694	2.041832	0.442163	0.772727	0.318182	56	108	96.971831	105	6885	Histogram-99.csv
Measurement 24 - Feature 99	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.229339	3.099262	0.300034	0.909091	0.681818	65	125	102.423423	105	11369	Histogram-100.csv
Measurement 24 - Feature 100	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.088843	1.086341	0.946021	0.318182	0.318182	41	107	95.023256	106	4086	Histogram-101.csv
Measurement 24 - Feature 101	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	0.995432	0.733668	0.318182	0.227273	61	106	90.75	93	2541	Histogram-102.csv
Measurement 24 - Feature 102	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.166221	0.706325	0.409091	0.227273	63	111	101.351351	106	3750	Histogram-103.csv
Measurement 24 - Feature 103	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.472035	0.443333	0.545455	0.363636	82	131	105.783784	107	3914	Histogram-104.csv
Measurement 24 - Feature 104	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.035124	0.698362	0.905008	0.227273	0.181818	92	112	104.705882	105	1780	Histogram-105.csv
Measurement 24 - Feature 105	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	0.84024	0.956161	0.227273	0.272727	72	107	99.153846	102	2578	Histogram-106.csv
Measurement 24 - Feature 106	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.035124	0.773673	0.737391	0.227273	0.272727	92	125	109.352941	108	1859	Histogram-107.csv
Measurement 24 - Feature 107	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.049587	0.995432	0.628858	0.272727	0.318182	58	107	95.916667	100	2302	Histogram-108.csv
Measurement 24 - Feature 108	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.34347	0.532243	0.227273	0.545455	41	107	90.567568	98	3351	Histogram-109.csv
Measurement 24 - Feature 109	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.109504	1.846701	0.403504	0.454545	0.681818	41	106	84.075472	89	4456	Histogram-110.csv
Measurement 24 - Feature 110	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.055785	1.086341	0.594013	0.272727	0.318182	54	115	100.925926	106	2725	Histogram-111.csv
Measurement 24 - Feature 111	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.095041	1.747047	0.391303	0.409091	0.545455	68	133	108.217391	108	4978	Histogram-112.csv
Measurement 24 - Feature 112	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.076446	1.396724	0.492431	0.545455	0.272727	66	131	102.324324	105	3786	Histogram-113.csv
Measurement 24 - Feature 113	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	0.904522	0.825086	0.363636	0.181818	45	119	89.384615	98	2324	Histogram-114.csv
Measurement 24 - Feature 114	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.070248	1.292501	0.528423	0.454545	0.272727	45	106	91.764706	97	3120	Histogram-115.csv
Measurement 24 - Feature 115	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.095041	1.25713	0.755722	0.227273	0.454545	83	126	107.23913	107	4933	Histogram-116.csv
Measurement 24 - Feature 116	2021-01-05T17:57:35-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.504132	4.682372	0.28895	0.727273	2	48	124	104.561475	107	25513	Histogram-117.csv
