Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 9 - Feature 26	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.336777	4.181426	0.242049	1.818182	0.363636	107	108	107.08589	107	17455	Histogram-27.csv
Measurement 9 - Feature 27	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.169421	2.27462	0.411491	0.863636	0.5	107	108	107.121951	107	8784	Histogram-28.csv
Measurement 9 - Feature 28	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.264463	3.509299	0.269857	1	1.227273	107	108	107.09375	107	13708	Histogram-29.csv
Measurement 9 - Feature 29	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.239669	3.048293	0.324122	0.681818	1.181818	107	108	107.094828	107	12423	Histogram-30.csv
Measurement 9 - Feature 30	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.03719	0.791555	0.74589	0.227273	0.181818	107	108	107.222222	107	1930	Histogram-31.csv
Measurement 9 - Feature 31	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.190083	2.700254	0.327599	1.090909	0.454545	103	104	103.23913	103	9498	Histogram-32.csv
Measurement 9 - Feature 32	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.190083	2.57815	0.359365	0.954545	0.727273	103	104	103.293478	103	9503	Histogram-33.csv
Measurement 9 - Feature 33	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.163936	0.862419	0.363636	0.318182	107	108	107.133333	107	4821	Histogram-34.csv
Measurement 9 - Feature 34	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.152893	2.117144	0.428643	0.5	0.818182	104	105	104.486486	104	7732	Histogram-35.csv
Measurement 9 - Feature 35	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.099174	1.474319	0.573354	0.272727	0.590909	104	105	104.5	104	5016	Histogram-36.csv
Measurement 9 - Feature 36	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.305785	3.764537	0.271146	0.636364	1.545455	107	108	107.128378	107	15855	Histogram-37.csv
Measurement 9 - Feature 37	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.082645	1.3545	0.566066	0.318182	0.545455	104	105	104.45	104	4178	Histogram-38.csv
Measurement 9 - Feature 38	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.068182	1.070743	0.747322	0.318182	0.363636	107	108	107.151515	107	3536	Histogram-39.csv
Measurement 9 - Feature 39	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.13731	0.702546	0.409091	0.272727	104	105	104.571429	105	3660	Histogram-40.csv
Measurement 9 - Feature 40	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.150623	0.387333	0.272727	0.909091	107	108	107.101449	107	7390	Histogram-41.csv
Measurement 9 - Feature 41	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.46281	5.61313	0.184588	2.136364	0.954545	107	108	107.120536	107	23995	Histogram-42.csv
Measurement 9 - Feature 42	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.123967	1.718136	0.527717	0.636364	0.409091	107	108	107.083333	107	6425	Histogram-43.csv
Measurement 9 - Feature 43	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.146694	1.72042	0.622807	0.363636	0.636364	104	105	104.591549	105	7426	Histogram-44.csv
Measurement 9 - Feature 44	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	2.250277	0.415315	0.409091	0.909091	107	108	107.098765	107	8675	Histogram-45.csv
Measurement 9 - Feature 45	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.113636	1.678196	0.50704	0.545455	0.5	104	105	104.490909	104	5747	Histogram-46.csv
Measurement 9 - Feature 46	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.128099	1.860014	0.46529	0.409091	0.727273	104	105	104.564516	105	6483	Histogram-47.csv
Measurement 9 - Feature 47	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.307851	4.047901	0.236097	1.090909	1.545455	107	108	107.107383	107	15959	Histogram-48.csv
Measurement 9 - Feature 48	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.884298	10.488349	0.101017	2.545455	3.772727	107	108	107.10514	107	45841	Histogram-49.csv
Measurement 9 - Feature 49	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.22314	3.008353	0.309835	0.727273	1.136364	107	108	107.092593	107	11566	Histogram-50.csv
Measurement 9 - Feature 50	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.245868	3.230503	0.296054	0.181818	1.454545	107	108	107.07563	107	12742	Histogram-51.csv
Measurement 9 - Feature 51	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.13843	2.1548	0.37465	0.590909	0.772727	107	108	107.19403	107	7182	Histogram-52.csv
Measurement 9 - Feature 52	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.320248	3.525289	0.323822	1.636364	0.272727	107	108	107.135484	107	16606	Histogram-53.csv
Measurement 9 - Feature 53	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.751223	0.397905	0.636364	0.545455	107	108	107.148936	107	5036	Histogram-54.csv
Measurement 9 - Feature 54	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.27686	3.471643	0.288668	1.090909	1.090909	107	108	107.126866	107	14355	Histogram-55.csv
Measurement 9 - Feature 55	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.159091	2.36096	0.358656	0.636364	0.863636	107	108	107.116883	107	8248	Histogram-56.csv
Measurement 9 - Feature 56	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.039256	0.76036	0.853256	0.272727	0.227273	107	108	107.157895	107	2036	Histogram-57.csv
Measurement 9 - Feature 57	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.045455	0.826927	0.83532	0.227273	0.272727	107	108	107.181818	107	2358	Histogram-58.csv
Measurement 9 - Feature 58	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	0.877896	0.875895	0.227273	0.318182	107	108	107.153846	107	2786	Histogram-59.csv
Measurement 9 - Feature 59	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.202479	2.549631	0.391414	0.363636	1.090909	107	108	107.122449	107	10498	Histogram-60.csv
Measurement 9 - Feature 60	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.202479	2.534034	0.396247	0.454545	1.045455	107	108	107.132653	107	10499	Histogram-61.csv
Measurement 9 - Feature 61	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.115702	1.472035	0.67099	0.545455	0.272727	107	108	107.125	107	5999	Histogram-62.csv
Measurement 9 - Feature 62	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.084711	1.123996	0.842594	0.318182	0.363636	107	108	107.121951	107	4392	Histogram-63.csv
Measurement 9 - Feature 63	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.126033	1.77785	0.501077	0.590909	0.590909	107	108	107.098361	107	6533	Histogram-64.csv
Measurement 9 - Feature 64	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.260331	3.096978	0.341082	0.863636	1.090909	107	108	107.111111	107	13496	Histogram-65.csv
Measurement 9 - Feature 65	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.099174	1.527573	0.534075	0.227273	0.636364	107	108	107.104167	107	5141	Histogram-66.csv
Measurement 9 - Feature 66	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.126033	1.902238	0.437688	0.545455	0.545455	107	108	107.147541	107	6536	Histogram-67.csv
Measurement 9 - Feature 67	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.10124	1.432095	0.620321	0.5	0.409091	107	108	107.081633	107	5247	Histogram-68.csv
Measurement 9 - Feature 68	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.103306	1.926581	0.349752	0.772727	0.363636	107	108	107.14	107	5357	Histogram-69.csv
Measurement 9 - Feature 69	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.150826	2.540886	0.293574	0.227273	1.136364	107	108	107.136986	107	7821	Histogram-70.csv
Measurement 9 - Feature 70	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.11157	1.68048	0.496468	0.318182	0.590909	107	108	107.148148	107	5786	Histogram-71.csv
Measurement 9 - Feature 71	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.103306	1.833387	0.386212	0.727273	0.409091	107	108	107.18	107	5359	Histogram-72.csv
Measurement 9 - Feature 72	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.177686	3.16126	0.22343	0.954545	1.045455	107	108	107.186047	107	9218	Histogram-73.csv
Measurement 9 - Feature 73	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.194215	2.578542	0.367066	0.318182	1.090909	107	108	107.244681	107	10081	Histogram-74.csv
Measurement 9 - Feature 74	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.231405	3.301246	0.266825	0.454545	1.409091	107	108	107.089286	107	11994	Histogram-75.csv
Measurement 9 - Feature 75	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.068182	1.188279	0.606795	0.318182	0.409091	107	108	107.151515	107	3536	Histogram-76.csv
Measurement 9 - Feature 76	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.109504	2.07492	0.319623	0.681818	0.681818	107	108	107.188679	107	5681	Histogram-77.csv
Measurement 9 - Feature 77	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.758076	0.394809	0.318182	0.727273	107	108	107.106383	107	5034	Histogram-78.csv
Measurement 9 - Feature 78	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.237603	3.525289	0.240255	0.272727	1.590909	107	108	107.147826	107	12322	Histogram-79.csv
Measurement 9 - Feature 79	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.140496	2.066175	0.413561	0.318182	0.818182	107	108	107.264706	107	7294	Histogram-80.csv
Measurement 9 - Feature 80	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.055785	0.953207	0.771531	0.318182	0.318182	107	108	107.111111	107	2892	Histogram-81.csv
Measurement 9 - Feature 81	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.210744	2.708999	0.360867	1.045455	0.681818	107	108	107.088235	107	10923	Histogram-82.csv
Measurement 9 - Feature 82	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	1.97755	0.431542	0.454545	0.727273	104	105	104.615385	105	6800	Histogram-83.csv
Measurement 9 - Feature 83	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.245868	3.287933	0.285802	1.363636	0.5	107	108	107.117647	107	12747	Histogram-84.csv
Measurement 9 - Feature 84	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.117769	1.786987	0.463443	0.636364	0.363636	107	108	107.087719	107	6104	Histogram-85.csv
Measurement 9 - Feature 85	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.256198	3.356392	0.285786	0.863636	1.227273	107	108	107.112903	107	13282	Histogram-86.csv
Measurement 9 - Feature 86	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	0.971089	0.770911	0.272727	0.272727	104	105	104.535714	105	2927	Histogram-87.csv
Measurement 9 - Feature 87	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.444215	5.523004	0.183	2.5	0.363636	107	108	107.12093	107	23031	Histogram-88.csv
Measurement 9 - Feature 88	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.095041	1.279188	0.729884	0.363636	0.409091	107	108	107.065217	107	4925	Histogram-89.csv
Measurement 9 - Feature 89	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	2.363244	0.376558	0.545455	0.909091	107	108	107.135802	107	8678	Histogram-90.csv
Measurement 9 - Feature 90	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.396694	4.917444	0.206152	2.181818	0.636364	107	108	107.09375	107	20562	Histogram-91.csv
Measurement 9 - Feature 91	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.077204	0.415198	0.727273	0.590909	104	105	104.434783	104	7206	Histogram-92.csv
Measurement 9 - Feature 92	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.402893	5.068067	0.197113	2.181818	0.681818	107	108	107.138462	107	20892	Histogram-93.csv
Measurement 9 - Feature 93	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	0.92012	0.858684	0.227273	0.272727	107	108	107.214286	107	3002	Histogram-94.csv
Measurement 9 - Feature 94	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.353306	4.608953	0.209005	1.045455	1.818182	107	108	107.122807	107	18318	Histogram-95.csv
Measurement 9 - Feature 95	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.061983	1.046401	0.71136	0.363636	0.272727	107	108	107.033333	107	3211	Histogram-96.csv
Measurement 9 - Feature 96	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.456612	5.979442	0.160485	0.5	2.636364	107	108	107.081448	107	23665	Histogram-97.csv
Measurement 9 - Feature 97	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.022058	0.438153	0.227273	0.863636	107	108	107.173913	107	7395	Histogram-98.csv
Measurement 9 - Feature 98	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.338843	4.103831	0.252831	0.545455	1.772727	107	108	107.091463	107	17563	Histogram-99.csv
Measurement 9 - Feature 99	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.092975	1.405469	0.591473	0.454545	0.454545	107	108	107.2	107	4824	Histogram-100.csv
Measurement 9 - Feature 100	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.047521	0.866867	0.794672	0.272727	0.227273	107	108	107.086957	107	2463	Histogram-101.csv
Measurement 9 - Feature 101	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.119835	1.638256	0.561085	0.636364	0.409091	107	108	107.103448	107	6212	Histogram-102.csv
Measurement 9 - Feature 102	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.09737	0.754617	0.409091	0.272727	107	108	107.085714	107	3748	Histogram-103.csv
Measurement 9 - Feature 103	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.245868	3.05743	0.330521	1.318182	0.318182	107	108	107.109244	107	12746	Histogram-104.csv
Measurement 9 - Feature 104	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.072314	1.174966	0.658237	0.318182	0.409091	107	108	107.057143	107	3747	Histogram-105.csv
Measurement 9 - Feature 105	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.511975	0.533793	0.272727	0.590909	107	108	107.148936	107	5036	Histogram-106.csv
Measurement 9 - Feature 106	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.171488	2.201592	0.444599	0.954545	0.272727	107	108	107.144578	107	8893	Histogram-107.csv
Measurement 9 - Feature 107	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.268595	3.651177	0.253187	1.318182	1	107	108	107.1	107	13923	Histogram-108.csv
Measurement 9 - Feature 108	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.140496	2.044116	0.422534	0.363636	0.818182	107	108	107.220588	107	7291	Histogram-109.csv
Measurement 9 - Feature 109	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.051653	1.05743	0.580499	0.363636	0.318182	107	107	107	107	2675	Histogram-110.csv
Measurement 9 - Feature 110	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.105372	1.498662	0.589559	0.272727	0.545455	107	108	107.176471	107	5466	Histogram-111.csv
Measurement 9 - Feature 111	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.11157	1.76036	0.452434	0.636364	0.363636	107	108	107.111111	107	5784	Histogram-112.csv
Measurement 9 - Feature 112	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.117769	1.68048	0.52405	0.636364	0.363636	107	108	107.087719	107	6104	Histogram-113.csv
Measurement 9 - Feature 113	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.008264	0.363636	0.785398	0.090909	0.090909	107	107	107	107	428	Histogram-114.csv
Measurement 9 - Feature 114	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.345755	0.630791	0.545455	0.227273	107	108	107.113636	107	4713	Histogram-115.csv
Measurement 9 - Feature 115	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.381126	0.598895	0.409091	0.454545	107	108	107.090909	107	4712	Histogram-116.csv
Measurement 9 - Feature 116	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.773673	0.363136	0.272727	0.727273	107	108	107.113636	107	4713	Histogram-117.csv
Measurement 9 - Feature 117	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.105372	1.602884	0.515383	0.5	0.454545	107	108	107.117647	107	5463	Histogram-118.csv
Measurement 9 - Feature 118	2021-01-05T17:31-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.303719	3.950531	0.244552	0.909091	1.545455	107	108	107.108844	107	15745	Histogram-119.csv
