Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 21 - Feature 32	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.132231	2.374274	0.29477	0.590909	0.818182	87	110	102.9375	105	6588	Histogram-33.csv
Measurement 21 - Feature 33	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.10124	1.904522	0.350742	0.227273	0.772727	94	127	107.346939	107	5260	Histogram-34.csv
Measurement 21 - Feature 34	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.280992	4.407361	0.18178	1.090909	1.227273	92	120	106.183824	106	14441	Histogram-35.csv
Measurement 21 - Feature 35	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.163223	2.804477	0.260788	0.5	1.136364	89	128	105.417722	106	8328	Histogram-36.csv
Measurement 21 - Feature 36	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.782418	0.384099	0.409091	0.681818	105	126	111.170213	109	5225	Histogram-37.csv
Measurement 21 - Feature 37	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	2.287933	0.322397	0.818182	0.545455	81	110	100.015385	101	6501	Histogram-38.csv
Measurement 21 - Feature 38	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.010331	0.545455	0.436332	0.045455	0.227273	107	108	107.4	107	537	Histogram-39.csv
Measurement 21 - Feature 39	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.099174	1.755792	0.404259	0.636364	0.454545	67	107	96.75	100	4644	Histogram-40.csv
Measurement 21 - Feature 40	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.157025	2.735626	0.263672	0.954545	0.681818	89	114	104.210526	105	7920	Histogram-41.csv
Measurement 21 - Feature 41	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.566116	7.626443	0.122313	2.409091	1.454545	83	134	105.759124	106	28978	Histogram-42.csv
Measurement 21 - Feature 42	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.128099	2.208053	0.33017	0.727273	0.636364	79	115	101.66129	105	6303	Histogram-43.csv
Measurement 21 - Feature 43	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.146694	2.684657	0.255767	1	0.590909	95	128	108.507042	107	7704	Histogram-44.csv
Measurement 21 - Feature 44	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.671488	9.548455	0.092551	1.545455	1.909091	82	115	103.344615	105	33587	Histogram-45.csv
Measurement 21 - Feature 45	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.128099	2.245709	0.31919	0.636364	0.772727	85	119	102.709677	104	6368	Histogram-46.csv
Measurement 21 - Feature 46	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.144628	2.378842	0.321167	0.5	0.909091	74	106	99.371429	103	6956	Histogram-47.csv
Measurement 21 - Feature 47	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.123967	2.261306	0.304647	0.545455	0.818182	95	128	108.983333	107	6539	Histogram-48.csv
Measurement 21 - Feature 48	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.086777	1.693793	0.380096	0.272727	0.636364	89	119	105.380952	105	4426	Histogram-49.csv
Measurement 21 - Feature 49	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.002066	0.181818	0.785398	0.045455	0.045455	94	94	94	0	94	Histogram-50.csv
Measurement 21 - Feature 50	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.105372	1.795732	0.410631	0.318182	0.681818	55	106	91.862745	93	4685	Histogram-51.csv
Measurement 21 - Feature 51	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.113636	2.106115	0.321931	0.545455	0.681818	96	122	107.527273	107	5914	Histogram-52.csv
Measurement 21 - Feature 52	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.012397	0.454545	0.753982	0.136364	0.090909	94	110	103	103	618	Histogram-53.csv
Measurement 21 - Feature 53	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.095041	1.726881	0.400495	0.545455	0.590909	100	122	108.804348	108	5005	Histogram-54.csv
Measurement 21 - Feature 54	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.113636	1.93761	0.38036	0.454545	0.681818	60	107	94.218182	98	5182	Histogram-55.csv
Measurement 21 - Feature 55	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.171488	2.702538	0.295052	0.863636	0.727273	49	105	90.325301	93	7497	Histogram-56.csv
Measurement 21 - Feature 56	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.299587	4.077204	0.226468	0.818182	0.818182	42	107	94.22069	98	13662	Histogram-57.csv
Measurement 21 - Feature 57	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.529857	0.488108	0.590909	0.227273	60	109	93.068182	99	4095	Histogram-58.csv
Measurement 21 - Feature 58	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.56405	7.500162	0.126004	2.409091	1.409091	89	131	107.78022	107	29424	Histogram-59.csv
Measurement 21 - Feature 59	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.183884	3.041832	0.249738	1.090909	0.636364	80	128	103.314607	105	9195	Histogram-60.csv
Measurement 21 - Feature 60	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.13843	2.336618	0.318613	0.5	0.818182	61	120	95.835821	100	6421	Histogram-61.csv
Measurement 21 - Feature 61	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.154959	2.853161	0.239207	1.090909	0.409091	101	126	109.52	108	8214	Histogram-62.csv
Measurement 21 - Feature 62	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	2.247993	0.333955	0.863636	0.5	74	120	103	106	6695	Histogram-63.csv
Measurement 21 - Feature 63	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.52072	0.281945	0.545455	0.954545	80	118	102.217391	104	7053	Histogram-64.csv
Measurement 21 - Feature 64	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.146694	2.458722	0.304933	0.909091	0.409091	70	122	98.647887	101	7004	Histogram-65.csv
Measurement 21 - Feature 65	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.117769	1.356784	0.80393	0.454545	0.363636	94	124	107.824561	107	6146	Histogram-66.csv
Measurement 21 - Feature 66	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.146694	2.458722	0.304933	1	0.363636	65	107	95.873239	101	6807	Histogram-67.csv
Measurement 21 - Feature 67	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.208678	3.411929	0.225261	1.318182	0.454545	46	123	98.970297	104	9996	Histogram-68.csv
Measurement 21 - Feature 68	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.167355	2.786595	0.270833	0.727273	1.045455	73	124	102.012346	105	8263	Histogram-69.csv
Measurement 21 - Feature 69	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.109504	1.862298	0.396773	0.454545	0.636364	80	121	101.584906	103	5384	Histogram-70.csv
Measurement 21 - Feature 70	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.004132	0.272727	0.698132	0.090909	0.045455	94	103	98.5	94	197	Histogram-71.csv
Measurement 21 - Feature 71	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.165289	2.598316	0.30766	1	0.545455	43	105	86.825	91	6946	Histogram-72.csv
Measurement 21 - Feature 72	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.928865	0.327989	0.818182	0.272727	89	116	102.425532	103	4814	Histogram-73.csv
Measurement 21 - Feature 73	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.824643	0.343132	0.318182	0.727273	46	121	101.090909	104	4448	Histogram-74.csv
Measurement 21 - Feature 74	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.194215	3.307707	0.223069	0.636364	1.363636	87	131	106.308511	106	9993	Histogram-75.csv
Measurement 21 - Feature 75	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.367769	4.396332	0.239113	0.954545	0.863636	50	107	96.393258	102	17158	Histogram-76.csv
Measurement 21 - Feature 76	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.117769	2.092801	0.337896	0.681818	0.590909	75	117	100.280702	103	5716	Histogram-77.csv
Measurement 21 - Feature 77	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.010331	0.545455	0.436332	0.045455	0.227273	107	108	107.2	107	536	Histogram-78.csv
Measurement 21 - Feature 78	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.008264	0.454545	0.502655	0.045455	0.181818	107	107	107	107	428	Histogram-79.csv
Measurement 21 - Feature 79	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.006198	0.363636	0.589049	0.045455	0.136364	107	108	107.333333	107	322	Histogram-80.csv
Measurement 21 - Feature 80	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.061983	1.174966	0.564203	0.454545	0.272727	61	115	99.933333	102	2998	Histogram-81.csv
Measurement 21 - Feature 81	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.07438	1.410037	0.470117	0.318182	0.5	70	107	101.361111	104	3649	Histogram-82.csv
Measurement 21 - Feature 82	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.243802	3.937218	0.197637	1.090909	0.681818	70	115	102.033898	104	12040	Histogram-83.csv
Measurement 21 - Feature 83	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.132231	2.210337	0.340116	0.454545	0.863636	45	105	90.265625	94	5777	Histogram-84.csv
Measurement 21 - Feature 84	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.057851	1.101938	0.598698	0.454545	0.136364	95	107	102.75	104	2877	Histogram-85.csv
Measurement 21 - Feature 85	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.144628	2.571689	0.274806	0.454545	1	101	131	111.314286	109	7792	Histogram-86.csv
Measurement 21 - Feature 86	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.13843	2.416498	0.297897	0.772727	0.681818	71	120	105	107	7035	Histogram-87.csv
Measurement 21 - Feature 87	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.132231	2.285649	0.318072	0.363636	0.863636	51	114	94.84375	100	6070	Histogram-88.csv
Measurement 21 - Feature 88	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.283058	4.445017	0.180027	0.909091	1.727273	50	114	97.270073	102	13326	Histogram-89.csv
Measurement 21 - Feature 89	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.033058	0.789271	0.666856	0.272727	0.181818	76	105	93.5625	95	1497	Histogram-90.csv
Measurement 21 - Feature 90	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.13843	2.367813	0.310273	0.863636	0.454545	73	123	99.597015	101	6673	Histogram-91.csv
Measurement 21 - Feature 91	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.599174	8.7569	0.098189	1.454545	1.863636	64	127	102.924138	105	29848	Histogram-92.csv
Measurement 21 - Feature 92	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.13843	2.336618	0.318613	0.363636	0.909091	64	123	102.507463	105	6868	Histogram-93.csv
Measurement 21 - Feature 93	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.11157	1.926581	0.377732	0.363636	0.727273	66	107	98.592593	102	5324	Histogram-94.csv
Measurement 21 - Feature 94	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.11157	2.081772	0.323513	0.681818	0.545455	102	129	109.888889	108	5934	Histogram-95.csv
Measurement 21 - Feature 95	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.128099	2.301246	0.30397	0.909091	0.409091	72	122	106.419355	107	6598	Histogram-96.csv
Measurement 21 - Feature 96	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.169421	2.791163	0.27328	1.136364	0.454545	61	119	99.060976	103	8123	Histogram-97.csv
Measurement 21 - Feature 97	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	2.458722	0.279164	0.363636	0.954545	89	125	107.553846	107	6991	Histogram-98.csv
Measurement 21 - Feature 98	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.76036	0.393785	0.727273	0.272727	74	113	101.297872	103	4761	Histogram-99.csv
Measurement 21 - Feature 99	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.227273	3.232395	0.273343	0.954545	0.772727	59	119	100.409091	105	11045	Histogram-100.csv
Measurement 21 - Feature 100	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.090909	1.68048	0.40453	0.636364	0.363636	69	112	98.318182	102	4326	Histogram-101.csv
Measurement 21 - Feature 101	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.154959	2.598316	0.288431	1.045455	0.409091	61	115	98.986667	102	7424	Histogram-102.csv
Measurement 21 - Feature 102	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.128099	2.349931	0.291505	0.636364	0.818182	84	127	107.322581	108	6654	Histogram-103.csv
Measurement 21 - Feature 103	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.006198	0.363636	0.589049	0.045455	0.136364	107	107	107	107	321	Histogram-104.csv
Measurement 21 - Feature 104	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.014463	0.727273	0.343612	0.045455	0.318182	107	108	107.285714	107	751	Histogram-105.csv
Measurement 21 - Feature 105	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.165289	2.831103	0.259145	1.136364	0.363636	57	126	103.6125	106	8289	Histogram-106.csv
Measurement 21 - Feature 106	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.256198	4.176858	0.184538	1.136364	1	92	125	107.629032	107	13346	Histogram-107.csv
Measurement 21 - Feature 107	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.152893	2.553808	0.294591	0.863636	0.772727	62	117	98.405405	102	7282	Histogram-108.csv
Measurement 21 - Feature 108	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.053719	1.254846	0.428704	0.227273	0.454545	91	120	106	106	2756	Histogram-109.csv
Measurement 21 - Feature 109	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.376033	5.810937	0.139941	1.681818	1.090909	70	118	100.846154	104	18354	Histogram-110.csv
Measurement 21 - Feature 110	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.450413	6.101154	0.152054	0.727273	2.363636	57	130	98.477064	103	21468	Histogram-111.csv
Measurement 21 - Feature 111	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.467467	0.294246	0.409091	0.909091	68	130	103.753623	106	7159	Histogram-112.csv
Measurement 21 - Feature 112	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.105372	1.899954	0.366816	0.727273	0.318182	78	110	101.862745	103	5195	Histogram-113.csv
Measurement 21 - Feature 113	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.140496	2.376558	0.312591	0.454545	0.909091	81	134	105.117647	106	7148	Histogram-114.csv
Measurement 21 - Feature 114	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.386364	6.04144	0.133023	1.454545	1.681818	59	127	103.614973	106	19376	Histogram-115.csv
Measurement 21 - Feature 115	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.179752	3.063891	0.240623	0.727273	1	70	134	105.114943	106	9145	Histogram-116.csv
Measurement 21 - Feature 116	2021-01-05T17:45:55-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.4009	0.310789	0.818182	0.681818	80	129	105.782609	106	7299	Histogram-117.csv
