Label	Date and Time	Document	Source	Scale	Scale Units	Scale Factor	Count	Area	Perimeter	Circularity	Height	Width	Gray Value (Minimum)	Gray Value (Maximum)	Gray Value (Mean)	Gray Value (Median)	Integrated Density	Histogram
Measurement 7 - Feature 65	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.020661	0.634079	0.645769	0.227273	0.136364	107	108	107.1	107	1071	Histogram-66.csv
Measurement 7 - Feature 66	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.059917	0.917836	0.893784	0.272727	0.272727	107	108	107.137931	107	3107	Histogram-67.csv
Measurement 7 - Feature 67	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.11157	1.704823	0.482392	0.409091	0.636364	107	108	107.148148	107	5786	Histogram-68.csv
Measurement 7 - Feature 68	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	1.913267	0.461027	0.363636	0.772727	107	108	107.123077	107	6963	Histogram-69.csv
Measurement 7 - Feature 69	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.107438	1.662598	0.48842	0.545455	0.545455	107	108	107.096154	107	5569	Histogram-70.csv
Measurement 7 - Feature 70	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.008264	0.363636	0.785398	0.090909	0.090909	107	107	107	107	428	Histogram-71.csv
Measurement 7 - Feature 71	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.02686	0.647393	0.805327	0.136364	0.227273	107	108	107.230769	107	1394	Histogram-72.csv
Measurement 7 - Feature 72	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.134298	2.041832	0.404797	0.545455	0.681818	107	108	107.138462	107	6964	Histogram-73.csv
Measurement 7 - Feature 73	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.231405	3.176858	0.288129	0.818182	1.136364	107	108	107.125	107	11998	Histogram-74.csv
Measurement 7 - Feature 74	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.070248	1.13731	0.682474	0.409091	0.272727	107	108	107.205882	107	3645	Histogram-75.csv
Measurement 7 - Feature 75	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.115702	1.771389	0.463366	0.681818	0.363636	107	108	107.125	107	5999	Histogram-76.csv
Measurement 7 - Feature 76	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.523004	0.52609	0.409091	0.545455	107	108	107.106383	107	5034	Histogram-77.csv
Measurement 7 - Feature 77	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.159091	2.245709	0.396413	0.727273	0.681818	107	108	107.077922	107	8245	Histogram-78.csv
Measurement 7 - Feature 78	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.13843	2.066175	0.407479	0.772727	0.5	107	108	107.19403	107	7182	Histogram-79.csv
Measurement 7 - Feature 79	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.21281	2.915552	0.314601	1.272727	0.318182	107	108	107.07767	107	11029	Histogram-80.csv
Measurement 7 - Feature 80	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.210744	3.079488	0.279259	0.409091	1.227273	107	108	107.088235	107	10923	Histogram-81.csv
Measurement 7 - Feature 81	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.121901	1.822358	0.461263	0.409091	0.681818	107	108	107.101695	107	6319	Histogram-82.csv
Measurement 7 - Feature 82	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.035124	0.751615	0.781308	0.181818	0.227273	107	108	107.117647	107	1821	Histogram-83.csv
Measurement 7 - Feature 83	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.142562	2.090517	0.409927	0.727273	0.590909	107	108	107.144928	107	7393	Histogram-84.csv
Measurement 7 - Feature 84	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.10124	1.523004	0.548477	0.409091	0.545455	107	108	107.122449	107	5249	Histogram-85.csv
Measurement 7 - Feature 85	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.012397	0.454545	0.753982	0.136364	0.090909	107	108	107.166667	107	643	Histogram-86.csv
Measurement 7 - Feature 86	2021-01-05T17:10:45-06:00	composite.tif	Selection	Custom (22 pixel(s) = 1.0000 microns)	microns	22		0.097107	1.214906	0.826756	0.272727	0.454545	107	108	107.191489	107	5038	Histogram-87.csv
