coupon_id	Area	Perimeter	Circularity	Height	Width	type	filament	cocci	rod	site	substrate
D1T3rep	0.181818	2.695686	0.314419	0.681818	1.045455	fungal	0	0	1	D1	Ellison
D1T3rep	0.477273	7.120537	0.118291	1.681818	2.863636	fungal	0	0	1	D1	Ellison
D1T3rep	0.409091	5.828035	0.151351	1.681818	2.090909	fungal	0	0	1	D1	Ellison
D1T3rep	0.454545	6.544671	0.133356	2.363636	0.818182	fungal	0	0	1	D1	Ellison
D1T3rep	0.270661	3.972981	0.215478	1.727273	0.409091	fungal	0	0	1	D1	Ellison
D1T3rep	0.373967	5.65803	0.146795	2.454545	0.636364	fungal	0	0	1	D1	Ellison
D1T3rep	0.495868	7.220974	0.119504	3.181818	0.909091	fungal	0	0	1	D1	Ellison
D1T3rep	0.489669	7.200808	0.118673	3.090909	1.181818	fungal	0	0	1	D1	Ellison
D1T3rep	0.493802	6.003393	0.172175	2.409091	0.909091	fungal	0	0	1	D1	Ellison
D1T3rep	1.095041	11.466683	0.104656	2.181818	2.727273	fungal	0	0	1	D1	Ellison
D1T3rep	0.256198	3.174966	0.31938	1.409091	0.318182	fungal	0	0	1	D1	Ellison
D1T3rep	3.576446	47.126471	0.020236	8.181818	9.954545	fungal	1	0	0	D1	Ellison
D1T3rep	0.493802	7.112184	0.122675	3.045455	1.136364	fungal	0	0	1	D1	Ellison
D1T3rep	0.163223	2.396332	0.357189	0.818182	0.772727	fungal	0	0	1	D1	Ellison
D1T3rep	0.239669	3.320628	0.273138	1.045455	1.227273	fungal	0	0	1	D1	Ellison
D1T3rep	0.907025	11.927689	0.080115	1.454545	4.681818	fungal	1	0	0	D1	Ellison
D1T3rep	0.181818	2.682372	0.317548	0.681818	1.045455	fungal	0	0	1	D1	Ellison
D1T3rep	0.169421	2.276904	0.410666	0.954545	0.363636	fungal	0	0	1	D1	Ellison
D1T3rep	0.582645	8.027343	0.113624	3.181818	1.863636	fungal	0	0	1	D1	Ellison
D1T3rep	1.619835	21.355933	0.044632	3.272727	6.090909	fungal	1	0	0	D1	Ellison
D1T3rep	0.42562	5.711283	0.16397	1.727273	1.363636	fungal	0	0	1	D1	Ellison
D1T3rep	0.328512	4.44084	0.20933	1.909091	0.5	fungal	0	0	1	D1	Ellison
D1T3rep	0.997934	13.196565	0.07201	4.227273	4.454545	fungal	1	0	0	D1	Ellison
D1T3rep	2.873967	36.913917	0.026504	10.045455	5	fungal	1	0	0	D1	Ellison
D1T3rep	0.669421	9.154408	0.10038	4.090909	0.954545	fungal	0	0	1	D1	Ellison
D1T3rep	0.274793	4.158976	0.199638	1.727273	0.636364	fungal	0	0	1	D1	Ellison
D1T3rep	1.283058	17.540427	0.052405	5.272727	3.954545	fungal	1	0	0	D1	Ellison
D1T3rep	0.71281	9.916268	0.091093	3.636364	2.090909	fungal	1	0	0	D1	Ellison
D1T3rep	8.115702	89.881277	0.012624	22.909091	16.590909	fungal	1	0	0	D1	Ellison
D1T3rep	3.756198	47.834294	0.020629	15	12.181818	fungal	1	0	0	D1	Ellison
D1T3rep	0.752066	9.354108	0.108009	4.227273	0.590909	fungal	0	0	1	D1	Ellison
D1T3rep	0.514463	7.462507	0.11609	1.272727	2.681818	fungal	0	0	1	D1	Ellison
D1T3rep	0.210744	2.802192	0.337263	0.636364	1.090909	fungal	0	0	1	D1	Ellison
D1T3rep	0.956612	6.994648	0.245705	2.863636	1.272727	fungal	0	0	1	D1	Ellison
D1T3rep	0.785124	11.43738	0.075421	2.136364	3.272727	fungal	1	0	0	D1	Ellison
D1T3rep	0.301653	4.436664	0.192577	0.272727	2.045455	fungal	0	0	1	D1	Ellison
D1T3rep	0.225207	3.6006	0.218294	0.409091	1.590909	fungal	0	0	1	D1	Ellison
D1T3rep	0.597107	8.828035	0.09628	1.909091	2.954545	fungal	1	0	0	D1	Ellison
D1T3rep	1.456612	20.720678	0.042633	4.772727	4.181818	fungal	1	0	0	D1	Ellison
D1T3rep	0.371901	5.51576	0.153612	0.590909	2.227273	fungal	0	0	1	D1	Ellison
D1T3rep	0.320248	4.766037	0.177166	1.545455	1.636364	fungal	0	0	1	D1	Ellison
D1T3rep	0.295455	5.079096	0.143922	2.045455	0.636364	fungal	0	0	1	D1	Ellison
D1T3rep	0.309917	4.39594	0.201536	1.227273	1.636364	fungal	0	0	1	D1	Ellison
D1T3rep	0.942149	12.594072	0.074644	3	3.636364	fungal	1	0	0	D1	Ellison
D1T3rep	0.363636	5.323304	0.161256	2.454545	0.363636	fungal	0	0	1	D1	Ellison
D1T3rep	0.38843	5.769105	0.146658	0.318182	2.636364	fungal	0	0	1	D1	Ellison
D1T3rep	0.256198	3.223259	0.309882	1.181818	0.909091	fungal	0	0	1	D1	Ellison
D1T3rep	1.981405	26.237613	0.036169	3.681818	7.409091	fungal	1	0	0	D1	Ellison
D1T3rep	0.423554	5.052078	0.208535	1.590909	1.681818	fungal	0	0	1	D1	Ellison
D1T3rep	0.450413	6.427135	0.137021	2.681818	1.045455	fungal	0	0	1	D1	Ellison
D1T3rep	0.289256	4.183319	0.207707	1.5	1.090909	fungal	0	0	1	D1	Ellison
D1T3rep	0.485537	6.850093	0.130029	1.727273	2.636364	fungal	0	0	1	D1	Ellison
D1T3rep	1.357438	18.200025	0.051497	5.590909	3.818182	fungal	1	0	0	D1	Ellison
D1T3rep	1.867769	25.594005	0.035831	4.181818	3.909091	fungal	1	0	0	D1	Ellison
D1T3rep	0.590909	8.4313110000000009	0.104458	3.590909	1.272727	fungal	0	0	1	D1	Ellison
D1T3rep	0.543388	7.710499	0.114856	3.090909	1.636364	fungal	0	0	1	D1	Ellison
D1T3rep	0.502066	6.806369	0.136188	0.772727	2.590909	fungal	0	0	1	D1	Ellison
D1T3rep	0.979339	12.273052	0.081703	3.954545	1.909091	fungal	1	0	0	D1	Ellison
D1T3rep	0.452479	6.600208	0.130525	0.545455	2.909091	fungal	0	0	1	D1	Ellison
D1T3rep	1.072314	15.030736	0.059645	1.818182	3.409091	fungal	1	0	0	D1	Ellison
D1T3rep	0.384298	4.728773	0.215964	0.954545	1.909091	fungal	0	0	1	D1	Ellison
D1T3rep	0.283058	4.51576	0.174431	1.272727	1.590909	fungal	0	0	1	D1	Ellison
D1T3rep	0.613636	8.45487	0.107872	2.454545	3.090909	fungal	0	0	1	D1	Ellison
D1T3rep	0.793388	11.63708	0.073622	1.545455	4.681818	fungal	1	0	0	D1	Ellison
D1T3rep	0.446281	5.311883	0.198756	1.409091	1.136364	fungal	0	0	1	D1	Ellison
D1T3rep	0.896694	12.199633	0.075711	2.863636	3.272727	fungal	1	0	0	D1	Ellison
D1T3rep	1.126033	14.987795	0.062992	3.090909	3.954545	fungal	1	0	0	D1	Ellison
D1T3rep	0.338843	4.768321	0.187274	1.363636	1.772727	fungal	0	0	1	D1	Ellison
D1T3rep	0.737603	10.315668	0.087104	1.681818	4.363636	fungal	1	0	0	D1	Ellison
D1T3rep	2.390496	30.166478	0.03301	5.363636	3.5	fungal	1	0	0	D1	Ellison
D1T3rep	0.741736	9.956208	0.094031	3	2.636364	fungal	1	0	0	D1	Ellison
D1T3rep	0.673554	9.275728	0.098375	2.045455	2.090909	fungal	1	0	0	D1	Ellison
D1T3rep	1.123967	15.304247	0.060303	6.363636	1.954545	fungal	1	0	0	D1	Ellison
D1T3rep	0.47314	7.080597	0.118593	1.909091	2.636364	fungal	0	0	1	D1	Ellison
D1T3rep	0.721074	9.734842	0.095616	1.681818	3.090909	fungal	1	0	0	D1	Ellison
D1T3rep	0.77686	11.033412	0.080192	3.681818	3.272727	fungal	1	0	0	D1	Ellison
D1T3rep	0.237603	3.125889	0.305573	1.181818	0.727273	fungal	0	0	1	D1	Ellison
D1T3rep	6.311983	73.113225	0.014838	28.318182	4.818182	fungal	1	0	0	D1	Ellison
D1T3rep	0.551653	6.850485	0.147718	2.863636	0.727273	fungal	0	0	1	D1	Ellison
D1T3rep	3.268595	41.649867	0.023678	8.181818	7.045455	fungal	1	0	0	D1	Ellison
D1T3rep	0.63843	9.034588	0.098289	0.681818	3.954545	fungal	1	0	0	D1	Ellison
D1T3rep	1.448347	19.672776	0.047027	5.227273	3.636364	fungal	1	0	0	D1	Ellison
D1T3rep	0.216942	2.850877	0.335426	0.954545	0.590909	fungal	0	0	1	D1	Ellison
D1T3rep	0.778926	10.83182	0.083426	2.545455	2.318182	fungal	1	0	0	D1	Ellison
D1T3rep	0.634298	7.553024	0.139721	1.863636	2.818182	fungal	0	0	1	D1	Ellison
D1T3rep	0.595041	8.125105	0.113266	2.363636	2.409091	fungal	0	0	1	D1	Ellison
D1T3rep	0.497934	6.901846	0.131356	0.772727	3.090909	fungal	0	0	1	D1	Ellison
D1T3rep	0.595041	7.613913	0.128986	0.363636	3.590909	fungal	0	0	1	D1	Ellison
D1T3rep	6.13843	74.142001	0.014033	7.954545	26.136364	fungal	1	0	0	D1	Ellison
D1T3rep	0.272727	3.974874	0.216916	0.954545	1.545455	fungal	0	0	1	D1	Ellison
D1T3rep	1.454545	19.246033	0.049346	5.363636	4.181818	fungal	1	0	0	D1	Ellison
D1T3rep	0.39876	5.692618	0.154631	2.090909	1.727273	fungal	0	0	1	D1	Ellison
D1T3rep	0.481405	5.688441	0.186954	1.909091	1.727273	fungal	0	0	1	D1	Ellison
D1T3rep	0.204545	2.997324	0.28611	0.636364	1.181818	fungal	0	0	1	D1	Ellison
D1T3rep	1.264463	16.848526	0.055975	5	3.045455	fungal	1	0	0	D1	Ellison
D1T3rep	0.559917	7.808261	0.115405	3.090909	1.545455	fungal	0	0	1	D1	Ellison
D1T3rep	0.363636	5.052078	0.179035	1.5	1.818182	fungal	0	0	1	D1	Ellison
D1T3rep	0.479339	5.278404	0.216196	0.909091	1.5	fungal	0	0	1	D1	Ellison
D1T3rep	0.22314	3.19474	0.274737	0.409091	1.272727	fungal	0	0	1	D1	Ellison
D1T3rep	1.049587	14.754616	0.060586	1.863636	6.545455	fungal	1	0	0	D1	Ellison
D1T3rep	1.233471	14.715784	0.071577	1.954545	4.954545	fungal	1	0	0	D1	Ellison
D1T3rep	0.667355	8.239248	0.12353600000000001	3.863636	0.318182	fungal	0	0	1	D1	Ellison
D1T3rep	0.803719	11.177966	0.080833	2.409091	4.090909	fungal	1	0	0	D1	Ellison
D1T3rep	0.35124	5.088233	0.170482	2.181818	0.681818	fungal	0	0	1	D1	Ellison
D1T3rep	0.524793	7.513476	0.11682	3.227273	0.590909	fungal	0	0	1	D1	Ellison
D1T3rep	0.661157	8.889642	0.105135	3.363636	1.772727	fungal	0	0	1	D1	Ellison
D1T3rep	0.423554	5.356392	0.185513	2.318182	0.772727	fungal	0	0	1	D1	Ellison
D1T3rep	0.404959	5.325197	0.179452	1.863636	1	fungal	0	0	1	D1	Ellison
D1T3rep	0.295455	4.389871	0.192662	0.545455	1.909091	fungal	0	0	1	D1	Ellison
D1T3rep	0.363636	5.263199	0.16496	0.818182	2.272727	fungal	0	0	1	D1	Ellison
D1T3rep	1.36157	10.439664	0.156992	1.954545	3.090909	fungal	0	0	1	D1	Ellison
D1T3rep	0.345041	5.107615	0.166205	1.863636	0.772727	fungal	0	0	1	D1	Ellison
D1T3rep	0.483471	5.409645	0.207607	1.545455	1.409091	fungal	0	0	1	D1	Ellison
D1T3rep	0.198347	3.079488	0.262832	0.5	1.272727	fungal	0	0	1	D1	Ellison
D1T3rep	1.698347	23.541144	0.038511	8.772727	6	fungal	1	0	0	D1	Ellison
D1T3rep	0.423554	5.92162	0.151788	1.772727	1.727273	fungal	0	0	1	D1	Ellison
D1T3rep	1.024793	13.498987	0.070671	2.954545	3.590909	fungal	1	0	0	D1	Ellison
D1T3rep	0.204545	2.766821	0.335767	1.090909	0.545455	fungal	0	0	1	D1	Ellison
D1T3rep	0.642562	7.861514	0.130651	0.818182	3.363636	fungal	0	0	1	D1	Ellison
D1T3rep	0.483471	6.872544	0.128631	1.636364	2.545455	fungal	0	0	1	D1	Ellison
D1T3rep	0.188017	2.846701	0.291556	0.454545	1.181818	fungal	0	0	1	D1	Ellison
D1T3rep	0.442149	6.34001	0.138229	2.090909	2.090909	fungal	0	0	1	D1	Ellison
D1T3rep	0.57438	8.229327	0.106581	2.909091	2.090909	fungal	0	0	1	D1	Ellison
D1T3rep	0.336777	4.73791	0.188529	0.409091	2.045455	fungal	0	0	1	D1	Ellison
D1T3rep	1.086777	14.663315	0.063516	2.772727	4.590909	fungal	1	0	0	D1	Ellison
D1T3rep	0.262397	3.59564	0.255044	1.318182	1.045455	fungal	0	0	1	D1	Ellison
D1T3rep	0.225207	3.615806	0.216462	1.454545	0.772727	fungal	0	0	1	D1	Ellison
D1T3rep	0.198347	2.935326	0.289283	1.227273	0.5	fungal	0	0	1	D1	Ellison
D1T3rep	0.396694	6.008353	0.138088	0.636364	2.681818	fungal	0	0	1	D1	Ellison
D1T3rep	0.423554	5.91666	0.152043	2.090909	1.772727	fungal	0	0	1	D1	Ellison
D1T3rep	0.522727	7.535142	0.115692	1.818182	2.954545	fungal	0	0	1	D1	Ellison
D1T3rep	0.245868	3.489133	0.253791	1.227273	1.136364	fungal	0	0	1	D1	Ellison
D1T3rep	0.438017	3.527181	0.44243	0.818182	1.318182	fungal	0	0	1	D1	Ellison
D1T3rep	0.200413	2.726881	0.338691	1.090909	0.545455	fungal	0	0	1	D1	Ellison
D1T3rep	0.21281	3.28108	0.248409	0.681818	1.318182	fungal	0	0	1	D1	Ellison
D1T3rep	1.43595	10.643933	0.159274	4.545455	1.681818	fungal	0	0	1	D1	Ellison
D1T3rep	0.481405	7.670951	0.102807	1.681818	2.772727	fungal	0	0	1	D1	Ellison
D1T3rep	0.696281	10.149447	0.084939	0.818182	4.363636	fungal	1	0	0	D1	Ellison
D1T3rep	1.365702	18.571622	0.049758	3.090909	4.454545	fungal	1	0	0	D1	Ellison
D1T3rep	3.181818	42.341768	0.022302	9.045455	5.863636	fungal	1	0	0	D1	Ellison
D1T3rep	1.28719	17.82836	0.05089	2.5	6.454545	fungal	1	0	0	D1	Ellison
D1T3rep	0.051653	1.073027	0.563745	0.272727	0.363636	fungal	0	0	1	D1	Ellison
D1T3rep	0.921488	12.840957	0.070227	1.545455	5	fungal	1	0	0	D1	Ellison
D1T3rep	1.146694	14.832212	0.065501	4.409091	1.590909	fungal	1	0	0	D1	Ellison
D1T3rep	0.623967	8.561769	0.106966	2.363636	2.863636	fungal	0	0	1	D1	Ellison
D1T3rep	1.448347	19.6686	0.047047	3.181818	4.545455	fungal	1	0	0	D1	Ellison
D1T3rep	1.198347	16.839064	0.053108	4.136364	3.772727	fungal	1	0	0	D1	Ellison
D1T3rep	0.272727	3.569405	0.268997	1.454545	0.636364	fungal	0	0	1	D1	Ellison
D1T3rep	0.367769	5.08138	0.178987	0.545455	2.136364	fungal	0	0	1	D1	Ellison
D1T3rep	0.417355	5.863799	0.152531	2.272727	1.318182	fungal	0	0	1	D1	Ellison
D1T3rep	0.150826	2.243425	0.376586	0.772727	0.681818	fungal	0	0	1	D1	Ellison
D1T3rep	0.303719	4.422958	0.195099	0.454545	1.727273	fungal	0	0	1	D1	Ellison
D1T3rep	0.006198	0.363636	0.589049	0.045455	0.136364	fungal	0	0	1	D1	Ellison
D1T3rep	0.002066	0.181818	0.785398	0.045455	0.045455	fungal	0	1	0	D1	Ellison
D1T3rep	0.832645	12.279121	0.069396	2.454545	3.954545	fungal	1	0	0	D1	Ellison
D1T3rep	0.245868	3.669059	0.22951	1.5	0.727273	fungal	0	0	1	D1	Ellison
D1T3rep	0.431818	5.622266	0.171667	1.363636	2	fungal	0	0	1	D1	Ellison
D1T3rep	1.677686	21.790704	0.044399	4.454545	5.772727	fungal	1	0	0	D1	Ellison
D1T3rep	0.309917	4.522612	0.190404	0.863636	1.863636	fungal	0	0	1	D1	Ellison
D1T3rep	0.326446	4.646609	0.189998	1.136364	1.772727	fungal	0	0	1	D1	Ellison
D1T3rep	0.438017	5.249493	0.19974	1.681818	1.681818	fungal	0	0	1	D1	Ellison
D1T3rep	0.301653	3.717744	0.274257	0.863636	1.454545	fungal	0	0	1	D1	Ellison
D1T3rep	0.39876	5.753116	0.151396	1.272727	1.818182	fungal	0	0	1	D1	Ellison
D1T3rep	1.316116	18.288258	0.049449	2.863636	3.045455	fungal	1	0	0	D1	Ellison
D1T3rep	0.665289	9.124321	0.10042	3.318182	2.681818	fungal	0	0	1	D1	Ellison
D1T4exp	0.231405	3.055146	0.311544	1.363636	0.272727	cell	0	0	1	D1	Ellison
D1T4exp	0.243802	3.436272	0.259461	1.363636	0.727273	cell	0	0	1	D1	Ellison
D1T4exp	0.376033	4.855054	0.200469	1.545455	1.454545	cell	0	0	1	D1	Ellison
D1T4exp	0.237603	3.31456	0.271776	0.409091	1.454545	cell	0	0	1	D1	Ellison
D1T4exp	0.225207	3.196632	0.276953	1.136364	0.954545	cell	0	0	1	D1	Ellison
D1T4exp	0.179752	2.392155	0.394734	1	0.409091	cell	0	0	1	D1	Ellison
D1T4exp	0.068182	1.086341	0.726016	0.272727	0.363636	cell	0	1	0	D1	Ellison
D1T4exp	0.17562	2.385303	0.387879	0.681818	0.863636	cell	0	0	1	D1	Ellison
D1T4exp	0.045455	0.789271	0.916927	0.227273	0.227273	cell	0	1	0	D1	Ellison
D1T4exp	0.045455	0.813613	0.862881	0.318182	0.181818	cell	0	1	0	D1	Ellison
D1T4exp	0.121901	1.34347	0.848712	0.363636	0.454545	cell	0	1	0	D1	Ellison
D1T4exp	0.347107	2.984011	0.489861	0.681818	1.136364	cell	0	0	1	D1	Ellison
D1T4exp	0.252066	3.156692	0.317878	1	1.090909	cell	0	0	1	D1	Ellison
D1T4exp	0.322314	4.154408	0.234677	1.636364	1	cell	0	0	1	D1	Ellison
D1T4exp	0.714876	8.952032	0.112098	3.681818	1.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.014463	0.569797	0.559786	0.090909	0.227273	cell	0	0	1	D1	Ellison
D1T4exp	0.245868	3.272335	0.288533	1.318182	0.590909	cell	0	0	1	D1	Ellison
D1T4exp	0.136364	1.995432	0.430363	0.818182	0.227273	cell	0	0	1	D1	Ellison
D1T4exp	0.47314	6.010637	0.164573	0.409091	2.681818	cell	0	0	1	D1	Ellison
D1T4exp	0.194215	2.56066	0.37221	0.454545	1.045455	cell	0	0	1	D1	Ellison
D1T4exp	0.188017	2.542778	0.365417	0.590909	1	cell	0	0	1	D1	Ellison
D1T4exp	0.299587	3.826143	0.257164	1.363636	1.181818	cell	0	0	1	D1	Ellison
D1T4exp	0.543388	6.81283	0.147118	2.818182	1.227273	cell	0	0	1	D1	Ellison
D1T4exp	0.588843	4.103439	0.439454	1.136364	1.454545	cell	0	0	1	D1	Ellison
D1T4exp	0.035124	0.736018	0.814774	0.227273	0.227273	cell	0	1	0	D1	Ellison
D1T4exp	0.080579	1.228219	0.67124	0.272727	0.454545	cell	0	0	1	D1	Ellison
D1T4exp	0.330579	4.183319	0.237379	0.909091	1.681818	cell	0	0	1	D1	Ellison
D1T4exp	0.214876	3.057038	0.288932	1.181818	0.772727	cell	0	0	1	D1	Ellison
D1T4exp	0.303719	3.977158	0.241288	1.590909	0.863636	cell	0	0	1	D1	Ellison
D1T4exp	0.456612	5.994648	0.159672	1.863636	1.772727	cell	0	0	1	D1	Ellison
D1T4exp	0.272727	2.132741	0.753463	0.772727	0.5	cell	0	1	0	D1	Ellison
D1T4exp	0.117769	1.707107	0.50783	0.681818	0.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.208678	2.968413	0.297603	0.863636	1	cell	0	0	1	D1	Ellison
D1T4exp	0.165289	1.891209	0.580731	0.772727	0.272727	cell	0	0	1	D1	Ellison
D1T4exp	0.256198	3.416106	0.275882	1.272727	0.954545	cell	0	0	1	D1	Ellison
D1T4exp	0.165289	2.256738	0.407842	0.636364	0.818182	cell	0	0	1	D1	Ellison
D1T4exp	0.355372	4.571689	0.213668	1.954545	0.590909	cell	0	0	1	D1	Ellison
D1T4exp	0.200413	2.853553	0.309289	0.181818	1.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.291322	3.731057	0.262978	0.954545	1.363636	cell	0	0	1	D1	Ellison
D1T4exp	0.233471	3.139202	0.297718	0.636364	1.272727	cell	0	0	1	D1	Ellison
D1T4exp	0.252066	3.445409	0.266835	1.5	0.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.330579	4.309599	0.223672	1.727273	1	cell	0	0	1	D1	Ellison
D1T4exp	0.099174	1.458722	0.58568	0.5	0.409091	cell	0	0	1	D1	Ellison
D1T4exp	0.305785	3.985903	0.241865	1.454545	1.090909	cell	0	0	1	D1	Ellison
D1T4exp	0.421488	5.163545	0.198655	2.318182	0.545455	cell	0	0	1	D1	Ellison
D1T4exp	0.235537	3.068459	0.314361	0.409091	1.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.200413	2.682372	0.350024	0.681818	1.045455	cell	0	0	1	D1	Ellison
D1T4exp	0.113636	1.538602	0.603218	0.318182	0.590909	cell	0	0	1	D1	Ellison
D1T4exp	0.268595	3.562944	0.265883	1.590909	0.363636	cell	0	0	1	D1	Ellison
D1T4exp	0.061983	1.059714	0.693599	0.272727	0.363636	cell	0	0	1	D1	Ellison
D1T4exp	0.123967	1.744763	0.511733	0.409091	0.636364	cell	0	0	1	D1	Ellison
D1T4exp	0.22314	3.095086	0.292714	0.409091	1.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.107438	1.624943	0.511319	0.545455	0.5	cell	0	0	1	D1	Ellison
D1T4exp	0.126033	1.822358	0.476899	0.727273	0.363636	cell	0	0	1	D1	Ellison
D1T4exp	0.291322	3.769105	0.257696	1.681818	0.409091	cell	0	0	1	D1	Ellison
D1T4exp	0.192149	2.68048	0.336064	0.363636	1.136364	cell	0	0	1	D1	Ellison
D1T4exp	0.095041	1.485349	0.541334	0.545455	0.363636	cell	0	0	1	D1	Ellison
D1T4exp	0.119835	2.055146	0.356539	0.5	0.727273	cell	0	0	1	D1	Ellison
D1T4exp	0.053719	0.84024	0.956161	0.227273	0.272727	cell	0	1	0	D1	Ellison
D1T4exp	0.200413	2.826535	0.31523	0.681818	1.090909	cell	0	0	1	D1	Ellison
D1T4exp	0.303719	3.984011	0.240459	1.636364	0.636364	cell	0	0	1	D1	Ellison
D1T4exp	0.159091	2.232395	0.401156	0.772727	0.636364	cell	0	0	1	D1	Ellison
D1T4exp	0.452479	6.065783	0.154538	2.636364	0.772727	cell	0	0	1	D1	Ellison
D1T4exp	0.225207	3.212229	0.27427	0.863636	1.181818	cell	0	0	1	D1	Ellison
D1T4exp	0.134298	2.015206	0.415565	0.636364	0.590909	cell	0	0	1	D1	Ellison
D1T4exp	0.095041	1.496378	0.533384	0.5	0.454545	cell	0	0	1	D1	Ellison
D1T4exp	0.289256	3.977158	0.229798	1.136364	1.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.152893	2.19474	0.398869	0.818182	0.545455	cell	0	0	1	D1	Ellison
D1T4exp	0.644628	8.014422	0.126117	1.5	1.636364	cell	0	0	1	D1	Ellison
D1T4exp	0.394628	4.908307	0.205842	1.954545	1	cell	0	0	1	D1	Ellison
D1T4exp	0.316116	4.216406	0.223445	1.227273	1.5	cell	0	0	1	D1	Ellison
D1T4exp	0.845041	10.317952	0.099747	4.409091	1.318182	cell	1	0	0	D1	Ellison
D1T4exp	0.650826	8.127781	0.123803	1.818182	2.727273	cell	0	0	1	D1	Ellison
D1T4exp	0.090909	1.3545	0.622672	0.318182	0.454545	cell	0	0	1	D1	Ellison
D1T4exp	0.229339	3.083665	0.303077	0.818182	1.136364	cell	0	0	1	D1	Ellison
D1T4exp	0.332645	4.582718	0.199042	2.045455	0.5	cell	0	0	1	D1	Ellison
D1T4exp	0.159091	2.265875	0.389389	0.363636	0.909091	cell	0	0	1	D1	Ellison
D1T4exp	0.252066	3.473928	0.262472	1.363636	0.772727	cell	0	0	1	D1	Ellison
D1T4exp	0.088843	1.381126	0.585283	0.454545	0.409091	cell	0	0	1	D1	Ellison
D1T4exp	0.384298	5.183319	0.179747	0.909091	2.181818	cell	0	0	1	D1	Ellison
D1T4exp	0.221074	3.279188	0.258354	0.636364	1.090909	cell	0	0	1	D1	Ellison
D1T4exp	0.508264	6.753116	0.140053	2.409091	1.227273	cell	0	0	1	D1	Ellison
D1T4exp	0.134298	1.882072	0.476437	0.636364	0.590909	cell	0	0	1	D1	Ellison
D1T4exp	0.188017	2.57815	0.355459	0.909091	0.772727	cell	0	0	1	D1	Ellison
D1T4exp	0.181818	2.667167	0.321179	1.181818	0.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.402893	5.141094	0.191553	2.045455	1	cell	0	0	1	D1	Ellison
D1T4exp	0.183884	2.576258	0.348158	1.045455	0.409091	cell	0	0	1	D1	Ellison
D1T4exp	0.171488	2.4009	0.373847	0.909091	0.590909	cell	0	0	1	D1	Ellison
D1T4exp	0.049587	0.906807	0.757786	0.227273	0.272727	cell	0	1	0	D1	Ellison
D1T4exp	0.221074	2.877504	0.335518	0.727273	1.090909	cell	0	0	1	D1	Ellison
D1T4exp	0.225207	3.105723	0.293404	1.090909	0.954545	cell	0	0	1	D1	Ellison
D1T4exp	0.283058	3.425635	0.303112	1.590909	0.181818	cell	0	0	1	D1	Ellison
D1T4exp	0.196281	2.7554	0.324877	0.954545	0.909091	cell	0	0	1	D1	Ellison
D1T4exp	0.382231	5.069959	0.186865	1.863636	1.363636	cell	0	0	1	D1	Ellison
D1T4exp	0.154959	1.873327	0.554879	0.772727	0.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.252066	3.480388	0.261498	1.318182	0.954545	cell	0	0	1	D1	Ellison
D1T4exp	0.429752	5.611237	0.171518	2.409091	0.863636	cell	0	0	1	D1	Ellison
D1T4exp	0.268595	3.602492	0.260077	1.454545	0.772727	cell	0	0	1	D1	Ellison
D1T4exp	0.272727	3.821966	0.23462	1.590909	0.772727	cell	0	0	1	D1	Ellison
D1T4exp	0.227273	3.136918	0.290236	0.909091	1.045455	cell	0	0	1	D1	Ellison
D1T4exp	0.25	3.334334	0.282574	0.681818	1.318182	cell	0	0	1	D1	Ellison
D1T4exp	0.22314	3.030411	0.305341	1.045455	0.909091	cell	0	0	1	D1	Ellison
D1T4exp	0.334711	4.303139	0.227148	0.772727	1.818182	cell	0	0	1	D1	Ellison
D1T4exp	0.28719	3.899954	0.23728	0.363636	1.727273	cell	0	0	1	D1	Ellison
D1T4exp	0.210744	2.647393	0.377857	1.181818	0.181818	cell	0	0	1	D1	Ellison
D1T4exp	0.237603	3.283364	0.276965	1.363636	0.5	cell	0	0	1	D1	Ellison
D1T4exp	0.109504	1.578542	0.55224	0.681818	0.227273	cell	0	0	1	D1	Ellison
D1T4exp	0.121901	1.755792	0.496902	0.545455	0.545455	cell	0	0	1	D1	Ellison
D1T4exp	0.378099	4.681981	0.216749	1.227273	1.772727	cell	0	0	1	D1	Ellison
D1T4exp	0.115702	1.649285	0.534516	0.5	0.590909	cell	0	0	1	D1	Ellison
D1T4exp	0.303719	3.786595	0.266185	0.590909	1.545455	cell	0	0	1	D1	Ellison
D1T4exp	0.268595	3.553808	0.267251	1.181818	0.954545	cell	0	0	1	D1	Ellison
D1T4exp	0.247934	3.311883	0.284051	1.181818	1	cell	0	0	1	D1	Ellison
D1T4exp	0.239669	3.276512	0.280543	0.818182	1.272727	cell	0	0	1	D1	Ellison
D1T4exp	0.318182	4.2012	0.226537	0.636364	1.772727	cell	0	0	1	D1	Ellison
D1T4exp	0.214876	3.021666	0.295736	1.045455	0.818182	cell	0	0	1	D1	Ellison
D1T4exp	0.059917	1.099654	0.622659	0.454545	0.181818	cell	0	0	1	D1	Ellison
