model_ID,model,Npar,n_elements,df,Deviance,p.value
1011,As+Er+Fe+S,8,4,4,13.28875860376752,0.009947752269712718
1012,As+Er+Fe+Sb,8,4,4,10.679985180729659,0.03040601006423389
1013,As+Er+Fe+Si,8,4,4,11.151843189184433,0.024909479133239577
1014,As+Er+Fe+Ti,8,4,4,10.547486460076811,0.03214912492598554
1015,As+Er+Fe+V,8,4,4,10.490143841545319,0.032933027126283015
1016,As+Er+K+Mg,8,4,4,10.14108097829535,0.038117078398808395
1017,As+Er+K+Mn,8,4,4,10.377735260022064,0.0345234838423571
1018,As+Er+K+Na,8,4,4,10.536763704189752,0.03229432991554354
1019,As+Er+K+O,8,4,4,10.301510163177227,0.03564379395756708
1020,As+Er+K+S,8,4,4,12.960111129228835,0.011472351632440704
1021,As+Er+K+Sb,8,4,4,10.560916164093555,0.031968150738752234
1022,As+Er+K+Si,8,4,4,10.997037327839848,0.026597330886299283
1023,As+Er+K+Ti,8,4,4,10.469123177558458,0.03322497832777716
1024,As+Er+K+V,8,4,4,10.152993042285857,0.03792790260321846
1028,As+Er+Mg+S,8,4,4,10.960560869636765,0.027010849822655173
1035,As+Er+Mn+S,8,4,4,11.113887265645076,0.025313459008769384
1041,As+Er+Na+S,8,4,4,11.341044173952355,0.02298705710063958
1043,As+Er+Na+Si,8,4,4,9.493333036534636,0.04988441909720819
1046,As+Er+O+S,8,4,4,11.126903105770793,0.02517421715611037
1051,As+Er+S+Sb,8,4,4,11.296066664953287,0.023430603691961673
1052,As+Er+S+Si,8,4,4,11.876724439367763,0.018291908700663155
1053,As+Er+S+Ti,8,4,4,11.152518628688881,0.02490234697519169
1054,As+Er+S+V,8,4,4,10.980154059285269,0.026787963110577954
1065,As+Fe+K+S,8,4,4,9.746909926459807,0.0449137218061213
1226,Ca+Er+Fe+K,8,4,4,13.519946772996377,0.008995826945622874
1227,Ca+Er+Fe+Mg,8,4,4,11.620244821465008,0.020410367109236518
1228,Ca+Er+Fe+Mn,8,4,4,11.747056236205594,0.019334763428817524
1229,Ca+Er+Fe+Na,8,4,4,12.1723591740664,0.016114541159720795
1230,Ca+Er+Fe+O,8,4,4,11.741826871445824,0.01937800966513606
1231,Ca+Er+Fe+S,8,4,4,14.904653536684464,0.004903112812641705
1232,Ca+Er+Fe+Sb,8,4,4,11.609530639697482,0.02050385891555962
1233,Ca+Er+Fe+Si,8,4,4,12.288996323876404,0.01532675033569536
1234,Ca+Er+Fe+Ti,8,4,4,11.649465286823329,0.020157487405006787
1235,Ca+Er+Fe+V,8,4,4,11.650110785224001,0.020151935604216444
1236,Ca+Er+K+Mg,8,4,4,11.24064381953201,0.02398856755150543
1237,Ca+Er+K+Mn,8,4,4,11.471122652737108,0.021749594282342896
1238,Ca+Er+K+Na,8,4,4,11.631381621647506,0.020313626040525997
1239,Ca+Er+K+O,8,4,4,11.358159368590009,0.022820421181176238
1240,Ca+Er+K+S,8,4,4,14.521206442429389,0.0058045939932653045
1241,Ca+Er+K+Sb,8,4,4,11.260711874749745,0.023785064228109328
1242,Ca+Er+K+Si,8,4,4,12.09927704640802,0.016628084413802622
1243,Ca+Er+K+Ti,8,4,4,11.451716787707142,0.021930019347746823
1244,Ca+Er+K+V,8,4,4,11.259669785326537,0.02379559042233525
1245,Ca+Er+Mg+Mn,8,4,4,9.52171714369399,0.049302916048060336
1246,Ca+Er+Mg+Na,8,4,4,9.751478086625639,0.04482867862057763
1248,Ca+Er+Mg+S,8,4,4,12.674755805308337,0.012979340761040695
1250,Ca+Er+Mg+Si,8,4,4,10.230595033787836,0.03671741566070328
1253,Ca+Er+Mn+Na,8,4,4,9.95264911746051,0.04123289981826111
1254,Ca+Er+Mn+O,8,4,4,9.641740292428267,0.04691487986269273
1255,Ca+Er+Mn+S,8,4,4,12.822522532128119,0.01217633908156892
1256,Ca+Er+Mn+Sb,8,4,4,9.525544845915874,0.04922499575867781
1257,Ca+Er+Mn+Si,8,4,4,10.390453017529694,0.034339896716383524
1258,Ca+Er+Mn+Ti,8,4,4,9.632540356311438,0.04709393830204082
1259,Ca+Er+Mn+V,8,4,4,9.538277358108076,0.048966647034291204
1260,Ca+Er+Na+O,8,4,4,9.854418601244333,0.042952698426734756
1261,Ca+Er+Na+S,8,4,4,13.043081773663403,0.011067195965138618
1262,Ca+Er+Na+Sb,8,4,4,9.766998517270622,0.044540893277899556
1263,Ca+Er+Na+Si,8,4,4,10.731679998481468,0.029750962209478142
1264,Ca+Er+Na+Ti,8,4,4,9.863626825148799,0.04278860529862676
1265,Ca+Er+Na+V,8,4,4,9.770735688475156,0.04447186219239057
1266,Ca+Er+O+S,8,4,4,12.789854823704673,0.012349581148565178
1268,Ca+Er+O+Si,8,4,4,10.356958897237064,0.0348254355931523
1269,Ca+Er+O+Ti,8,4,4,9.55151928366081,0.04869933741818407
1271,Ca+Er+S+Sb,8,4,4,12.675337397253202,0.012976081219209524
1272,Ca+Er+S+Si,8,4,4,13.5990815512788,0.008690924848654654
1273,Ca+Er+S+Ti,8,4,4,12.797350262546843,0.012309620308573225
1274,Ca+Er+S+V,8,4,4,12.701466092802548,0.012830463125288485
1275,Ca+Er+Sb+Si,8,4,4,10.23282601108292,0.036683170776093725
1278,Ca+Er+Si+Ti,8,4,4,10.309765286170432,0.03552079602291719
1279,Ca+Er+Si+V,8,4,4,10.260754889965824,0.03625706125087147
1285,Ca+Fe+K+S,8,4,4,10.728763982601436,0.0297875469959311
1446,Er+Fe+K+Mg,8,4,4,9.801126696925508,0.043914289122648366
1447,Er+Fe+K+Mn,8,4,4,9.979928996700664,0.04076713597103314
1448,Er+Fe+K+Na,8,4,4,10.340107024482677,0.035072216965448336
1449,Er+Fe+K+O,8,4,4,9.915753089195391,0.04187097505825751
1450,Er+Fe+K+S,8,4,4,12.633990265482225,0.013209812028450339
1451,Er+Fe+K+Sb,8,4,4,10.090845714635407,0.03892488856362116
1452,Er+Fe+K+Si,8,4,4,10.481848570488637,0.033047941759261
1453,Er+Fe+K+Ti,8,4,4,10.005530913919415,0.04033461747147754
1454,Er+Fe+K+V,8,4,4,9.852076351616802,0.042994534131432886
1458,Er+Fe+Mg+S,8,4,4,10.570289822448899,0.031842416914454906
1465,Er+Fe+Mn+S,8,4,4,10.65087737424767,0.030780949679349245
1471,Er+Fe+Na+S,8,4,4,11.067560133431698,0.0258151328630206
1476,Er+Fe+O+S,8,4,4,10.667874122734474,0.03056147500637845
1481,Er+Fe+S+Sb,8,4,4,10.76943228383277,0.02928121454340289
1482,Er+Fe+S+Si,8,4,4,11.292156130311241,0.023469556890900328
1483,Er+Fe+S+Ti,8,4,4,10.637550677622357,0.03095409665580188
1484,Er+Fe+S+V,8,4,4,10.605537960069341,0.0313738692331401
1494,Er+K+Mg+S,8,4,4,10.30217339617218,0.03563389693661057
1501,Er+K+Mn+S,8,4,4,10.487311150932442,0.032972225111059766
1507,Er+K+Na+S,8,4,4,10.645175661802455,0.03085491445687414
1512,Er+K+O+S,8,4,4,10.402964007731725,0.03416021188026843
1517,Er+K+S+Sb,8,4,4,10.710139576692427,0.030022238094102944
1518,Er+K+S+Si,8,4,4,11.179907448831386,0.02461479982558702
1519,Er+K+S+Ti,8,4,4,10.61924692192963,0.03119344009702857
1520,Er+K+S+V,8,4,4,10.330284530044878,0.03521683469128706
1582,Er+Na+S+Si,8,4,4,9.620700941223276,0.047325331384239784
1941,Al+As+Ca+Er+Fe,9,5,5,14.409913700147285,0.013204919468362938
1942,Al+As+Ca+Er+K,9,5,5,13.889437442975577,0.016327188386323545
1943,Al+As+Ca+Er+Mg,9,5,5,12.055638115307943,0.0340333119646481
1944,Al+As+Ca+Er+Mn,9,5,5,12.253389241477976,0.031475973499208235
1945,Al+As+Ca+Er+Na,9,5,5,12.484310812138233,0.028721652363028715
1946,Al+As+Ca+Er+O,9,5,5,12.24040364003065,0.0316381211200665
1947,Al+As+Ca+Er+S,9,5,5,15.290685302436373,0.00918988082369147
1948,Al+As+Ca+Er+Sb,9,5,5,12.064832315057288,0.033910146255731306
1949,Al+As+Ca+Er+Si,9,5,5,12.94026349677074,0.023945041069397894
1950,Al+As+Ca+Er+Ti,9,5,5,12.177211360886417,0.03243862489844331
1951,Al+As+Ca+Er+V,9,5,5,12.069126761131429,0.0338527633469025
1957,Al+As+Ca+Fe+S,9,5,5,11.448797186277375,0.043173029359349246
2007,Al+As+Er+Fe+K,9,5,5,12.7116780722655,0.02623579608487667
2010,Al+As+Er+Fe+Na,9,5,5,11.207779283975242,0.047412462078275194
2012,Al+As+Er+Fe+S,9,5,5,13.436695348343278,0.019612673987324105
2014,Al+As+Er+Fe+Si,9,5,5,11.34512837224861,0.04495059545968199
2021,Al+As+Er+K+S,9,5,5,13.019582481702969,0.02319594851619614
2023,Al+As+Er+K+Si,9,5,5,11.089176780960656,0.04964025959994922
2036,Al+As+Er+Mn+S,9,5,5,11.16279551565151,0.04824607709869609
2042,Al+As+Er+Na+S,9,5,5,11.393997997805059,0.04410418783166662
2047,Al+As+Er+O+S,9,5,5,11.184344424995402,0.047845032042428653
2052,Al+As+Er+S+Sb,9,5,5,11.35423010692648,0.044791800388965554
2053,Al+As+Er+S+Si,9,5,5,11.953391517531486,0.03543203576191892
2054,Al+As+Er+S+Ti,9,5,5,11.206901186394248,0.04742860352354494
2227,Al+Ca+Er+Fe+K,9,5,5,13.690625817949012,0.01769874893140483
2228,Al+Ca+Er+Fe+Mg,9,5,5,11.78982186854671,0.03778400469535186
2229,Al+Ca+Er+Fe+Mn,9,5,5,11.91942779126532,0.035908641204949264
2230,Al+Ca+Er+Fe+Na,9,5,5,12.360542461479213,0.03016792303607364
2231,Al+Ca+Er+Fe+O,9,5,5,11.930397223168256,0.035754046654067694
2232,Al+Ca+Er+Fe+S,9,5,5,15.054799540555337,0.010130736382043285
2233,Al+Ca+Er+Fe+Sb,9,5,5,11.782247248956878,0.03789643838167147
2234,Al+Ca+Er+Fe+Si,9,5,5,12.486226524140648,0.028699796184229173
2235,Al+Ca+Er+Fe+Ti,9,5,5,11.825564863654563,0.03725771813091481
2236,Al+Ca+Er+Fe+V,9,5,5,11.82388259161769,0.037282331179857464
2237,Al+Ca+Er+K+Mg,9,5,5,11.317172934713994,0.045441661351693065
2238,Al+Ca+Er+K+Mn,9,5,5,11.547635536577559,0.04154044289968924
2239,Al+Ca+Er+K+Na,9,5,5,11.712403814275035,0.03894824246793254
2240,Al+Ca+Er+K+O,9,5,5,11.441635234942055,0.043293660427185625
2241,Al+Ca+Er+K+S,9,5,5,14.58729711872195,0.012279274427198974
2242,Al+Ca+Er+K+Sb,9,5,5,11.337846966742859,0.045078015115958533
2243,Al+Ca+Er+K+Si,9,5,5,12.20059393810459,0.03214019465978792
2244,Al+Ca+Er+K+Ti,9,5,5,11.531993634036894,0.04179485530916014
2245,Al+Ca+Er+K+V,9,5,5,11.333000082532749,0.04516302162705273
2249,Al+Ca+Er+Mg+S,9,5,5,12.73705405868725,0.02597149035031455
2256,Al+Ca+Er+Mn+S,9,5,5,12.884982416680486,0.024480781271427565
2262,Al+Ca+Er+Na+S,9,5,5,13.109590244545416,0.02237314932940663
2267,Al+Ca+Er+O+S,9,5,5,12.859798749901415,0.024728634210370252
2272,Al+Ca+Er+S+Sb,9,5,5,12.737464080975428,0.025967240735322146
2273,Al+Ca+Er+S+Si,9,5,5,13.68457002707487,0.01774222262206065
2274,Al+Ca+Er+S+Ti,9,5,5,12.864577467904496,0.024681418786157334
2275,Al+Ca+Er+S+V,9,5,5,12.762504431009802,0.025708972300836547
2451,Al+Er+Fe+K+S,9,5,5,12.792314472555404,0.02540471668178048
2472,Al+Er+Fe+Na+S,9,5,5,11.220773710986009,0.04717420050369612
2483,Al+Er+Fe+S+Si,9,5,5,11.46648817070411,0.042876417211489895
2519,Al+Er+K+S+Si,9,5,5,11.275258494871082,0.04618744658633196
2942,As+Ca+Er+Fe+K,9,5,5,16.081691412932173,0.006614670457759364
2943,As+Ca+Er+Fe+Mg,9,5,5,14.23619220354783,0.014176694344009814
2944,As+Ca+Er+Fe+Mn,9,5,5,14.379333742004974,0.013371174912596883
2945,As+Ca+Er+Fe+Na,9,5,5,14.804375068886657,0.011231748443883171
2946,As+Ca+Er+Fe+O,9,5,5,14.413700448884128,0.013184471561638903
2947,As+Ca+Er+Fe+S,9,5,5,17.437278869222155,0.0037409788985925765
2948,As+Ca+Er+Fe+Sb,9,5,5,14.230793162960708,0.014207977390493988
2949,As+Ca+Er+Fe+Si,9,5,5,14.894673579827668,0.010821990425640084
2950,As+Ca+Er+Fe+Ti,9,5,5,14.279810392728109,0.013926392593805561
2951,As+Ca+Er+Fe+V,9,5,5,14.268933261510597,0.013988407850598976
2952,As+Ca+Er+K+Mg,9,5,5,13.829958863170077,0.016726391730328798
2953,As+Ca+Er+K+Mn,9,5,5,14.066578522581267,0.015191985847659645
2954,As+Ca+Er+K+Na,9,5,5,14.224374274753018,0.014245256446666356
2955,As+Ca+Er+K+O,9,5,5,14.003869509709716,0.015584855138669864
2956,As+Ca+Er+K+S,9,5,5,17.018580884293556,0.004464692297643689
2957,As+Ca+Er+K+Sb,9,5,5,13.849132694050468,0.01659668507974135
2958,As+Ca+Er+K+Si,9,5,5,14.65347260226747,0.011950301721620987
2959,As+Ca+Er+K+Ti,9,5,5,14.050095940087544,0.01529431198619995
2960,As+Ca+Er+K+V,9,5,5,13.840078981553233,0.016657810049895926
2961,As+Ca+Er+Mg+Mn,9,5,5,12.179592890981553,0.0324081091558354
2962,As+Ca+Er+Mg+Na,9,5,5,12.410484593650494,0.029576153143905302
2963,As+Ca+Er+Mg+O,9,5,5,12.157907692985987,0.03268698554177784
2964,As+Ca+Er+Mg+S,9,5,5,15.233631055979572,0.00940935038588504
2965,As+Ca+Er+Mg+Sb,9,5,5,11.990035429260956,0.03492457353901276
2966,As+Ca+Er+Mg+Si,9,5,5,12.84462899105472,0.0248790911402685
2967,As+Ca+Er+Mg+Ti,9,5,5,12.09941927891498,0.03345061100149335
2968,As+Ca+Er+Mg+V,9,5,5,11.9967381770997,0.03483250235990507
2969,As+Ca+Er+Mn+Na,9,5,5,12.620992621083474,0.027201543166717232
2970,As+Ca+Er+Mn+O,9,5,5,12.363876722637315,0.030128065274961004
2971,As+Ca+Er+Mn+S,9,5,5,15.390169424211535,0.008819033521210594
2972,As+Ca+Er+Mn+Sb,9,5,5,12.185531634138783,0.032332132247926935
2973,As+Ca+Er+Mn+Si,9,5,5,13.017003805738796,0.023219944039853953
2974,As+Ca+Er+Mn+Ti,9,5,5,12.30328240220399,0.030860317203526322
2975,As+Ca+Er+Mn+V,9,5,5,12.193589363317301,0.0322293177704185
2976,As+Ca+Er+Na+O,9,5,5,12.569998348515355,0.02775945090666155
2977,As+Ca+Er+Na+S,9,5,5,15.60952302192004,0.008052004259347767
2978,As+Ca+Er+Na+Sb,9,5,5,12.427657009636164,0.029375249588909823
2979,As+Ca+Er+Na+Si,9,5,5,13.360068353635143,0.020228336328833623
2980,As+Ca+Er+Na+Ti,9,5,5,12.532476110783023,0.028176939159532833
2981,As+Ca+Er+Na+V,9,5,5,12.423916279899686,0.029418901747974797
2982,As+Ca+Er+O+S,9,5,5,15.407178921460059,0.008757099898035407
2983,As+Ca+Er+O+Sb,9,5,5,12.170346104109967,0.03252674629090996
2984,As+Ca+Er+O+Si,9,5,5,13.03526935839136,0.023050488297201254
2985,As+Ca+Er+O+Ti,9,5,5,12.271311646848062,0.03125348329373928
2986,As+Ca+Er+O+V,9,5,5,12.166607322824348,0.03257483267075642
2987,As+Ca+Er+S+Sb,9,5,5,15.23339302402826,0.009410276594932187
2988,As+Ca+Er+S+Si,9,5,5,16.12470308037973,0.006496914265381941
2989,As+Ca+Er+S+Ti,9,5,5,15.36659709324249,0.008905567252659605
2990,As+Ca+Er+S+V,9,5,5,15.255286270557917,0.009325456852068642
2991,As+Ca+Er+Sb+Si,9,5,5,12.850315944764134,0.024822584182170808
2992,As+Ca+Er+Sb+Ti,9,5,5,12.106214124208464,0.03336103226691807
2993,As+Ca+Er+Sb+V,9,5,5,12.00540812000861,0.0347137518652052
2994,As+Ca+Er+Si+Ti,9,5,5,12.936175005233508,0.023984275296589287
2995,As+Ca+Er+Si+V,9,5,5,12.87247837623579,0.024603544521210517
2996,As+Ca+Er+Ti+V,9,5,5,12.120313062288801,0.033175889960291305
2999,As+Ca+Fe+K+Na,9,5,5,11.291593432525474,0.04589543267262719
3001,As+Ca+Fe+K+S,9,5,5,13.182764510379798,0.021724957043987584
3003,As+Ca+Fe+K+Si,9,5,5,11.324159644616088,0.045318459236708256
3009,As+Ca+Fe+Mg+S,9,5,5,11.316891856331722,0.045446624448367647
3016,As+Ca+Fe+Mn+S,9,5,5,11.40847975440579,0.043856279553792926
3022,As+Ca+Fe+Na+S,9,5,5,11.829100795522095,0.03720603482754106
3027,As+Ca+Fe+O+S,9,5,5,11.428241764722543,0.043520108034337285
3032,As+Ca+Fe+S+Sb,9,5,5,11.312069724948856,0.045531850341186994
3033,As+Ca+Fe+S+Si,9,5,5,11.932797963246912,0.03572029707452803
3034,As+Ca+Fe+S+Ti,9,5,5,11.346225450907355,0.0449314268876697
3035,As+Ca+Fe+S+V,9,5,5,11.370256991615975,0.04451347373265618
3069,As+Ca+K+S+Si,9,5,5,11.274997086442,0.04619213393993144
3162,As+Er+Fe+K+Mg,9,5,5,12.541591298460958,0.02807497100935763
3163,As+Er+Fe+K+Mn,9,5,5,12.734152986355753,0.026001577116973703
3164,As+Er+Fe+K+Na,9,5,5,13.092473000363043,0.022527436129084873
3165,As+Er+Fe+K+O,9,5,5,12.702857476535428,0.026328269533998916
3166,As+Er+Fe+K+S,9,5,5,15.300564202202509,0.009152388204461974
3167,As+Er+Fe+K+Sb,9,5,5,12.83766594963322,0.024948445524009936
3168,As+Er+Fe+K+Si,9,5,5,13.208423977185817,0.021501962282571004
3169,As+Er+Fe+K+Ti,9,5,5,12.761121421032499,0.025723172362284594
3170,As+Er+Fe+K+V,9,5,5,12.591047399872878,0.027527847666471743
3174,As+Er+Fe+Mg+S,9,5,5,13.299038968537388,0.020731935452072085
3176,As+Er+Fe+Mg+Si,9,5,5,11.166918420896195,0.04816910132521687
3179,As+Er+Fe+Mn+Na,9,5,5,11.184536675459071,0.04784146829269276
3181,As+Er+Fe+Mn+S,9,5,5,13.397828499008483,0.019922663126927247
3183,As+Er+Fe+Mn+Si,9,5,5,11.279201663097979,0.0461167955696646
3186,As+Er+Fe+Na+O,9,5,5,11.177608019372656,0.047970063296982876
3187,As+Er+Fe+Na+S,9,5,5,13.814146088766847,0.016834096711899855
3188,As+Er+Fe+Na+Sb,9,5,5,11.30483250090424,0.045660044038662334
3189,As+Er+Fe+Na+Si,9,5,5,11.822547557996018,0.03730187483859299
3190,As+Er+Fe+Na+Ti,9,5,5,11.13893296866138,0.04869388344909838
3191,As+Er+Fe+Na+V,9,5,5,11.075055457827261,0.04991199595344714
3192,As+Er+Fe+O+S,9,5,5,13.449095582270843,0.019514754155833137
3194,As+Er+Fe+O+Si,9,5,5,11.326756035481935,0.04527275561379292
3197,As+Er+Fe+S+Sb,9,5,5,13.510967470563855,0.01903316490447593
3198,As+Er+Fe+S+Si,9,5,5,14.011594098003457,0.01553593634656063
3199,As+Er+Fe+S+Ti,9,5,5,13.38497768317609,0.020026189935491955
3200,As+Er+Fe+S+V,9,5,5,13.338849402112032,0.020402080889270167
3201,As+Er+Fe+Sb+Si,9,5,5,11.366033716175025,0.04458665691428871
3204,As+Er+Fe+Si+Ti,9,5,5,11.229901699126003,0.04700750953356604
3205,As+Er+Fe+Si+V,9,5,5,11.20637853498215,0.04743821351799982
3210,As+Er+K+Mg+S,9,5,5,12.967072178858189,0.023689299113186922
3217,As+Er+K+Mn+S,9,5,5,13.159900099043057,0.021925531791853674
3219,As+Er+K+Mn+Si,9,5,5,11.219174817671387,0.0472034561461381
3223,As+Er+K+Na+S,9,5,5,13.313905584810414,0.02060816067082837
3225,As+Er+K+Na+Si,9,5,5,11.482499702522887,0.042609628232395814
3228,As+Er+K+O+S,9,5,5,13.11598491749271,0.02231577149578951
3230,As+Er+K+O+Si,9,5,5,11.18638994281389,0.04780712710079148
3233,As+Er+K+S+Sb,9,5,5,13.375030359994184,0.020106681191140143
3234,As+Er+K+S+Si,9,5,5,13.814848058092139,0.016829301258880606
3235,As+Er+K+S+Ti,9,5,5,13.295890146248894,0.020758243129566242
3236,As+Er+K+S+V,9,5,5,12.987354635342058,0.02349755745406647
3237,As+Er+K+Sb+Si,9,5,5,11.397179276010547,0.04404961518738562
3240,As+Er+K+Si+Ti,9,5,5,11.29354928112241,0.045860585896572964
3245,As+Er+Mg+Mn+S,9,5,5,11.113891654227587,0.04916802749102202
3251,As+Er+Mg+Na+S,9,5,5,11.342325561602706,0.044999602358549697
3256,As+Er+Mg+O+S,9,5,5,11.126916602002211,0.048920865915776574
3261,As+Er+Mg+S+Sb,9,5,5,11.296117096755438,0.045814873864022505
3262,As+Er+Mg+S+Si,9,5,5,11.877238605945308,0.03650916894929066
3263,As+Er+Mg+S+Ti,9,5,5,11.152553224930102,0.048437806386836424
3272,As+Er+Mn+Na+S,9,5,5,11.50714147047404,0.04220211025679182
3277,As+Er+Mn+O+S,9,5,5,11.288340789203062,0.04595343949607066
