model_ID,model,Npar,n_elements,df,Deviance,p.value
145,Al+Mn+Si,43,3,2,13.399986776051492,0.0012309200414581975
146,Al+Mn+Ti,44,3,3,15.822099665402732,0.0012333005325948618
147,Al+Mn+V,43,3,2,13.399986776051492,0.0012309200414581975
148,Al+Na+O,43,3,2,11.034937636725374,0.00401600031417178
149,Al+Na+Si,43,3,2,11.034937636725374,0.00401600031417178
150,Al+Na+Ti,44,3,3,14.024594013790988,0.002871866526425613
151,Al+Na+V,43,3,2,11.034937636725374,0.00401600031417178
152,Al+O+Si,42,3,1,10.922706082253342,9.499275120720131e-4
153,Al+O+Ti,43,3,2,13.782085279629314,0.0010168530765906235
154,Al+O+V,42,3,1,10.922706082253342,9.499275120720131e-4
155,Al+Si+Ti,43,3,2,13.782085279629314,0.0010168530765906235
156,Al+Si+V,42,3,1,10.922706082253342,9.499275120720131e-4
157,Al+Ti+V,43,3,2,13.782085279629314,0.0010168530765906235
186,Ba+K+Mn,43,3,2,6.157534340041593,0.04601595153886223
188,Ba+K+O,42,3,1,4.241928038284129,0.039437356523530344
189,Ba+K+Si,42,3,1,4.241928038284129,0.039437356523530344
190,Ba+K+Ti,43,3,2,6.456944409463858,0.03961798073811811
191,Ba+K+V,42,3,1,4.241928038284129,0.039437356523530344
329,K+Mn+O,43,3,2,6.157534340041593,0.04601595153886223
330,K+Mn+Si,43,3,2,6.157534340041593,0.04601595153886223
331,K+Mn+Ti,44,3,3,8.023522298061607,0.045528063896988366
332,K+Mn+V,43,3,2,6.157534340041593,0.04601595153886223
337,K+O+Si,42,3,1,4.241928038284129,0.039437356523530344
338,K+O+Ti,43,3,2,6.456944409463858,0.03961798073811811
339,K+O+V,42,3,1,4.241928038284129,0.039437356523530344
340,K+Si+Ti,43,3,2,6.456944409463858,0.03961798073811811
341,K+Si+V,42,3,1,4.241928038284129,0.039437356523530344
342,K+Ti+V,43,3,2,6.456944409463858,0.03961798073811811
378,Al+Ba+Ca+Cr,44,4,3,11.704908721055858,0.008465509769647928
379,Al+Ba+Ca+Fe,44,4,3,11.29066216896814,0.0102536388289296
380,Al+Ba+Ca+K,44,4,3,15.371962458763107,0.0015248543352126256
381,Al+Ba+Ca+Mg,44,4,3,10.969612641792708,0.01189133146016293
382,Al+Ba+Ca+Mn,44,4,3,13.4261609429347,0.003800051268048407
383,Al+Ba+Ca+Na,44,4,3,11.040111447454478,0.011510943371819132
384,Al+Ba+Ca+O,43,4,2,10.931296135211255,0.00422959909248615
385,Al+Ba+Ca+Si,43,4,2,10.931296135211255,0.00422959909248615
386,Al+Ba+Ca+Ti,44,4,3,13.90584926031903,0.003036149815470934
387,Al+Ba+Ca+V,43,4,2,10.931296135211255,0.00422959909248615
388,Al+Ba+Cr+Fe,44,4,3,12.067715957496091,0.0071547575992451755
389,Al+Ba+Cr+K,44,4,3,16.107157802783547,0.0010780375599854465
390,Al+Ba+Cr+Mg,44,4,3,11.747795146657097,0.008298987143571754
391,Al+Ba+Cr+Mn,44,4,3,14.207527695124497,0.002635858916501179
392,Al+Ba+Cr+Na,44,4,3,11.796031040467028,0.008115555552825672
393,Al+Ba+Cr+O,43,4,2,11.702499312404314,0.002876302521991108
394,Al+Ba+Cr+Si,43,4,2,11.702499312404314,0.002876302521991108
395,Al+Ba+Cr+Ti,44,4,3,14.661914798866576,0.002129591251297105
396,Al+Ba+Cr+V,43,4,2,11.702499312404314,0.002876302521991108
397,Al+Ba+Fe+K,44,4,3,15.7689964719699,0.0012645864909293172
398,Al+Ba+Fe+Mg,44,4,3,11.30350160284246,0.010192991800720945
399,Al+Ba+Fe+Mn,44,4,3,13.653031438145433,0.0034175770672283962
400,Al+Ba+Fe+Na,44,4,3,11.420016008376592,0.009658565254856073
401,Al+Ba+Fe+O,43,4,2,11.265179836895925,0.003579293235009298
402,Al+Ba+Fe+Si,43,4,2,11.265179836895925,0.003579293235009298
403,Al+Ba+Fe+Ti,44,4,3,13.797481957821333,0.003194184908416237
404,Al+Ba+Fe+V,43,4,2,11.265179836895925,0.003579293235009298
405,Al+Ba+K+Mg,44,4,3,15.405460182594311,0.0015009809129389574
406,Al+Ba+K+Mn,44,4,3,17.574797841221823,5.382055158172532e-4
407,Al+Ba+K+Na,44,4,3,15.453922280410495,0.0014670976507354966
408,Al+Ba+K+O,43,4,2,15.371419472814807,4.593446600135153e-4
409,Al+Ba+K+Si,43,4,2,15.371419472814807,4.593446600135153e-4
410,Al+Ba+K+Ti,44,4,3,18.166471255490023,4.0640907436215266e-4
411,Al+Ba+K+V,43,4,2,15.371419472814807,4.593446600135153e-4
412,Al+Ba+Mg+Mn,44,4,3,13.440056172644859,0.0037754531242149107
413,Al+Ba+Mg+Na,44,4,3,11.075387164552296,0.01132513550434568
414,Al+Ba+Mg+O,43,4,2,10.962571850496886,0.0041639716973089535
415,Al+Ba+Mg+Si,43,4,2,10.962571850496886,0.0041639716973089535
416,Al+Ba+Mg+Ti,44,4,3,13.891080567248935,0.003057222655891336
417,Al+Ba+Mg+V,43,4,2,10.962571850496886,0.0041639716973089535
418,Al+Ba+Mn+Na,44,4,3,13.558476094659056,0.003572116686050894
419,Al+Ba+Mn+O,43,4,2,13.399986776051492,0.0012309200414581975
420,Al+Ba+Mn+Si,43,4,2,13.399986776051492,0.0012309200414581975
421,Al+Ba+Mn+Ti,44,4,3,15.822099665402732,0.0012333005325948618
422,Al+Ba+Mn+V,43,4,2,13.399986776051492,0.0012309200414581975
423,Al+Ba+Na+O,43,4,2,11.034937636725374,0.00401600031417178
424,Al+Ba+Na+Si,43,4,2,11.034937636725374,0.00401600031417178
425,Al+Ba+Na+Ti,44,4,3,14.024594013790988,0.002871866526425613
426,Al+Ba+Na+V,43,4,2,11.034937636725374,0.00401600031417178
427,Al+Ba+O+Si,42,4,1,10.922706082253342,9.499275120720131e-4
428,Al+Ba+O+Ti,43,4,2,13.782085279629314,0.0010168530765906235
429,Al+Ba+O+V,42,4,1,10.922706082253342,9.499275120720131e-4
430,Al+Ba+Si+Ti,43,4,2,13.782085279629314,0.0010168530765906235
431,Al+Ba+Si+V,42,4,1,10.922706082253342,9.499275120720131e-4
432,Al+Ba+Ti+V,43,4,2,13.782085279629314,0.0010168530765906235
433,Al+Ca+Cr+Fe,45,4,4,12.081289365922999,0.016756903729026502
434,Al+Ca+Cr+K,45,4,4,16.1074980088718,0.0028782578591888502
435,Al+Ca+Cr+Mg,45,4,4,11.749333927201292,0.0193159565021826
436,Al+Ca+Cr+Mn,45,4,4,14.221426215617726,0.006620877836649116
437,Al+Ca+Cr+Na,45,4,4,11.796858097479003,0.01892757667229916
438,Al+Ca+Cr+O,44,4,3,11.704908721055858,0.008465509769647928
439,Al+Ca+Cr+Si,44,4,3,11.704908721055858,0.008465509769647928
440,Al+Ca+Cr+Ti,45,4,4,14.757980845969598,0.005230423702457176
441,Al+Ca+Cr+V,44,4,3,11.704908721055858,0.008465509769647928
442,Al+Ca+Fe+K,45,4,4,15.778265173102454,0.0033315983218759194
443,Al+Ca+Fe+Mg,45,4,4,11.326382653088785,0.023130740730156783
444,Al+Ca+Fe+Mn,45,4,4,13.700326175678697,0.008315543699016756
445,Al+Ca+Fe+Na,45,4,4,11.439416027221796,0.022045135572689115
446,Al+Ca+Fe+O,44,4,3,11.29066216896814,0.0102536388289296
447,Al+Ca+Fe+Si,44,4,3,11.29066216896814,0.0102536388289296
448,Al+Ca+Fe+Ti,45,4,4,13.928456405860913,0.007526928946218714
449,Al+Ca+Fe+V,44,4,3,11.29066216896814,0.0102536388289296
450,Al+Ca+K+Mg,45,4,4,15.405658860074311,0.003929743055939436
451,Al+Ca+K+Mn,45,4,4,17.5828709123233,0.001488587811998196
452,Al+Ca+K+Na,45,4,4,15.453964132325439,0.0038466122505799397
453,Al+Ca+K+O,44,4,3,15.371962458763107,0.0015248543352126256
454,Al+Ca+K+Si,44,4,3,15.371962458763107,0.0015248543352126256
455,Al+Ca+K+Ti,45,4,4,18.2469074064428,0.001104239051334212
456,Al+Ca+K+V,44,4,3,15.371962458763107,0.0015248543352126256
457,Al+Ca+Mg+Mn,45,4,4,13.463351931313582,0.009220275940349472
458,Al+Ca+Mg+Na,45,4,4,11.079368499986344,0.025686354908075176
459,Al+Ca+Mg+O,44,4,3,10.969612641792708,0.01189133146016293
460,Al+Ca+Mg+Si,44,4,3,10.969612641792708,0.01189133146016293
461,Al+Ca+Mg+Ti,45,4,4,14.007156131976046,0.007272251295989237
462,Al+Ca+Mg+V,44,4,3,10.969612641792708,0.01189133146016293
463,Al+Ca+Mn+Na,45,4,4,13.577551441132869,0.008772863338882334
464,Al+Ca+Mn+O,44,4,3,13.4261609429347,0.003800051268048407
465,Al+Ca+Mn+Si,44,4,3,13.4261609429347,0.003800051268048407
466,Al+Ca+Mn+Ti,45,4,4,15.976604241402924,0.003050718466983196
467,Al+Ca+Mn+V,44,4,3,13.4261609429347,0.003800051268048407
468,Al+Ca+Na+O,44,4,3,11.040111447454478,0.011510943371819132
469,Al+Ca+Na+Si,44,4,3,11.040111447454478,0.011510943371819132
470,Al+Ca+Na+Ti,45,4,4,14.132928460549579,0.006882667518178542
471,Al+Ca+Na+V,44,4,3,11.040111447454478,0.011510943371819132
472,Al+Ca+O+Si,43,4,2,10.931296135211255,0.00422959909248615
473,Al+Ca+O+Ti,44,4,3,13.90584926031903,0.003036149815470934
474,Al+Ca+O+V,43,4,2,10.931296135211255,0.00422959909248615
475,Al+Ca+Si+Ti,44,4,3,13.90584926031903,0.003036149815470934
476,Al+Ca+Si+V,43,4,2,10.931296135211255,0.00422959909248615
477,Al+Ca+Ti+V,44,4,3,13.90584926031903,0.003036149815470934
478,Al+Cr+Fe+K,45,4,4,16.527856831739086,0.0023868035804838284
479,Al+Cr+Fe+Mg,45,4,4,12.11146426215089,0.016541353242575066
480,Al+Cr+Fe+Mn,45,4,4,14.480428459145742,0.005909536439608679
481,Al+Cr+Fe+Na,45,4,4,12.201071332135143,0.015917033737601158
482,Al+Cr+Fe+O,44,4,3,12.067715957496091,0.0071547575992451755
483,Al+Cr+Fe+Si,44,4,3,12.067715957496091,0.0071547575992451755
484,Al+Cr+Fe+Ti,45,4,4,14.680649092723286,0.005411535412499934
485,Al+Cr+Fe+V,44,4,3,12.067715957496091,0.0071547575992451755
486,Al+Cr+K+Mg,45,4,4,16.146011254526286,0.002829367651893455
487,Al+Cr+K+Mn,45,4,4,18.336994877626182,0.0010603004324983548
488,Al+Cr+K+Na,45,4,4,16.17445330021002,0.0027937880291644965
489,Al+Cr+K+O,44,4,3,16.107157802783547,0.0010780375599854465
490,Al+Cr+K+Si,44,4,3,16.107157802783547,0.0010780375599854465
491,Al+Cr+K+Ti,45,4,4,18.996347979775464,7.872437369871218e-4
492,Al+Cr+K+V,44,4,3,16.107157802783547,0.0010780375599854465
493,Al+Cr+Mg+Mn,45,4,4,14.253221278240915,0.006529227139599462
494,Al+Cr+Mg+Na,45,4,4,11.84178248168854,0.0185674229625378
495,Al+Cr+Mg+O,44,4,3,11.747795146657097,0.008298987143571754
496,Al+Cr+Mg+Si,44,4,3,11.747795146657097,0.008298987143571754
497,Al+Cr+Mg+Ti,45,4,4,14.782563004134602,0.005174108363173505
498,Al+Cr+Mg+V,44,4,3,11.747795146657097,0.008298987143571754
499,Al+Cr+Mn+Na,45,4,4,14.343634655278834,0.006275350089407831
500,Al+Cr+Mn+O,44,4,3,14.207527695124497,0.002635858916501179
501,Al+Cr+Mn+Si,44,4,3,14.207527695124497,0.002635858916501179
502,Al+Cr+Mn+Ti,45,4,4,16.722630912112436,0.0021880826185970317
503,Al+Cr+Mn+V,44,4,3,14.207527695124497,0.002635858916501179
504,Al+Cr+Na+O,44,4,3,11.796031040467028,0.008115555552825672
505,Al+Cr+Na+Si,44,4,3,11.796031040467028,0.008115555552825672
506,Al+Cr+Na+Ti,45,4,4,14.87727728685553,0.004962638887266819
507,Al+Cr+Na+V,44,4,3,11.796031040467028,0.008115555552825672
508,Al+Cr+O+Si,43,4,2,11.702499312404314,0.002876302521991108
509,Al+Cr+O+Ti,44,4,3,14.661914798866576,0.002129591251297105
510,Al+Cr+O+V,43,4,2,11.702499312404314,0.002876302521991108
511,Al+Cr+Si+Ti,44,4,3,14.661914798866576,0.002129591251297105
512,Al+Cr+Si+V,43,4,2,11.702499312404314,0.002876302521991108
513,Al+Cr+Ti+V,44,4,3,14.661914798866576,0.002129591251297105
514,Al+Fe+K+Mg,45,4,4,15.802655723512487,0.003295730624768773
515,Al+Fe+K+Mn,45,4,4,17.882534135278604,0.0013010643958254204
516,Al+Fe+K+Na,45,4,4,15.892058072679902,0.0031674789684045584
517,Al+Fe+K+O,44,4,3,15.7689964719699,0.0012645864909293172
518,Al+Fe+K+Si,44,4,3,15.7689964719699,0.0012645864909293172
519,Al+Fe+K+Ti,45,4,4,18.195871418428453,0.0011299242414354645
520,Al+Fe+K+V,44,4,3,15.7689964719699,0.0012645864909293172
521,Al+Fe+Mg+Mn,45,4,4,13.690532948208443,0.008351149197759858
522,Al+Fe+Mg+Na,45,4,4,11.459331549090678,0.0218590491562126
523,Al+Fe+Mg+O,44,4,3,11.30350160284246,0.010192991800720945
524,Al+Fe+Mg+Si,44,4,3,11.30350160284246,0.010192991800720945
525,Al+Fe+Mg+Ti,45,4,4,13.90334430547341,0.007610016700913861
526,Al+Fe+Mg+V,44,4,3,11.30350160284246,0.010192991800720945
527,Al+Fe+Mn+Na,45,4,4,13.854324241632582,0.0077748041150003866
528,Al+Fe+Mn+O,44,4,3,13.653031438145433,0.0034175770672283962
529,Al+Fe+Mn+Si,44,4,3,13.653031438145433,0.0034175770672283962
530,Al+Fe+Mn+Ti,45,4,4,15.82699952692019,0.003260310611348483
531,Al+Fe+Mn+V,44,4,3,13.653031438145433,0.0034175770672283962
532,Al+Fe+Na+O,44,4,3,11.420016008376592,0.009658565254856073
533,Al+Fe+Na+Si,44,4,3,11.420016008376592,0.009658565254856073
534,Al+Fe+Na+Ti,45,4,4,14.050579381301873,0.007135364638429406
535,Al+Fe+Na+V,44,4,3,11.420016008376592,0.009658565254856073
536,Al+Fe+O+Si,43,4,2,11.265179836895925,0.003579293235009298
537,Al+Fe+O+Ti,44,4,3,13.797481957821333,0.003194184908416237
538,Al+Fe+O+V,43,4,2,11.265179836895925,0.003579293235009298
539,Al+Fe+Si+Ti,44,4,3,13.797481957821333,0.003194184908416237
540,Al+Fe+Si+V,43,4,2,11.265179836895925,0.003579293235009298
541,Al+Fe+Ti+V,44,4,3,13.797481957821333,0.003194184908416237
542,Al+K+Mg+Mn,45,4,4,17.60925177527224,0.0014710606849782002
543,Al+K+Mg+Na,45,4,4,15.488613871835412,0.003788049321822112
544,Al+K+Mg+O,44,4,3,15.405460182594311,0.0015009809129389574
545,Al+K+Mg+Si,44,4,3,15.405460182594311,0.0015009809129389574
546,Al+K+Mg+Ti,45,4,4,18.270015701064153,0.0010927997520606414
547,Al+K+Mg+V,44,4,3,15.405460182594311,0.0015009809129389574
548,Al+K+Mn+Na,45,4,4,17.695588699150733,0.0014151116543006004
549,Al+K+Mn+O,44,4,3,17.574797841221823,5.382055158172532e-4
550,Al+K+Mn+Si,44,4,3,17.574797841221823,5.382055158172532e-4
551,Al+K+Mn+Ti,45,4,4,19.971762641171438,5.058499933238275e-4
552,Al+K+Mn+V,44,4,3,17.574797841221823,5.382055158172532e-4
553,Al+K+Na+O,44,4,3,15.453922280410495,0.0014670976507354966
554,Al+K+Na+Si,44,4,3,15.453922280410495,0.0014670976507354966
555,Al+K+Na+Ti,45,4,4,18.363541519591365,0.0010476855154124011
556,Al+K+Na+V,44,4,3,15.453922280410495,0.0014670976507354966
557,Al+K+O+Si,43,4,2,15.371419472814807,4.593446600135153e-4
558,Al+K+O+Ti,44,4,3,18.166471255490023,4.0640907436215266e-4
559,Al+K+O+V,43,4,2,15.371419472814807,4.593446600135153e-4
560,Al+K+Si+Ti,44,4,3,18.166471255490023,4.0640907436215266e-4
561,Al+K+Si+V,43,4,2,15.371419472814807,4.593446600135153e-4
562,Al+K+Ti+V,44,4,3,18.166471255490023,4.0640907436215266e-4
563,Al+Mg+Mn+Na,45,4,4,13.599231491178728,0.008690356846635031
564,Al+Mg+Mn+O,44,4,3,13.440056172644859,0.0037754531242149107
565,Al+Mg+Mn+Si,44,4,3,13.440056172644859,0.0037754531242149107
566,Al+Mg+Mn+Ti,45,4,4,15.926433317120711,0.003119484566266886
567,Al+Mg+Mn+V,44,4,3,13.440056172644859,0.0037754531242149107
568,Al+Mg+Na+O,44,4,3,11.075387164552296,0.01132513550434568
569,Al+Mg+Na+Si,44,4,3,11.075387164552296,0.01132513550434568
570,Al+Mg+Na+Ti,45,4,4,14.137533400257723,0.0068687986654277396
571,Al+Mg+Na+V,44,4,3,11.075387164552296,0.01132513550434568
572,Al+Mg+O+Si,43,4,2,10.962571850496886,0.0041639716973089535
573,Al+Mg+O+Ti,44,4,3,13.891080567248935,0.003057222655891336
574,Al+Mg+O+V,43,4,2,10.962571850496886,0.0041639716973089535
575,Al+Mg+Si+Ti,44,4,3,13.891080567248935,0.003057222655891336
576,Al+Mg+Si+V,43,4,2,10.962571850496886,0.0041639716973089535
577,Al+Mg+Ti+V,44,4,3,13.891080567248935,0.003057222655891336
578,Al+Mn+Na+O,44,4,3,13.558476094659056,0.003572116686050894
579,Al+Mn+Na+Si,44,4,3,13.558476094659056,0.003572116686050894
580,Al+Mn+Na+Ti,45,4,4,16.113660569853664,0.0028703793384683134
581,Al+Mn+Na+V,44,4,3,13.558476094659056,0.003572116686050894
582,Al+Mn+O+Si,43,4,2,13.399986776051492,0.0012309200414581975
583,Al+Mn+O+Ti,44,4,3,15.822099665402732,0.0012333005325948618
584,Al+Mn+O+V,43,4,2,13.399986776051492,0.0012309200414581975
585,Al+Mn+Si+Ti,44,4,3,15.822099665402732,0.0012333005325948618
586,Al+Mn+Si+V,43,4,2,13.399986776051492,0.0012309200414581975
587,Al+Mn+Ti+V,44,4,3,15.822099665402732,0.0012333005325948618
588,Al+Na+O+Si,43,4,2,11.034937636725374,0.00401600031417178
589,Al+Na+O+Ti,44,4,3,14.024594013790988,0.002871866526425613
590,Al+Na+O+V,43,4,2,11.034937636725374,0.00401600031417178
591,Al+Na+Si+Ti,44,4,3,14.024594013790988,0.002871866526425613
592,Al+Na+Si+V,43,4,2,11.034937636725374,0.00401600031417178
593,Al+Na+Ti+V,44,4,3,14.024594013790988,0.002871866526425613
594,Al+O+Si+Ti,43,4,2,13.782085279629314,0.0010168530765906235
595,Al+O+Si+V,42,4,1,10.922706082253342,9.499275120720131e-4
596,Al+O+Ti+V,43,4,2,13.782085279629314,0.0010168530765906235
597,Al+Si+Ti+V,43,4,2,13.782085279629314,0.0010168530765906235
714,Ba+K+Mn+O,43,4,2,6.157534340041593,0.04601595153886223
715,Ba+K+Mn+Si,43,4,2,6.157534340041593,0.04601595153886223
716,Ba+K+Mn+Ti,44,4,3,8.023522298061607,0.045528063896988366
717,Ba+K+Mn+V,43,4,2,6.157534340041593,0.04601595153886223
722,Ba+K+O+Si,42,4,1,4.241928038284129,0.039437356523530344
723,Ba+K+O+Ti,43,4,2,6.456944409463858,0.03961798073811811
724,Ba+K+O+V,42,4,1,4.241928038284129,0.039437356523530344
725,Ba+K+Si+Ti,43,4,2,6.456944409463858,0.03961798073811811
726,Ba+K+Si+V,42,4,1,4.241928038284129,0.039437356523530344
727,Ba+K+Ti+V,43,4,2,6.456944409463858,0.03961798073811811
1042,K+Mn+O+Si,43,4,2,6.157534340041593,0.04601595153886223
1043,K+Mn+O+Ti,44,4,3,8.023522298061607,0.045528063896988366
1044,K+Mn+O+V,43,4,2,6.157534340041593,0.04601595153886223
1045,K+Mn+Si+Ti,44,4,3,8.023522298061607,0.045528063896988366
1046,K+Mn+Si+V,43,4,2,6.157534340041593,0.04601595153886223
1047,K+Mn+Ti+V,44,4,3,8.023522298061607,0.045528063896988366
1054,K+O+Si+Ti,43,4,2,6.456944409463858,0.03961798073811811
1055,K+O+Si+V,42,4,1,4.241928038284129,0.039437356523530344
1056,K+O+Ti+V,43,4,2,6.456944409463858,0.03961798073811811
1057,K+Si+Ti+V,43,4,2,6.456944409463858,0.03961798073811811
1093,Al+Ba+Ca+Cr+Fe,45,5,4,12.081289365922999,0.016756903729026502
1094,Al+Ba+Ca+Cr+K,45,5,4,16.1074980088718,0.0028782578591888502
1095,Al+Ba+Ca+Cr+Mg,45,5,4,11.749333927201292,0.0193159565021826
1096,Al+Ba+Ca+Cr+Mn,45,5,4,14.221426215617726,0.006620877836649116
1097,Al+Ba+Ca+Cr+Na,45,5,4,11.796858097479003,0.01892757667229916
1098,Al+Ba+Ca+Cr+O,44,5,3,11.704908721055858,0.008465509769647928
1099,Al+Ba+Ca+Cr+Si,44,5,3,11.704908721055858,0.008465509769647928
1100,Al+Ba+Ca+Cr+Ti,45,5,4,14.757980845969598,0.005230423702457176
1101,Al+Ba+Ca+Cr+V,44,5,3,11.704908721055858,0.008465509769647928
1102,Al+Ba+Ca+Fe+K,45,5,4,15.778265173102454,0.0033315983218759194
1103,Al+Ba+Ca+Fe+Mg,45,5,4,11.326382653088785,0.023130740730156783
1104,Al+Ba+Ca+Fe+Mn,45,5,4,13.700326175678697,0.008315543699016756
1105,Al+Ba+Ca+Fe+Na,45,5,4,11.439416027221796,0.022045135572689115
1106,Al+Ba+Ca+Fe+O,44,5,3,11.29066216896814,0.0102536388289296
1107,Al+Ba+Ca+Fe+Si,44,5,3,11.29066216896814,0.0102536388289296
1108,Al+Ba+Ca+Fe+Ti,45,5,4,13.928456405860913,0.007526928946218714
1109,Al+Ba+Ca+Fe+V,44,5,3,11.29066216896814,0.0102536388289296
1110,Al+Ba+Ca+K+Mg,45,5,4,15.405658860074311,0.003929743055939436
1111,Al+Ba+Ca+K+Mn,45,5,4,17.5828709123233,0.001488587811998196
1112,Al+Ba+Ca+K+Na,45,5,4,15.453964132325439,0.0038466122505799397
1113,Al+Ba+Ca+K+O,44,5,3,15.371962458763107,0.0015248543352126256
1114,Al+Ba+Ca+K+Si,44,5,3,15.371962458763107,0.0015248543352126256
1115,Al+Ba+Ca+K+Ti,45,5,4,18.2469074064428,0.001104239051334212
1116,Al+Ba+Ca+K+V,44,5,3,15.371962458763107,0.0015248543352126256
1117,Al+Ba+Ca+Mg+Mn,45,5,4,13.463351931313582,0.009220275940349472
1118,Al+Ba+Ca+Mg+Na,45,5,4,11.079368499986344,0.025686354908075176
1119,Al+Ba+Ca+Mg+O,44,5,3,10.969612641792708,0.01189133146016293
1120,Al+Ba+Ca+Mg+Si,44,5,3,10.969612641792708,0.01189133146016293
